Player Name,Salary,Position,Age,Team,GP,MP,PTS,AST,TRB,WS,PER,USG%,BPM,VORP,log_salary,salary_per_WS,pts_per_dollar,PER_salary_ratio,IF_label,IF_score,LOF_label,LOF_score
Stephen Curry,48070014,PG,34,GSW,56,34.7,29.4,6.3,6.1,7.8,24.1,31.0,7.5,4.7,17.68816913111204,5462501.590909091,0.6116078934364363,0.5013520487012965,-1,-0.03066837074970219,1,-1.0717801591265752
John Wall,47345760,PG,32,LAC,34,22.2,11.4,5.2,2.7,0.3,13.6,27.0,-1.2,0.1,17.672987827652356,36419815.384615384,0.24078185670691526,0.2872485308082498,-1,-0.1021184350401948,-1,-3.771632353149672
Russell Westbrook,47080179,PG,34,LAL/LAC,73,29.1,15.9,7.5,5.8,1.9,16.1,27.7,0.2,1.2,17.667362642388206,16234544.48275862,0.3377217406076557,0.3419698128165571,-1,-0.035661205468007884,-1,-1.5180992679204954
LeBron James,44474988,PF,38,LAL,55,35.5,28.9,6.8,8.3,5.6,23.9,33.3,6.1,4.0,17.610437521701634,6738634.545454546,0.6498034355849629,0.5373806958643811,-1,-0.04822843758373796,1,-1.0844130409561363
Kevin Durant,44119845,PF,34,BRK/PHO,47,35.6,29.1,5.0,6.7,6.8,25.9,30.7,7.1,3.9,17.60242023919744,5656390.384615385,0.659567140365067,0.5870374204623793,-1,-0.014215430879374047,1,-1.0488339803671571
Bradley Beal,43279250,SG,29,WAS,50,33.5,23.2,5.4,3.9,3.4,19.7,29.2,1.8,1.6,17.583183863332017,9836193.181818182,0.5360536515766794,0.455183488623301,1,0.014468018378825387,1,-1.0764938474498968
Kawhi Leonard,42492492,SF,31,LAC,52,33.6,23.8,3.9,6.5,7.1,23.9,27.0,6.1,3.5,17.56483795946511,5245986.666666667,0.5600989464209348,0.5624523033386698,1,0.01613037878126905,1,-1.0137290414252953
Paul George,42492492,SF,32,LAC,56,34.6,23.8,5.1,6.1,4.6,19.6,29.5,2.8,2.3,17.56483795946511,7587945.000000001,0.5600989464209348,0.461257955876064,1,0.028248651313742934,1,-0.9971326304221015
Giannis Antetokounmpo,42492492,PF,28,MIL,63,32.1,31.1,5.7,11.8,8.6,29.0,38.8,8.5,5.4,17.56483795946511,4426301.25,0.7318940014155914,0.6824735061431558,-1,-0.11774991180159844,-1,-1.2690920468198053
Damian Lillard,42492492,PG,32,POR,58,36.3,32.2,7.3,4.8,9.0,26.7,33.8,7.1,4.9,17.56483795946511,4249249.2,0.7577809275106766,0.6283462970352504,-1,-0.05427035002971348,1,-1.1315429873657277
Klay Thompson,40600080,SF,32,GSW,69,33.0,21.9,2.4,4.1,3.1,14.7,26.4,-0.3,1.0,17.51928059501337,9902458.536585366,0.5394078041225534,0.3620682520822619,1,0.02105953016762785,1,-1.113732965397888
Kyrie Irving,38917057,PG-SG,30,BRK/DAL,60,37.4,27.1,5.5,5.1,7.4,22.4,28.9,4.1,3.5,17.47694319577346,4632982.976190476,0.6963527586374273,0.5755830920102719,1,0.03691552972376316,1,-1.0159822845332287
Rudy Gobert,38172414,C,30,MIN,70,30.7,13.4,1.2,11.6,7.8,18.9,16.3,0.7,1.4,17.457623666106493,4337774.318181817,0.351038841819121,0.49512194853592434,-1,-0.008880964586190032,1,-1.1213411248816152
Khris Middleton,37984276,SF,31,MIL,33,24.3,15.1,4.9,4.2,1.9,17.4,27.4,0.8,0.6,17.452682842582487,13098026.206896553,0.39753291598871066,0.45808428729824935,1,0.012120977891037332,-1,-1.2313208612531779
Anthony Davis,37980720,C,29,LAL,56,34.0,25.9,2.6,12.5,9.0,27.8,28.4,6.3,4.0,17.452589220514696,3798072.0,0.681924934545738,0.7319503158444601,-1,-0.05797144014682054,-1,-1.2298493861553266
Jimmy Butler,37653300,PF,33,MIA,64,33.4,22.9,5.3,5.9,12.3,27.6,25.6,8.7,5.8,17.443931157771583,2831075.187969925,0.6081804250889031,0.7330034817665384,-1,-0.07305568704651877,1,-1.224808412248748
Tobias Harris,37633050,SF,30,PHI,74,32.9,14.7,2.5,5.7,5.9,14.8,18.2,0.7,1.7,17.443393211636902,5454065.217391304,0.3906141011690522,0.3932713399525152,1,0.06337084132816129,1,-1.0166963995456686
Trae Young,37096500,PG,24,ATL,73,34.8,26.2,10.2,3.0,6.7,22.0,32.6,3.3,3.4,17.42903318350476,4817727.2727272725,0.7062660897928376,0.593047861658108,-1,-0.016685666383267628,1,-1.1317263630412007
Zach LaVine,37096500,SG,27,CHI,77,35.9,24.8,4.2,4.5,7.1,19.0,28.3,1.9,2.7,17.42903318350476,4579814.814814815,0.6685266804145944,0.5121776987047296,1,0.05684695518920602,1,-0.9766249705929597
Ben Simmons,35448672,PG,26,BRK,42,26.3,6.9,6.1,6.3,2.2,13.4,14.3,0.4,0.7,17.383596349027744,11077710.0,0.19464763024126827,0.37801133988883984,-1,-0.017455059055453415,-1,-1.4684913078203077
Pascal Siakam,35448672,PF,28,TOR,71,37.4,24.2,5.8,7.8,7.8,20.3,27.2,3.1,3.4,17.383596349027744,4028258.1818181816,0.682677195918651,0.5726589701301081,1,0.03691822972684866,1,-1.0007522091106478
Myles Turner,35096500,C,26,IND,62,29.4,18.0,1.4,7.5,5.4,20.0,22.0,2.1,1.9,17.373611968364497,5483828.125,0.5128716538686194,0.5698573931873548,1,0.04508004322377085,1,-1.0448635711752652
Jrue Holiday,34319520,PG,32,MIL,67,32.6,19.3,7.4,5.1,6.7,19.2,25.0,3.1,2.8,17.351224846472245,4457080.519480519,0.562362177559593,0.5594483838934811,1,0.0458367955192171,1,-1.0046495224645835
Karl-Anthony Towns,33833400,PF,27,MIN,29,33.0,20.8,4.8,8.1,2.7,18.8,25.6,3.0,1.2,17.336959038219415,9144162.162162162,0.6147771137396775,0.5556639297262469,1,0.00791177212258859,1,-1.1299011322029768
Devin Booker,33833400,SG,26,PHO,53,34.6,27.8,5.5,4.5,6.0,22.0,31.8,4.2,2.9,17.336959038219415,4833342.857142857,0.8216732577866842,0.6502450241477358,1,0.02843166036181677,1,-1.0145591738815802
Andrew Wiggins,33616770,SF,27,GSW,37,32.2,17.1,2.3,5.0,2.3,14.7,21.5,-0.5,0.5,17.33053560756375,10186900.0,0.5086746882582711,0.4372817495553558,1,0.0403806986582399,1,-1.16543170255743
Joel Embiid,33616770,C,28,PHI,66,34.6,33.1,4.2,10.2,12.3,31.4,37.0,9.2,6.4,17.33053560756375,2527576.691729323,0.9846276129443726,0.9340576146964743,-1,-0.15487580677939516,-1,-1.4069788951249182
CJ McCollum,33333333,SG,31,NOP,75,35.3,20.9,5.7,4.4,4.3,15.6,26.4,0.8,1.9,17.322068445284255,6289308.113207547,0.62700000627,0.46800000467999997,1,0.06080646730289341,1,-1.0015572224204292
James Harden,33000000,PG,33,PHI,58,36.8,21.0,10.7,6.1,8.4,21.6,25.0,5.4,4.0,17.312018119430753,3510638.2978723403,0.6363636363636364,0.6545454545454545,-1,-0.012993116702490037,1,-1.1545210026819828
Jamal Murray,31650600,PG,25,DEN,65,32.8,20.0,6.2,4.0,5.1,18.0,26.1,1.3,1.8,17.27026766372074,5188622.950819672,0.6318995532470159,0.5687095979223142,1,0.06475726818889693,1,-0.9967945996956697
Brandon Ingram,31650600,SF,25,NOP,45,34.2,24.7,5.8,5.5,3.5,19.2,30.8,1.7,1.4,17.27026766372074,7033466.666666667,0.7803959482600645,0.6066235711171352,1,0.03555161823362557,1,-1.0091424559669036
D'Angelo Russell,31377750,PG,26,LAL/MIN,71,32.5,17.8,6.2,3.0,5.1,16.3,22.7,1.5,2.0,17.26160960097763,5143893.442622951,0.5672809554541036,0.519476380556286,1,0.05827830043022836,1,-1.012911140818664
Donovan Mitchell,30913750,SG,26,CLE,68,35.8,28.3,4.4,4.3,8.9,22.9,32.1,6.3,5.0,17.246711626710805,3122601.01010101,0.9154502446322429,0.7407706926529456,-1,-0.011001282796143985,1,-1.0679012696110628
Shai Gilgeous-Alexander,30913750,PG,24,OKC,68,35.5,31.4,5.5,4.8,11.4,27.2,32.8,7.3,5.6,17.246711626710805,2493044.35483871,1.015729246694432,0.8798673729327564,-1,-0.0744780511493196,1,-1.1922425940441093
Deandre Ayton,30913750,C,24,PHO,67,30.4,18.0,1.7,10.0,6.2,19.9,22.9,0.9,1.5,17.246711626710805,4293576.388888889,0.5822651732643241,0.6437264971088916,1,0.03376823634776821,1,-1.0742106867119492
Kevin Love,30556968,PF,34,CLE/MIA,62,20.0,8.2,1.9,6.4,2.6,13.1,19.2,0.6,0.8,17.23510330268081,8488046.666666666,0.2683512317059729,0.4287074555302738,1,0.03404207965688755,-1,-1.2916775863177967
Jayson Tatum,30351780,SF,24,BOS,74,36.9,30.1,4.6,8.8,10.5,23.7,32.7,5.5,5.1,17.228365722843893,2639285.217391304,0.9917046051335374,0.7808438253044796,-1,-0.042280500546934885,1,-1.121552197989975
Bam Adebayo,30351780,C,25,MIA,75,34.6,20.4,3.2,9.2,7.4,20.1,25.2,1.5,2.3,17.228365722843893,3613307.1428571427,0.6721187357051217,0.6622346366506346,1,0.04713325309368349,1,-1.0148458949299928
De'Aaron Fox,30351780,PG,25,SAC,73,33.4,25.0,6.1,4.2,7.4,21.8,30.1,2.5,2.7,17.228365722843893,3613307.1428571427,0.823674921207257,0.7182445312927281,1,0.05702462904159644,1,-0.9995924762009951
Gordon Hayward,30075000,SF,32,CHO,50,31.5,14.7,4.1,4.3,2.0,13.5,20.0,-1.4,0.2,17.219204819825016,10025000.0,0.48877805486284287,0.4488778054862843,1,0.04611950168860679,1,-1.1916312987845583
Jaylen Brown,29776785,SF,26,BOS,67,35.9,26.6,3.5,6.9,5.0,19.1,31.4,1.3,2.0,17.209239621030896,4962797.5,0.8933133647571422,0.6414392957466698,1,0.03603695671622975,1,-1.0112337253533112
Chris Paul,28400000,PG,37,PHO,59,32.0,13.9,8.9,4.3,6.2,17.7,19.2,3.2,2.5,17.161899703131436,3944444.4444444445,0.4894366197183099,0.6232394366197184,1,0.02369011304988322,1,-1.1361573914569891
Kyle Lowry,28333334,PG,36,MIA,55,31.2,11.2,5.1,4.1,3.4,12.6,16.7,0.2,0.9,17.15954954931589,6439394.090909091,0.39529410834602097,0.4447058718892736,1,0.06920713808704759,1,-1.1440599216794425
Jalen Brunson,27733332,PG,26,NYK,68,35.0,24.0,6.2,3.5,8.7,21.2,27.2,3.9,3.5,17.138145569046404,2859106.3917525774,0.865384656989647,0.7644231136741881,1,0.036587949318681756,1,-1.043546009678673
DeMar DeRozan,27300000,SF,33,CHI,74,36.2,24.5,5.1,4.6,8.5,20.6,27.8,2.0,2.6,17.12239726015519,2873684.210526316,0.8974358974358975,0.7545787545787546,1,0.05832376994513394,1,-0.9859145361777546
Al Horford,26500000,C,36,BOS,63,30.5,9.8,3.0,6.2,6.3,13.8,11.9,3.3,2.5,17.09265529095645,3630136.98630137,0.369811320754717,0.5207547169811321,1,0.041258139289345463,1,-1.120222189595657
Draymond Green,25806468,PF,32,GSW,73,31.5,8.5,6.8,7.2,4.7,12.2,13.2,0.8,1.6,17.066135716146853,4527450.52631579,0.3293747908470078,0.4727496998039406,1,0.0182242955288468,1,-1.2097560896731416
Julius Randle,23760000,PF,28,NYK,77,35.5,25.1,4.1,10.0,8.1,20.3,29.5,3.7,3.9,16.98351405245872,2610989.0109890113,1.0563973063973064,0.8543771043771043,1,0.0029915474158194177,1,-1.0686472620754928
John Collins,23500000,PF,25,ATL,71,30.0,13.1,1.2,6.5,4.2,13.6,17.1,-1.3,0.4,16.972510979114386,4519230.769230769,0.5574468085106383,0.5787234042553191,1,0.08202198982053754,1,-1.1236291165968566
Mike Conley,22680000,PG,35,MIN/UTA,67,30.3,11.9,6.7,2.7,5.5,14.7,16.3,0.9,1.5,16.936994036823826,3489230.769230769,0.5246913580246914,0.6481481481481481,1,0.06821635723770209,1,-1.0690354617398756
Malcolm Brogdon,22600000,PG,30,BOS,67,26.0,14.9,3.7,4.2,5.8,18.2,22.8,2.8,2.1,16.933460464242515,3323529.411764706,0.6592920353982301,0.8053097345132743,1,0.07911225768834951,1,-0.9908680771257163
Anfernee Simons,22321429,SG,23,POR,62,35.0,21.1,4.1,2.6,2.5,14.8,25.1,-1.1,0.5,16.92105771672547,6377551.142857143,0.9452799818506245,0.6630399872696323,1,0.056654102157735475,1,-1.0551575159602151
Terry Rozier,21486316,SG,28,CHO,63,35.3,21.1,5.1,4.1,1.7,14.7,26.9,-0.6,0.8,16.882926825351706,7957894.814814814,0.9820203705465378,0.6841563718973509,1,0.05273846762759293,1,-1.0560007282574557
Fred VanVleet,21250000,PG,28,TOR,69,36.7,19.3,7.2,4.1,6.5,17.0,23.2,2.5,2.9,16.8718674533347,2833333.3333333335,0.9082352941176471,0.8,1,0.05748356085540485,1,-1.0009378520452548
Buddy Hield,21177750,SF,30,IND,80,31.0,16.8,2.8,5.0,4.4,15.4,20.8,1.9,2.4,16.868461660199866,3921805.5555555555,0.7932854056734073,0.7271782885339566,1,0.08844476782431027,1,-1.0049283198249852
Domantas Sabonis,21100000,C,26,SAC,79,34.6,19.1,7.3,12.3,12.6,23.5,21.3,5.8,5.4,16.864783598446294,1551470.5882352942,0.9052132701421801,1.1137440758293837,-1,-0.0986539616043337,-1,-1.4099636008730152
Jerami Grant,20955000,PF,28,POR,63,35.7,20.5,2.4,4.5,4.1,16.0,22.8,-0.2,1.0,16.85788783934131,4108823.529411765,0.9782868050584587,0.763540921021236,1,0.08762550103752692,1,-1.0113690594038758
Aaron Gordon,20690909,PF,27,DEN,68,30.2,16.3,3.0,6.6,6.8,19.5,21.1,2.1,2.1,16.845204983024406,2652680.641025641,0.7877855922134692,0.9424428863903466,1,0.07515880243689538,1,-1.0118906317459988
Mikal Bridges,20100000,SF-SG,26,BRK/PHO,83,35.7,20.1,3.3,4.4,7.5,16.8,22.6,1.7,2.8,16.816230373029303,2364705.882352941,1.0,0.835820895522388,1,0.06949445976658186,1,-0.9898002779590028
Jarrett Allen,20000000,C,24,CLE,68,32.6,14.3,1.7,9.8,9.5,19.9,16.4,2.4,2.4,16.811242831518264,1904761.9047619049,0.7150000000000001,0.9949999999999999,1,0.015271926170560779,1,-1.047622393028494
Nicolas Batum,19700319,PF,34,LAC,78,21.9,6.1,1.6,3.8,3.6,11.0,11.5,0.5,1.0,16.796145386470513,4282678.043478261,0.3096396560888176,0.5583665929470482,1,0.07172374244693386,1,-1.0749738239514706
Eric Gordon,19568360,SG,34,HOU/LAC,69,28.5,12.4,2.7,1.9,2.3,11.8,17.8,-1.9,0.1,16.789424534123345,5929806.060606061,0.6336759953312389,0.6030142536216628,1,0.09313440283899627,1,-1.047710263990861
Spencer Dinwiddie,19500000,SG-PG,29,BRK/DAL,79,34.5,17.3,6.5,3.4,6.3,16.0,22.1,0.7,1.8,16.785925023533974,2671232.8767123288,0.8871794871794872,0.8205128205128205,1,0.0726062172013589,1,-1.0278684039381087
Caris LeVert,18796296,SG,28,CLE,74,30.2,12.1,3.9,3.8,4.4,12.4,18.7,-0.2,1.0,16.74917038711234,3480795.5555555555,0.6437438525122183,0.6597044438968188,1,0.10173081358257935,1,-1.0288864707147058
Joe Harris,18642857,SF,31,BRK,74,20.6,7.6,1.4,2.2,2.6,10.6,14.3,-1.1,0.3,16.740973628008874,5178571.388888889,0.4076628383728953,0.5685823798358803,1,0.0841812660576794,1,-1.0355094381158398
Harrison Barnes,18352273,PF,30,SAC,82,32.5,15.0,1.6,4.5,6.5,14.1,17.1,-1.0,0.7,16.725263994003505,2446969.7333333334,0.8173374491541184,0.7682972022048713,1,0.09059017464072722,1,-1.0734068081236223
Clint Capela,18206896,C,28,ATL,65,26.6,12.0,0.9,11.0,7.2,22.1,15.7,2.2,1.8,16.71731098138103,2220353.1707317075,0.6590909290633614,1.2138257943583575,1,0.011611806746414932,1,-1.0712875162878301
Steven Adams,17926829,C,29,MEM,42,27.0,8.6,2.3,11.5,3.4,17.5,14.6,0.6,0.7,16.701808975506818,4074279.318181818,0.4797278983360637,0.9761904908001298,1,0.0348397318702357,1,-1.1837940827682238
OG Anunoby,17357143,SF,25,TOR,67,35.6,16.8,2.0,5.0,4.7,14.6,19.5,0.4,1.5,16.669514679920017,3045112.807017544,0.967901226601636,0.8411522564514217,1,0.09596384570197036,1,-1.0333510592181026
Marcus Smart,17207142,PG,28,BOS,61,32.1,11.5,6.3,3.1,3.7,12.1,17.8,-1.0,0.5,16.660835088156638,3661094.0425531915,0.6683271399747849,0.7031963820604258,1,0.08567463867204855,1,-1.1748005224150835
Derrick White,17142857,SG,28,BOS,82,28.3,12.4,3.9,3.6,7.4,15.4,17.7,2.4,2.6,16.657092143357673,2040816.3095238095,0.7233333393611112,0.8983333408194446,1,0.0662154574544428,1,-1.0513793234805104
Dejounte Murray,17071120,SG,26,ATL,74,36.4,20.5,6.1,5.3,4.7,17.0,24.4,1.0,2.1,16.65289870480336,2994933.333333333,1.2008585259783775,0.9958338995918252,1,0.07832926046496241,1,-0.9873041067681271
Mitchell Robinson,17045454,C,24,NYK,59,27.0,7.4,0.9,9.4,6.5,18.9,10.1,2.4,1.7,16.651394098576368,2272727.2,0.4341333472256005,1.108800035481601,1,0.014578597028490514,1,-1.0856902996850053
Duncan Robinson,16902000,SF,28,MIA,42,16.5,6.4,1.1,1.6,0.5,7.8,17.9,-5.0,-0.5,16.642942516086563,11268000.0,0.37865341379718376,0.46148384806531767,-1,-0.008980448987664924,-1,-1.6284297250200648
Norman Powell,16758621,SG,29,LAC,60,26.1,17.0,1.8,2.9,3.5,17.1,26.0,0.3,0.9,16.634423370396814,3724138.0,1.0144032733958241,1.0203703514746232,1,0.07742603964557371,1,-1.0772732692425842
Collin Sexton,16700000,PG,24,UTA,48,23.9,14.3,2.9,2.2,2.5,15.9,23.4,-1.3,0.2,16.630919277386983,4771428.571428572,0.8562874251497007,0.9520958083832336,1,0.0768137057954309,1,-1.0817324626672158
Markelle Fultz,16500000,PG,24,ORL,60,29.6,14.0,5.7,3.9,3.7,16.6,21.3,0.5,1.2,16.61887093887081,3510638.2978723403,0.8484848484848485,1.006060606060606,1,0.09439470550188928,1,-0.9973349545538245
Lauri Markkanen,16475454,PF,25,UTA,66,34.4,25.6,1.9,8.6,8.2,22.1,26.6,3.8,3.3,16.61738219487756,1790810.2173913044,1.5538266805879828,1.3413894391013446,-1,-0.0010605894845762132,1,-1.063965031188567
Marcus Morris,16372093,PF,33,LAC,65,28.1,11.2,1.8,4.0,2.0,10.5,17.6,-1.9,0.0,16.6110887970083,5457364.333333333,0.6840909100626291,0.6413352281837148,1,0.10837770544471775,1,-1.0333633593100982
Malik Beasley,15558035,SG,26,LAL/UTA,81,25.8,12.7,1.5,3.5,1.4,10.9,21.1,-2.0,0.0,16.56008778339281,6482514.583333334,0.8162984592848647,0.7006026146618131,1,0.09443067329584653,1,-1.0649053906625618
Luguentz Dort,15277778,SF,23,OKC,74,30.7,13.7,2.1,4.6,2.9,11.3,19.8,-3.0,-0.6,16.541909912280136,3917378.9743589745,0.8967272596839672,0.7396363528780168,1,0.0891515941016564,1,-1.0779022883551481
Will Barton,15059712,SG,32,WAS/TOR,56,17.7,6.8,2.0,2.4,0.4,10.0,18.9,-2.6,-0.2,16.52753365664719,10756937.142857144,0.45153585938429636,0.6640233226239652,1,0.04173096598917747,-1,-1.3147160450300543
Tyus Jones,15000000,PG,26,MEM,80,24.3,10.3,5.2,2.5,5.7,16.0,17.7,1.6,1.7,16.523560759066484,2238805.9701492535,0.6866666666666668,1.0666666666666667,1,0.07922748467570828,1,-1.05494302941139
Kevin Huerter,14508929,SG,24,SAC,75,29.4,15.2,2.9,3.3,4.9,15.2,19.9,1.0,1.7,16.490274810971478,2459140.5084745763,1.047630738285369,1.047630738285369,1,0.1049377438993025,1,-1.0272471026449919
Christian Wood,14317459,C,27,DAL,67,25.9,16.6,1.8,7.3,4.8,20.6,26.4,1.7,1.6,16.476990259617622,2468527.4137931033,1.159423610013481,1.4388027931492593,1,0.0657432845923418,1,-1.0308548434710048
Kentavious Caldwell-Pope,14004703,SG,29,DEN,76,31.3,10.8,2.4,2.7,4.5,11.5,14.1,-1.0,0.6,16.45490375973959,2546309.6363636362,0.7711695135555535,0.8211527227674875,1,0.10647734626025429,1,-0.9953603681333429
Brook Lopez,13906976,C,34,MIL,78,30.4,15.9,1.3,6.7,8.0,18.4,19.3,2.1,2.5,16.447901142709636,1545219.5555555555,1.1433110979698247,1.3230769938770297,1,0.05551610699768672,1,-1.0342086882255734
Patrick Beverley,13801614,SG-PG,34,LAL/CHI,67,27.1,6.2,2.9,3.7,3.0,8.9,10.6,-1.2,0.3,16.44029609981029,3450403.5,0.44922282278000236,0.6448521165712937,1,0.07938098016097356,1,-1.0509487826396577
Doug McDermott,13750000,SF,31,SAS,64,20.5,10.2,1.4,2.2,1.0,11.2,19.2,-3.2,-0.4,16.436549382076855,6875000.0,0.7418181818181818,0.8145454545454545,1,0.08664601323300264,1,-1.0665932138486605
Luke Kennard,13745455,SG,26,LAC/MEM,59,22.3,9.3,1.5,2.7,3.4,13.0,14.5,0.5,0.8,16.43621878198012,3123967.0454545454,0.6765872792133837,0.9457671644918266,1,0.11448933799564903,1,-0.9983887058208767
Zion Williamson,13534817,PF,22,NOP,29,33.0,26.0,4.6,7.0,3.6,25.2,30.4,5.8,1.9,16.420775960436735,2942351.521739131,1.9209716688448761,1.8618648482650337,-1,-0.019878138680824442,1,-1.0789509409628528
Jordan Clarkson,13340000,SG,30,UTA,61,32.6,20.8,4.4,4.0,1.7,14.7,27.8,-1.4,0.3,16.40627759845175,4940740.740740741,1.5592203898050976,1.1019490254872564,1,0.0663647441929055,1,-1.0630971704437833
Gary Harris,13000000,SG,28,ORL,48,24.7,8.3,1.2,2.0,2.3,10.5,12.6,-0.7,0.4,16.38045991542581,3939393.9393939395,0.6384615384615385,0.8076923076923077,1,0.10238054299004656,1,-1.0126887427495563
Kyle Kuzma,13000000,PF,27,WAS,64,35.0,21.2,3.7,7.2,0.9,14.3,27.9,-1.7,0.2,16.38045991542581,6842105.263157895,1.6307692307692307,1.1,1,0.03284802023612604,1,-1.1514378098545517
Josh Hart,12960000,SF,27,NYK/POR,76,32.3,9.8,3.8,7.8,6.0,14.1,12.6,0.9,1.8,16.3773782488884,1851428.5714285714,0.7561728395061729,1.0879629629629628,1,0.06687056513935657,1,-1.065013394576361
Dorian Finney-Smith,12939848,PF,29,BRK/DAL,66,30.4,8.3,1.5,4.8,2.1,9.2,13.2,-2.0,0.0,16.375822100445628,4174144.5161290322,0.6414294820155539,0.7109820764509753,1,0.09826380391440825,1,-1.0377246776533238
Kelly Olynyk,12804878,C,31,UTA,68,28.6,12.5,3.7,6.2,4.3,14.4,17.8,0.4,1.2,16.365336750042065,2416014.716981132,0.9761904799092971,1.1245714328555103,1,0.11032675232124323,1,-1.0325957205185634
Chris Boucher,12690000,PF,30,TOR,76,20.0,9.4,0.4,5.5,5.0,18.0,18.0,-0.1,0.7,16.356324839690572,2115000.0,0.7407407407407408,1.4184397163120568,1,0.08761320304162007,1,-1.1201076352825514
Robert Covington,12307692,PF,32,LAC,48,16.2,6.0,1.2,3.5,1.9,14.2,15.6,1.7,0.7,16.325734990736564,4244031.724137931,0.48750001218750033,1.1537500288437508,1,0.0936965218172166,1,-1.0938603545200654
Josh Richardson,12196094,SG,29,NOP/SAS,65,23.5,10.1,2.7,2.7,1.8,12.3,18.4,-1.2,0.3,16.316626294505646,4355747.857142857,0.8281339910958376,1.0085196129186935,1,0.11735386202257259,1,-0.9988346902725175
Ja Morant,12119440,PG,23,MEM,61,31.9,26.2,8.1,5.9,6.0,23.3,34.9,5.7,3.8,16.310321332917514,1731348.5714285714,2.1618160575076075,1.922531074043025,-1,-0.05924604627660024,1,-1.0775933407449425
Terrence Ross,11500000,SG,31,ORL/PHO,63,21.1,8.3,1.5,2.4,1.6,10.2,16.8,-2.1,0.0,16.25785759333348,4423076.923076923,0.7217391304347827,0.8869565217391304,1,0.1135300252456598,1,-1.0044398319670063
Reggie Jackson,11457217,PG,32,DEN/LAC,68,24.4,10.2,3.4,2.1,0.6,10.0,20.8,-3.9,-0.8,16.254130395082186,7160760.625,0.8902685530002616,0.8728123068630017,1,0.04072058257161115,1,-1.1611805210283337
Dillon Brooks,11400000,SF,27,MEM,73,30.3,14.3,2.6,3.3,1.6,9.4,21.8,-3.9,-1.1,16.249123913364723,4384615.384615384,1.2543859649122808,0.8245614035087719,1,0.05844067411051079,1,-1.0963126261762703
Dwight Powell,11080125,C,31,DAL,76,19.2,6.7,0.9,4.1,5.1,15.5,12.6,-1.2,0.3,16.220663520808223,1816413.9344262297,0.6046863189720333,1.3989011856815694,1,0.10012646499268696,1,-1.0552856912593775
Paolo Banchero,11055120,PF,20,ORL,72,33.8,20.0,3.7,6.9,2.4,14.9,27.5,-1.5,0.3,16.218404227031595,3251505.882352941,1.8091164998661253,1.3477917924002634,1,0.06590785498395851,1,-1.0934958215985164
RJ Barrett,10900634,SG,22,NYK,73,33.9,19.6,2.8,5.0,2.2,12.9,26.2,-3.1,-0.7,16.20433151064546,3406448.125,1.7980605531751641,1.1834174048958988,1,0.05708431158218136,1,-1.1463589775771208
Bobby Portis,10843350,PF,27,MIL,70,26.0,14.1,1.5,9.6,5.3,17.8,21.7,0.7,1.2,16.199062546822972,1721166.6666666667,1.3003361507283266,1.6415591122669657,1,0.06426236115833905,1,-1.0508324677971228
DeAndre Jordan,10733758,C,34,DEN,39,15.0,5.1,0.9,5.2,1.4,14.7,13.7,-1.8,0.0,16.188904286281236,4472399.166666667,0.4751364806249591,1.369511032389588,1,0.08855967353829741,1,-1.1075720349226192
Anthony Edwards,10733400,SG,21,MIN,79,36.0,24.6,4.4,5.8,3.8,17.4,29.9,1.0,2.1,16.18887093300736,2236125.0,2.291911230365029,1.6211079434289228,1,0.05436961561535664,1,-1.0440681393681661
Robert Williams,10714287,C,25,BOS,35,23.5,8.0,1.4,8.3,3.8,19.8,11.8,3.3,1.1,16.187088642445264,2232143.125,0.7466665770666774,1.8479997782400266,1,0.044729813360095516,1,-1.0906792385778172
Mo Bamba,10300000,C,24,LAL/ORL,49,15.7,6.6,0.9,4.6,2.2,15.7,16.6,0.5,0.5,16.147654453199863,3218750.0,0.6407766990291262,1.524271844660194,1,0.11265338590934859,1,-1.0768380751052218
Talen Horton-Tucker,10260000,SG,22,UTA,65,20.2,10.7,3.8,3.2,0.8,13.7,25.9,-1.6,0.2,16.1437633977069,5700000.0,1.0428849902534112,1.3352826510721247,1,0.08070220302153563,1,-1.1155605118771799
Ivica Zubac,10123457,C,25,LAC,76,28.6,10.8,1.0,9.9,6.7,16.7,14.8,-0.9,0.6,16.13036576428184,1314734.6753246754,1.0668292461754914,1.6496341121417317,1,0.05647930506733695,1,-1.0718992984408497
Reggie Bullock,10012800,SF,31,DAL,78,30.3,7.2,1.4,3.6,2.8,7.7,10.0,-2.6,-0.4,16.1193748324567,2634947.3684210526,0.7190795781399808,0.7690156599552572,1,0.07500400268483998,1,-1.099494005964399
Alec Burks,10012800,SG,31,DET,51,22.0,12.8,2.2,3.1,2.5,16.5,22.8,1.2,0.9,16.1193748324567,2860800.0,1.278363694471077,1.6478906999041227,1,0.1019634678212975,1,-1.0852470226018234
De'Andre Hunter,9835881,SF,25,ATL,67,31.7,15.4,1.4,4.2,2.5,11.5,19.7,-3.3,-0.7,16.101547583831046,2810251.714285714,1.5656960469529877,1.1691886064908674,1,0.09215645312188875,1,-1.0929590917133292
James Wiseman,9603360,C,21,GSW/DET,45,19.3,10.0,0.7,5.9,1.4,15.6,21.2,-3.5,-0.3,16.077623595202354,4001400.0,1.0413022108928542,1.6244314489928524,1,0.08572982573562588,1,-1.1358014550560322
