Player Name,season,Team,Position,Age,Salary,fair_salary,residual_dollars,residual_pct,PTS,AST,TRB,WS,PER,VORP,IF_label,IF_score,LOF_label,LOF_score
Jae Crowder,2020-21,PHO,PF,30.0,9258000,9346225.580174264,-88225.58017426357,-0.0008083707181076039,10.1,2.1,4.7,3.3,11.8,1.3,1,0.09943651200357251,1,-0.9723173070430138
Grant Williams,2020-21,BOS,PF,22.0,2498760,2591338.5980262235,-92578.59802622348,-0.0008482554336285801,4.7,1.0,2.8,1.1,7.5,-0.5,1,0.07734952895608393,1,-0.985104229709911
Brandon Ingram,2024-25,NOP,SF,27.0,36016200,36116071.038593225,-99871.03859322518,-0.000710380961342516,22.2,5.2,5.6,0.0,16.0,0.3,-1,-0.02280914116354449,-1,-1.2876691550299226
Danuel House Jr.,2023-24,PHI,SF,30.0,4310250,4410662.1253266875,-100412.12532668747,-0.000738210462551285,4.2,0.8,1.7,0.7,8.5,-0.3,1,0.04416697007714543,1,-1.0499537033210384
Kris Dunn,2019-20,CHI,PG,25.0,5348007,5448754.440601028,-100747.44060102757,-0.0009231028092452562,7.3,3.4,3.6,2.3,12.1,0.4,1,0.029487259193683668,-1,-1.207317830319715
Tyler Herro,2019-20,MIA,SG,20.0,3640200,3743717.7818953204,-103517.7818953204,-0.0009484861819252371,13.5,2.2,4.1,1.6,12.5,0.1,1,0.10374935369908433,1,-0.9924035902716373
Ochai Agbaji,2023-24,2TM,SG,23.0,4114200,4217999.379533096,-103799.37953309622,-0.0007631128982517124,5.8,1.1,2.8,0.1,7.7,-1.0,1,0.058468909188100826,1,-1.132328300758459
Buddy Hield,2022-23,IND,SF,30.0,22768890,22873437.95794695,-104547.9579469487,-0.00084548103956128,16.8,2.8,5.0,4.4,15.4,2.4,1,0.06247312918275533,1,-1.055930906083376
Karl-Anthony Towns,2019-20,MIN,C,24.0,27285000,27391389.387250062,-106389.38725006208,-0.0009747973909662866,26.5,4.4,10.8,5.1,26.5,2.9,-1,-0.04573977332646628,1,-1.1311038599094356
Josh Giddey,2023-24,OKC,SG,21.0,6587040,6693478.124353793,-106438.12435379345,-0.0007825124381808171,12.3,4.8,6.4,4.3,16.6,1.8,1,0.03586744690501514,-1,-1.276454468197176
Derrick Jones Jr.,2022-23,CHI,PF,25.0,3200000,3307982.499115881,-107982.49911588104,-0.0008732562299614346,5.0,0.5,2.4,2.4,13.8,0.3,1,0.07668454852083828,1,-1.0292436792599227
Robin Lopez,2019-20,MIL,C,31.0,4767000,4879619.2274941215,-112619.22749412153,-0.001031878573338113,5.4,0.7,2.4,1.5,10.2,-0.2,1,0.04908240957372628,1,-1.100523248740379
Alex Caruso,2019-20,LAL,PG,25.0,2750000,2864573.05998911,-114573.0599891101,-0.0010497806486082992,5.5,1.9,1.9,2.3,10.8,0.5,1,0.07978783776818571,1,-1.018057061220285
Aaron Holiday,2024-25,HOU,PG,28.0,4668000,4788661.234455416,-120661.23445541598,-0.0008582612630908468,5.5,1.3,1.3,2.0,12.2,0.3,1,0.08064556478863899,1,-0.9974375884474659
Jalen Smith,2021-22,2TM,PF,21.0,4458000,4579281.909802919,-121281.90980291925,-0.001078886169008475,9.2,0.5,6.0,2.8,18.4,0.3,1,0.05444215348574466,1,-1.108782488399526
Isaiah Joe,2021-22,PHI,SG,22.0,1517981,1640424.1070533232,-122443.10705332318,-0.0010892158187887913,3.6,0.6,1.0,0.4,7.7,-0.4,1,0.04751467666111381,1,-1.0088948425003246
De'Andre Hunter,2021-22,ATL,SF,24.0,7775400,7900282.46000618,-124882.46000618022,-0.001110915544382196,13.4,1.3,3.3,1.1,10.6,-0.8,1,0.09129759667391019,1,-1.0158353604545742
Rui Hachimura,2019-20,WAS,PF,21.0,4469160,4598807.824292293,-129647.82429229282,-0.001187903832621337,13.5,1.8,6.1,1.8,13.5,-0.4,1,0.09403479586698177,1,-1.0166525479196622
Precious Achiuwa,2022-23,TOR,C,23.0,2840160,2977036.013240081,-136876.0132400808,-0.0011069185495134123,9.2,0.9,6.0,2.2,15.2,-0.1,1,0.09652069415710368,1,-0.9939364107424644
Moritz Wagner,2024-25,ORL,C,27.0,11000000,11150614.74222409,-150614.7422240898,-0.001071320043133761,12.9,1.4,4.9,2.0,22.3,0.9,1,0.018954774541795394,-1,-1.3218480164290773
Jeremy Lamb,2019-20,IND,SG,27.0,10500000,10650859.469773684,-150859.4697736837,-0.0013822564575195484,12.5,2.1,4.3,2.7,14.0,0.5,1,0.09828650776872006,1,-1.0344618852704592
Cameron Payne,2022-23,PHO,PG,28.0,6000000,6153741.128353985,-153741.12835398503,-0.001243307010262304,10.3,4.5,2.2,1.1,13.2,0.2,1,0.06860428503738775,1,-1.0219333385551932
Jeremiah Robinson-Earl,2021-22,OKC,C,21.0,2000000,2156623.583583832,-156623.5835838318,-0.0013932747129702001,7.5,1.0,5.6,1.5,11.7,-0.1,1,0.08503569187385185,1,-1.0196749808643844
Andre Drummond,2022-23,CHI,C,29.0,3200000,3357831.191991833,-157831.19199183304,-0.0012763834215505504,6.0,0.5,6.6,2.8,20.8,0.3,1,0.019949091158856125,-1,-1.2431799471904097
Grayson Allen,2019-20,MEM,SG,24.0,2429400,2595302.880921039,-165902.8809210388,-0.0015200923668777615,8.7,1.4,2.2,1.2,12.0,0.1,1,0.09175692166139737,1,-1.0821683318146165
Goga Bitadze,2020-21,IND,C,21.0,2957520,3123849.0384538434,-166329.03845384344,-0.001523997053819344,5.1,0.8,3.3,1.5,16.3,0.1,1,0.02566599341368725,-1,-1.2424856473553096
Ayo Dosunmu,2022-23,CHI,SG,23.0,1563518,1730590.3529027842,-167072.35290278425,-0.0013511168404252497,8.6,2.6,2.8,2.9,10.2,-0.2,1,0.10305718353091509,1,-1.01805291178341
Caleb Houstan,2022-23,ORL,SF,20.0,2000000,2167098.5146129043,-167098.51461290428,-0.0013513284106013053,3.8,0.6,1.9,0.7,6.2,-0.4,1,0.025028118067540406,1,-1.1018136601042217
Gordon Hayward,2020-21,CHO,SF,30.0,28500000,28668695.633665822,-168695.63366582245,-0.0015456810854482805,19.6,4.1,5.9,3.5,17.6,1.4,1,0.05421725635592706,1,-1.0097654402107414
Damian Lillard,2022-23,POR,PG,32.0,42492492,42667667.21237927,-175175.2123792693,-0.001416644797050448,32.2,7.3,4.8,9.0,26.7,4.9,-1,-0.056789500339883725,1,-1.0607345300691464
Day'Ron Sharpe,2023-24,BRK,C,22.0,2210040,2385982.791747076,-175942.79174707597,-0.0012934972669446307,6.8,1.4,6.4,2.9,20.0,0.5,1,0.054942129863079836,1,-0.9905543240653207
Anfernee Simons,2021-22,POR,SG,22.0,3938818,4115881.614997495,-177063.61499749497,-0.001575102878622725,17.3,3.9,2.6,1.9,15.3,0.5,1,0.07027409858915806,1,-0.9887944693185468
Daniel Gafford,2021-22,WAS,C,23.0,1782621,1959817.8466062774,-177196.8466062774,-0.001576288065599278,9.4,0.9,5.7,6.0,21.8,1.3,1,0.049864603535528296,1,-1.0007426026100528
Justise Winslow,2021-22,2TM,PF,25.0,3902439,4082618.0343824336,-180179.03438243363,-0.0016028166810400299,5.7,1.8,4.2,0.8,13.1,0.1,1,0.07043733687161663,1,-1.0961827775356687
Malaki Branham,2023-24,SAS,PG,20.0,3071880,3252513.8198399097,-180633.81983990967,-0.0013279847952882978,9.2,2.1,2.0,-0.3,8.7,-1.5,1,0.03689525581378994,1,-1.0666189766492595
Dwight Powell,2024-25,DAL,C,33.0,4000000,4180957.2706169663,-180957.2706169663,-0.0012871459201138531,2.1,1.0,2.1,1.7,12.9,0.3,1,0.012862074147781677,-1,-1.2102124683817275
Karl-Anthony Towns,2023-24,MIN,PF,28.0,36016200,36206977.522451326,-190777.52245132625,-0.0014025593287163574,21.8,3.0,8.3,6.3,18.8,2.3,1,0.0352527652307702,1,-1.0123685281874235
Jarred Vanderbilt,2023-24,LAL,PF,24.0,4698000,4889201.087433139,-191201.08743313886,-0.0014056732962788032,5.2,1.2,4.8,1.1,11.6,0.0,1,0.04970078391303334,-1,-1.2886124539921346
Julian Phillips,2024-25,CHI,SF,21.0,1891857,2083395.02392312,-191538.02392312,-0.0013624066344433382,4.6,0.5,2.1,1.9,10.2,-0.3,1,0.05647562104617415,1,-1.0461277580944721
Lonnie Walker IV,2021-22,SAS,SG,23.0,4447896,4641766.478305857,-193870.4783058567,-0.0017246115101842846,12.1,2.2,2.6,1.2,12.3,-0.2,1,0.10622887946736642,1,-0.9771562655836814
Dejounte Murray,2020-21,SAS,PG,24.0,14286000,14483882.67669827,-197882.67669826932,-0.0018131086375139105,15.7,5.4,7.1,3.3,16.5,1.5,1,0.050733221816958995,1,-1.0753222326042535
Bruno Fernando,2019-20,ATL,C,21.0,1400000,1599204.772919387,-199204.7729193871,-0.0018252224016802928,4.3,0.9,3.5,0.8,11.9,-0.4,1,0.06797611620531852,1,-1.0283940941852632
Josh Jackson,2020-21,DET,SG,23.0,4767000,4967890.779558356,-200890.77955835592,-0.001840670510888362,13.4,2.3,4.1,0.1,12.0,-0.4,1,0.05686857309720511,1,-1.118087530457565
Johnny Juzang,2024-25,UTA,SG,23.0,3087519,3289407.5854004263,-201888.5854004263,-0.0014360299982959165,8.9,1.1,2.9,1.6,11.8,-0.1,1,0.10494882204707767,1,-0.955283237431801
D.J. Augustin,2019-20,ORL,PG,32.0,7250000,7458769.110722045,-208769.1107220454,-0.0019128560630570363,10.5,4.6,2.1,2.9,14.0,0.2,1,0.06641997074882527,1,-0.9831835404329728
Jusuf Nurkić,2023-24,PHO,C,29.0,16875000,17089550.388027363,-214550.38802736253,-0.0015773328238092993,10.9,4.0,11.0,5.8,17.4,1.6,1,0.012698297893399713,1,-1.0582367036973193
Jeff Green,2022-23,DEN,PF,36.0,4500000,4715885.971970074,-215885.97197007388,-0.0017458733732568371,7.8,1.2,2.6,1.7,11.0,-0.4,1,0.04796391673168132,1,-1.0385141842762762
Marcus Morris,2021-22,LAC,PF,32.0,15627907,15843997.940100687,-216090.94010068662,-0.0019222778310591937,15.4,2.1,4.4,2.4,13.7,0.3,1,0.0896666688457054,1,-1.0252960773376925
Giannis Antetokounmpo,2024-25,MIL,PF,30.0,48787676,49004529.3676072,-216853.36760719866,-0.00154247423398296,30.4,6.5,11.9,11.5,30.5,6.6,-1,-0.09851736047496873,1,-1.0932072794128505
Elie Okobo,2019-20,PHO,PG,22.0,1416852,1637716.3461609907,-220864.34616099065,-0.0020236791841762025,4.0,2.1,1.6,1.0,10.6,0.0,1,0.07474150428999071,1,-0.9819912967452298
Neemias Queta,2024-25,BOS,C,25.0,2162606,2385829.083983564,-223223.08398356382,-0.0015877819158360874,5.0,0.7,3.8,3.2,16.3,0.3,1,0.07571582768131613,1,-0.9782947568574251
Jaren Jackson Jr.,2019-20,MEM,C,20.0,6927480,7154267.091286478,-226787.09128647763,-0.0020779465941586778,17.4,1.4,4.6,3.5,16.3,1.0,1,0.045964037761478116,1,-1.1269775535720319
Marcus Smart,2021-22,BOS,PG,27.0,14339285,14568168.903067356,-228883.90306735598,-0.002036080052905842,12.1,5.9,3.8,5.6,13.6,1.5,1,0.052402356803731176,1,-1.026023104419171
Malachi Flynn,2021-22,TOR,PG,23.0,2048040,2290209.59693958,-242169.59693958005,-0.0021542654557224206,4.3,1.6,1.4,1.0,11.7,0.1,1,0.05921023837141032,1,-1.003567537459838
Jalen McDaniels,2021-22,CHO,SF,24.0,1782621,2030457.0967816217,-247836.0967816217,-0.0022046728768802953,6.2,1.1,3.1,1.7,12.7,-0.1,1,0.10373979314880022,1,-0.9774985280246042
Marcus Sasser,2024-25,DET,PG,24.0,2755080,3004269.142696702,-249189.14269670192,-0.0017724780400653097,6.6,2.3,1.2,1.8,14.0,0.3,1,0.07967669179977893,1,-0.9954283013476335
Josh Okogie,2019-20,MIN,SG,21.0,2530680,2780594.0269513694,-249914.02695136936,-0.0022898481487206267,8.6,1.6,4.3,2.2,11.5,-0.2,1,0.09815774259647847,1,-1.0474701972791387
James Harden,2020-21,2TM,PG,31.0,41254920,41506257.91058553,-251337.9105855301,-0.002302894544489009,24.6,10.8,7.9,7.0,24.5,3.7,-1,-0.07105172004160498,1,-1.1101820432114935
Garrison Mathews,2022-23,2TM,SG,26.0,2000000,2254946.4489873475,-254946.44898734754,-0.002061756087399197,4.8,0.5,1.4,1.0,9.7,-0.1,1,0.07477576901773675,1,-0.9868148227300129
Victor Oladipo,2020-21,3TM,SG,28.0,21000000,21255019.774061214,-255019.77406121418,-0.002336629778827315,19.8,4.6,4.8,0.4,14.3,0.1,1,0.02849623761203357,1,-1.1502278924620883
Killian Hayes,2020-21,DET,PG,19.0,5307120,5566983.3371230615,-259863.33712306153,-0.002381009136183443,6.8,5.3,2.7,-1.1,5.3,-0.9,-1,-0.05732360260293512,-1,-1.4580092912910592
Omer Yurtseven,2023-24,UTA,C,25.0,2800000,3062171.453008605,-262171.45300860517,-0.0019274336536902748,4.6,0.6,4.3,0.7,15.0,-0.1,1,0.050711637172316915,1,-1.0026382910524592
Jusuf Nurkić,2021-22,POR,C,27.0,12000000,12263379.216574727,-263379.2165747266,-0.002342939638966021,15.0,2.8,11.1,3.6,20.0,0.9,1,0.02723920801014945,1,-1.0482905771555537
LeBron James,2022-23,LAL,PF,38.0,44474988,44741138.26963657,-266150.2696365714,-0.002152361567559491,28.9,6.8,8.3,5.6,23.9,4.0,-1,-0.06602500927822996,1,-1.1519801035799944
Clint Capela,2020-21,ATL,C,26.0,16000000,16267751.648073897,-267751.64807389677,-0.0024532861285861685,15.2,0.8,14.3,8.2,24.3,2.2,-1,-0.031756107560271696,1,-1.1586836934001117
Jaden Springer,2023-24,2TM,SG,21.0,2226240,2495099.4525629324,-268859.4525629324,-0.00197660252874874,3.3,0.9,1.6,0.6,10.7,-0.2,1,0.027486149315112285,-1,-1.2933875785064217
David Nwaba,2021-22,HOU,SF,29.0,4650000,4919024.44852423,-269024.44852423016,-0.0023931578675630283,5.1,0.8,3.3,1.3,15.3,0.2,1,0.07287582365964074,1,-1.075184552432078
Isaac Bonga,2019-20,WAS,SF,20.0,1416842,1685867.5079640076,-269025.50796400756,-0.002464957925270364,5.0,1.2,3.4,1.8,10.2,-0.3,1,0.08167701473359046,1,-1.0658295009992231
Mikal Bridges,2024-25,NYK,SF,28.0,23300000,23572969.254081942,-272969.25408194214,-0.0019416255589519982,17.6,3.7,3.2,5.7,14.0,1.2,1,0.054435848617195415,1,-1.0619030859281453
Daniel Gafford,2024-25,DAL,C,26.0,13394160,13667662.90903905,-273502.90903905034,-0.00194542143738477,12.3,1.4,6.8,5.9,24.7,1.8,1,0.011089286312796875,1,-1.0961701815376563
Olivier-Maxence Prosper,2024-25,DAL,PF,22.0,2869920,3143605.3139100317,-273685.3139100317,-0.0019467188800611143,3.9,0.8,2.4,0.9,12.6,0.0,1,0.06265455603272391,1,-1.0632734597926157
Dyson Daniels,2024-25,ATL,SG,21.0,6059520,6340749.344129589,-281229.3441295894,-0.00200037943586643,14.1,4.4,5.9,5.0,15.6,2.3,1,0.0012735546286790633,-1,-1.7662809597493072
Dennis Schröder,2019-20,OKC,PG,26.0,15500000,15784323.759626633,-284323.75962663256,-0.0026051288219409163,18.9,4.0,3.6,3.6,16.7,1.0,1,0.07163248390670185,1,-0.9935388759099523
Kyle Anderson,2023-24,MIN,PF,30.0,9219512,9503940.242999246,-284428.24299924634,-0.002091061255241819,6.4,4.2,3.5,4.5,12.7,1.4,1,0.04851001523463039,-1,-1.23144254550342
Danuel House Jr.,2022-23,PHI,SF,29.0,4105000,4391249.750442062,-286249.7504420616,-0.002314906396361345,4.8,0.8,1.7,1.3,9.4,-0.2,1,0.0723795531944108,1,-1.01859287013976
Julian Champagnie,2023-24,SAS,SF,22.0,3000000,3286551.3033560477,-286551.3033560477,-0.002106669583050027,6.8,1.4,2.8,1.8,10.6,0.0,1,0.09959466764795871,1,-1.0030166192007823
Chuma Okeke,2022-23,ORL,SF,24.0,3433320,3720160.812401325,-286840.812401325,-0.002319686324057456,4.7,1.4,3.6,0.7,9.1,0.1,1,0.05638603833079431,1,-1.0755558076766398
Malik Monk,2023-24,SAC,SG,25.0,9945830,10232858.581420565,-287028.581420565,-0.002110178438774632,15.4,5.1,2.9,3.5,16.0,1.2,1,0.05909326101416895,1,-1.0334436717094095
Jae Crowder,2021-22,PHO,PF,31.0,9720900,10009286.51418585,-288386.5141858496,-0.002565396784972071,9.4,1.9,5.3,4.3,11.3,1.5,1,0.06597243029088151,1,-1.090522748291051
Jake LaRavia,2024-25,2TM,PF,23.0,3352680,3641278.673119346,-288598.67311934615,-0.002052797344861197,6.9,2.4,3.9,2.9,12.6,0.8,1,0.09532581927920186,1,-1.0368500526650004
Brandon Goodwin,2020-21,ATL,PG,25.0,1701593,1994535.082400219,-292942.08240021905,-0.0026840945794412603,4.9,2.0,1.5,0.2,9.2,-0.2,1,0.042936709256995054,1,-0.9999813826705084
Ryan Dunn,2024-25,PHO,SF,22.0,2538240,2841562.218373274,-303322.21837327396,-0.002157525666296369,6.9,0.8,3.6,1.0,10.7,-0.7,1,0.08102520463946522,1,-1.0084217720286766
Terance Mann,2020-21,LAC,SG,24.0,1517981,1823845.1732123697,-305864.1732123697,-0.002802493798903882,7.0,1.6,3.6,3.7,13.8,0.6,1,0.10072646006103714,1,-1.0022851414898026
Donte DiVincenzo,2021-22,2TM,SG,25.0,4675830,4983019.99694329,-307189.99694329035,-0.0027326667225015602,9.0,2.8,4.0,0.7,11.3,-0.1,1,0.0815361711929028,1,-1.0934740326974415
KJ Martin,2023-24,2TM,SF,23.0,1930681,2239092.3522001985,-308411.35220019845,-0.0022673804206717954,3.7,0.9,2.2,1.1,9.9,-0.4,1,0.07504501972763822,1,-0.9757421099116689
Jaylen Wells,2024-25,MEM,SG,21.0,1157153,1470715.8808549992,-313562.8808549992,-0.0022303673205038774,10.4,1.7,3.4,3.5,10.5,-0.1,1,0.09466626406118234,1,-0.9963985173240172
Pat Connaughton,2020-21,MIL,SG,28.0,4938272,5254737.3330452265,-316465.3330452265,-0.0028996273872569783,6.8,1.2,4.8,3.5,11.3,0.8,1,0.08075498229887218,1,-1.0666699691142687
Gui Santos,2024-25,GSW,PF,22.0,1891857,2211540.974391896,-319683.9743918958,-0.002273906552421939,4.1,1.4,3.1,1.7,11.7,0.1,1,0.08730334638201931,1,-0.9834816383857072
Jonathan Kuminga,2023-24,GSW,PF,21.0,6012840,6335326.845219203,-322486.8452192033,-0.0023708607142956042,16.1,2.2,4.8,4.6,17.0,0.8,1,0.08520743425521798,1,-1.036327795474544
Sterling Brown,2019-20,MIL,SF,24.0,1618520,1952042.969439251,-333522.9694392511,-0.0030559187231010733,5.1,1.0,3.5,1.1,9.5,0.0,1,0.07585506988336765,1,-0.9804303738984632
Jaylin Williams,2022-23,OKC,C,20.0,2000000,2338154.8107333886,-338154.81073338864,-0.0027346634647477976,5.9,1.6,4.9,1.9,11.2,0.1,1,0.08690151161159904,1,-1.0303109525927276
Bones Hyland,2021-22,DEN,SG,21.0,2096880,2445253.990063639,-348373.9900636389,-0.0030990267232163145,10.1,2.8,2.7,2.4,14.4,0.5,1,0.08730349015417482,1,-1.033718191129843
Dean Wade,2020-21,CLE,PF,24.0,1517981,1867949.123319204,-349968.12331920397,-0.003206598161253472,6.0,1.2,3.4,2.0,11.3,0.2,1,0.10911743610451335,1,-0.9732713266582905
Damian Lillard,2024-25,MIL,PG,34.0,48787676,49140143.54046651,-352467.54046650976,-0.00250709548799688,24.9,7.1,4.7,7.6,21.3,3.2,-1,-0.01511986315838787,1,-1.0187982506020847
Trendon Watford,2023-24,BRK,PF,23.0,2019706,2375362.9469695906,-355656.9469695906,-0.0026147208664073236,6.9,1.3,3.1,1.8,15.7,0.3,1,0.08769453823901635,1,-1.0299293725113088
Timothé Luwawu-Cabarrot,2021-22,ATL,SF,26.0,1669178,2024971.222617094,-355793.22261709394,-0.0031650259097362778,4.4,0.8,1.6,0.9,9.3,-0.2,1,0.06967909711274894,1,-1.0103643353270588
Dillon Jones,2024-25,OKC,SF,23.0,2622360,2986411.4510089057,-364051.45100890566,-0.0025894916423087715,2.5,1.1,2.2,0.8,8.1,-0.3,1,0.032487245785427665,1,-1.0184736936373235
Brandon Clarke,2022-23,MEM,PF,26.0,4343920,4711743.405335886,-367823.4053358864,-0.0029745938727579607,10.0,1.3,5.5,4.5,20.0,1.3,1,0.06854262238318037,1,-1.0574107998610034
Cameron Johnson,2020-21,PHO,PF,24.0,4033440,4407830.891022646,-374390.89102264587,-0.0034303728332659503,9.6,1.4,3.3,2.6,11.8,0.7,1,0.11302640759039556,1,-0.9607006276952956
Nickeil Alexander-Walker,2021-22,2TM,SG,23.0,3261480,3636908.7966850195,-375428.7966850195,-0.003339697872907464,10.6,2.4,2.9,0.1,10.5,-0.3,1,0.08207688670095403,1,-1.0065081573910661
Sam Hauser,2022-23,BOS,SF,25.0,1563518,1940123.7138585723,-376605.7138585723,-0.003045616544891612,6.4,0.9,2.6,3.4,12.7,1.0,1,0.07619827732581103,1,-1.0655284546924606
Omer Yurtseven,2021-22,MIA,C,23.0,1489065,1867533.6373564394,-378468.6373564394,-0.0033667393505830163,5.3,0.9,5.3,2.1,17.4,0.2,1,0.06874227744042088,1,-1.0104424171206108
Jeremiah Robinson-Earl,2022-23,OKC,PF,22.0,2000000,2382617.3570607193,-382617.3570607193,-0.0030942328014291337,6.8,1.0,4.2,1.9,13.0,0.1,1,0.10024861311741667,1,-0.980365296124339
Norman Powell,2019-20,TOR,SG,26.0,10116576,10502927.430985544,-386351.4309855439,-0.0035399618012236095,16.0,1.8,3.7,4.6,16.8,1.5,1,0.08677703878316101,1,-1.060371703969508
Andre Jackson Jr.,2024-25,MIL,SG,23.0,1891857,2279961.4936328502,-388104.49363285024,-0.0027605805163516805,3.4,1.2,2.7,1.2,8.6,-0.3,1,0.07637754589828488,1,-1.0551049079950996
Blake Wesley,2024-25,SAS,SG,21.0,2624280,3014455.397524213,-390175.39752421295,-0.002775310819730082,3.7,2.0,1.1,0.2,9.9,-0.4,1,0.03112037364542125,1,-1.1571208878490817
Donte DiVincenzo,2024-25,MIN,SG,28.0,11445000,11839278.034108512,-394278.0341085121,-0.002804492802433431,11.7,3.6,3.7,3.9,14.1,1.6,1,0.09561667009789421,1,-1.026785923828186
Immanuel Quickley,2021-22,NYK,PG,22.0,2210640,2615190.2462389823,-404550.2462389823,-0.0035987532357089173,11.3,3.5,3.2,4.2,14.6,1.0,1,0.07644364637045775,1,-1.0038318762197054
Nicolò Melli,2019-20,NOP,C,29.0,4102564,4510542.261366113,-407978.2613661131,-0.00373811857583025,6.6,1.4,3.0,1.8,11.4,0.2,1,0.10025287058575755,1,-0.9888804955607615
Frank Ntilikina,2021-22,DAL,SG,23.0,1669178,2079865.6599492973,-410687.6599492973,-0.003653349760254925,4.1,1.2,1.4,0.9,10.4,0.0,1,0.07925681492524961,1,-0.9909362989415869
Josh Christopher,2022-23,HOU,SG,21.0,2372160,2788439.7812976073,-416279.78129760735,-0.0033664613747734218,5.8,1.1,1.1,0.0,11.5,-0.5,1,0.06445803109458287,1,-1.0451714204617233
Kevon Looney,2022-23,GSW,C,26.0,8000000,8417340.93772624,-417340.9377262406,-0.0033750429641036805,7.0,2.5,9.3,8.7,17.8,2.0,1,0.005285087167031244,1,-1.1340783974124231
Reggie Bullock,2019-20,NYK,SG,28.0,4000000,4418083.726929976,-418083.7269299757,-0.0038307103438700307,8.1,1.4,2.3,0.5,9.3,-0.2,1,0.062196240333156794,1,-1.0915232124868592
Emmanuel Mudiay,2019-20,UTA,PG,23.0,1620564,2040046.2241615776,-419482.22416157764,-0.0038435241356200994,7.3,2.1,2.3,1.0,13.0,0.0,1,0.08555586993415887,1,-1.0093718681037527
Nic Claxton,2021-22,BRK,C,22.0,1782621,2206369.4363882677,-423748.43638826767,-0.00376953436750109,8.7,0.9,5.6,3.5,18.6,0.6,1,0.07659111644777472,1,-0.9802308654388387
Lauri Markkanen,2019-20,CHI,PF,22.0,5300400,5725883.429978991,-425483.4299789909,-0.0038985104451071187,14.7,1.5,6.3,2.6,14.3,0.5,1,0.10446383989326102,1,-0.9990805768885636
Abdel Nader,2019-20,OKC,SF,26.0,1618520,2049394.7709015822,-430874.7709015822,-0.0039479088409527414,6.3,0.7,1.8,1.3,11.3,0.2,1,0.09537715224926724,1,-0.9760507485232193
Torrey Craig,2021-22,2TM,SF,31.0,4878049,5310410.232914431,-432361.232914431,-0.0038461511281017574,6.6,1.2,4.0,2.3,11.0,0.1,1,0.08598910613505323,1,-1.0116517705689736
Zion Williamson,2019-20,NOP,PF,19.0,9757440,10195164.974138096,-437724.974138096,-0.004010674126242411,22.5,2.1,6.3,2.0,24.1,0.7,-1,-0.014303363522947254,-1,-1.3846050826810594
Garrison Mathews,2023-24,ATL,SG,27.0,2000000,2438256.025138041,-438256.025138041,-0.0032219732624965327,4.9,0.6,1.4,1.6,8.9,-0.2,1,0.05885680851263486,-1,-1.2126494560053782
Kevin Durant,2022-23,2TM,PF,34.0,44119845,44558463.93860188,-438618.93860188127,-0.0035471185039172015,29.1,5.0,6.7,6.8,25.9,3.9,-1,-0.0802676291855351,-1,-1.212196724410067
Kyle Lowry,2020-21,TOR,PG,34.0,30500000,30939869.09715457,-439869.0971545689,-0.0040303197466975416,17.2,7.3,5.4,4.1,16.5,1.5,1,0.022868076792006975,1,-1.018038697739195
Wes Iwundu,2019-20,ORL,SF,25.0,1618420,2062233.8091784029,-443813.8091784029,-0.004066463342297993,5.8,1.2,2.5,1.7,10.3,-0.2,1,0.0955476508068448,1,-0.9633539642668835
Nickeil Alexander-Walker,2019-20,NOP,SG,21.0,2964840,3419160.0142729776,-454320.0142729776,-0.004162726903728951,5.7,1.9,1.8,-0.2,8.9,-0.4,1,0.038811568274067954,1,-1.131512289161218
Immanuel Quickley,2020-21,NYK,PG,21.0,2105520,2560314.2547387113,-454794.2547387113,-0.004167072152636168,11.4,2.0,2.1,3.2,15.8,0.9,1,0.07810552128928167,1,-1.055706393207182
Colby Jones,2024-25,2TM,SG,22.0,2120693,2596787.650023238,-476094.6500232378,-0.003386452969124234,4.0,1.1,2.2,0.6,11.4,-0.1,1,0.06769373836283571,1,-1.081028098157517
Harrison Barnes,2022-23,SAC,PF,30.0,18352273,18828851.70244156,-476578.70244155824,-0.0038540997326558246,15.0,1.6,4.5,6.5,14.1,0.7,1,0.06099868740451514,1,-1.0583183387869604
Julius Randle,2024-25,MIN,PF,30.0,33073920,33553249.428681932,-479329.4286819324,-0.003409461893489729,18.7,4.7,7.1,6.2,17.5,1.8,1,0.04176671732701914,1,-1.0264054190286827
Tre Jones,2023-24,SAS,PG,24.0,9895833,10375460.765978761,-479627.765978761,-0.003526130273845657,10.0,6.2,3.8,4.9,14.7,0.9,1,0.06276906181617686,1,-1.0460844556810056
Chuma Okeke,2020-21,ORL,PF,22.0,3121080,3606041.7873168755,-484961.78731687553,-0.004443483482837414,7.8,2.2,4.0,1.3,11.8,0.1,1,0.08452261642329462,1,-1.052929721996813
Cam Thomas,2021-22,BRK,SG,20.0,2036280,2521658.7893532338,-485378.78935323376,-0.0043177788296229445,8.5,1.2,2.4,0.8,11.7,-0.4,1,0.09013892630396125,1,-0.9882635137712018
R.J. Hampton,2021-22,ORL,SG,20.0,2303040,2789687.2916406924,-486647.2916406924,-0.004329063031657022,7.6,2.5,3.0,-0.2,8.5,-0.7,1,0.0681576423718332,1,-1.0379544849882785
De'Anthony Melton,2023-24,PHI,SG,25.0,8000000,8491678.217286244,-491678.21728624403,-0.0036147228537229056,11.1,3.0,3.7,2.1,13.4,0.7,1,0.07259482927256927,1,-1.15247267386842
