Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Davion Mitchell,PG,25.0,SAC,72.0,4.0,15.3,0.452,0.361,0.714,1.3,1.9,0.2,0.0,0.6,1.2,5.3,9.3,0.555,14.9,0.8,0.6,1.3,0.059,-2.4,-1.0,-3.4,-0.4,5063760,1102.0
Jevon Carter,PG,28.0,CHI,72.0,0.0,13.9,0.378,0.329,0.571,0.8,1.3,0.5,0.2,0.5,1.0,5.0,8.5,0.485,17.7,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4.0,-0.5,6190476,1001.0
James Harden,PG,34.0,LAC,72.0,72.0,34.3,0.428,0.381,0.878,5.1,8.5,1.1,0.8,2.6,1.8,16.6,18.6,0.612,20.6,5.9,2.5,8.4,0.163,3.8,0.3,4.1,3.8,35640000,2470.0
Jabari Walker,PF,21.0,POR,72.0,23.0,23.6,0.46,0.295,0.754,7.1,1.0,0.6,0.3,0.9,2.4,8.9,13.0,0.546,16.3,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,1719864,1699.0
Malik Monk,SG,25.0,SAC,72.0,0.0,26.0,0.443,0.35,0.829,2.9,5.1,0.6,0.5,2.1,2.2,15.4,16.0,0.564,25.9,1.9,1.6,3.5,0.09,1.5,-1.0,0.6,1.2,9945830,1872.0
Aaron Nesmith,SF,24.0,IND,72.0,47.0,27.7,0.496,0.419,0.781,3.8,1.5,0.9,0.7,0.9,3.3,12.2,12.8,0.631,16.0,2.8,1.3,4.1,0.098,-0.3,-0.2,-0.5,0.8,5634257,1994.0
Jaden McDaniels,SF,23.0,MIN,72.0,71.0,29.2,0.489,0.337,0.722,3.1,1.4,0.9,0.6,1.2,3.0,10.5,9.4,0.571,15.7,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3,3901399,2102.0
Dillon Brooks,SF,28.0,HOU,72.0,72.0,30.9,0.428,0.359,0.844,3.4,1.7,0.9,0.1,1.2,3.3,12.7,9.4,0.549,17.6,0.6,2.1,2.7,0.058,-3.3,-0.3,-3.6,-0.9,22627671,2225.0
Cedi Osman,SF,28.0,SAS,72.0,3.0,17.6,0.479,0.389,0.673,2.5,1.7,0.5,0.2,0.7,1.5,6.8,11.2,0.601,15.1,1.0,0.9,1.9,0.071,-1.7,-0.3,-2.1,0.0,6718842,1267.0
Jalen Williams,PF,22.0,OKC,71.0,71.0,31.3,0.54,0.427,0.814,4.0,4.5,1.1,0.6,1.7,2.5,19.1,19.1,0.621,23.7,4.5,2.7,7.3,0.157,2.0,0.3,2.3,2.4,4558680,2222.0
Alex Caruso,SG,29.0,CHI,71.0,57.0,28.7,0.468,0.408,0.76,3.8,3.5,1.7,1.0,1.4,2.5,10.1,14.5,0.613,14.7,2.3,2.6,4.9,0.115,0.2,2.3,2.5,2.3,9460000,2038.0
Victor Wembanyama,C,20.0,SAS,71.0,71.0,29.7,0.465,0.325,0.796,10.6,3.9,1.2,3.6,3.7,2.2,21.4,23.1,0.565,32.2,-0.7,4.4,3.7,0.085,1.9,3.3,5.2,3.8,12160680,2109.0
Marcus Sasser,PG,23.0,DET,71.0,11.0,19.0,0.428,0.375,0.879,1.8,3.3,0.6,0.2,1.3,1.5,8.3,11.8,0.542,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2,2623680,1349.0
Andrew Wiggins,SF,28.0,GSW,71.0,59.0,27.0,0.453,0.358,0.751,4.5,1.7,0.6,0.6,1.2,2.1,13.2,12.7,0.544,20.9,1.2,1.6,2.8,0.07,-1.4,-1.2,-2.5,-0.3,24330357,1917.0
T.J. McConnell,PG,31.0,IND,71.0,4.0,18.2,0.556,0.409,0.79,2.7,5.5,1.0,0.1,1.5,1.1,10.2,20.9,0.586,23.7,2.8,1.1,3.9,0.143,2.9,0.1,3.0,1.6,8700000,1292.0
LeBron James,PF,39.0,LAL,71.0,71.0,35.3,0.54,0.41,0.75,7.3,8.3,1.3,0.5,3.5,1.1,25.7,23.7,0.63,29.2,5.7,2.8,8.5,0.164,5.5,0.9,6.5,5.4,47607350,2506.0
Nic Claxton,C,24.0,BRK,71.0,71.0,29.8,0.629,0.2,0.551,9.9,2.1,0.6,2.1,1.3,2.5,11.8,18.7,0.629,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7,9625000,2116.0
Gary Trent Jr.,SG,25.0,TOR,71.0,41.0,28.1,0.426,0.393,0.771,2.6,1.7,1.1,0.1,0.7,1.4,13.7,12.0,0.548,20.0,0.8,0.9,1.7,0.04,-1.2,-1.4,-2.6,-0.3,18560000,1995.0
Bam Adebayo,C,26.0,MIA,71.0,71.0,34.0,0.521,0.357,0.755,10.4,3.9,1.1,0.9,2.3,2.2,19.3,19.8,0.576,24.9,2.9,4.3,7.2,0.144,0.8,1.7,2.4,2.7,32600060,2414.0
Tyrese Maxey,PG,23.0,PHI,70.0,70.0,37.5,0.45,0.373,0.868,3.7,6.2,1.0,0.5,1.7,2.2,25.9,19.8,0.573,28.0,5.9,2.1,8.1,0.147,4.1,-1.0,3.1,3.4,4343920,2625.0
Luka Dončić,PG,24.0,DAL,70.0,70.0,37.5,0.487,0.382,0.786,9.2,9.8,1.4,0.5,4.0,2.1,33.9,28.1,0.617,36.0,8.5,3.5,12.0,0.22,8.3,1.7,9.9,8.0,40064220,2625.0
Tobias Harris,PF,31.0,PHI,70.0,70.0,33.8,0.487,0.353,0.878,6.5,3.1,1.0,0.7,1.3,1.6,17.2,16.5,0.576,20.7,3.2,2.7,5.9,0.121,1.0,-0.1,0.9,1.7,39270150,2366.0
Kyle Kuzma,PF,28.0,WAS,70.0,70.0,32.6,0.463,0.336,0.775,6.6,4.2,0.5,0.7,2.7,2.2,22.2,15.7,0.547,29.7,-1.0,1.1,0.2,0.004,0.5,-1.6,-1.1,0.5,25568182,2282.0
Jaxson Hayes,C,23.0,LAL,70.0,5.0,12.5,0.72,0.0,0.622,3.0,0.5,0.5,0.4,0.6,1.8,4.3,14.0,0.718,12.5,1.4,1.1,2.5,0.135,-2.8,0.9,-1.9,0.0,2165000,875.0
Amir Coffey,SF,26.0,LAC,70.0,13.0,20.9,0.472,0.38,0.859,2.1,1.1,0.6,0.2,0.5,1.5,6.6,10.0,0.604,12.5,1.6,1.0,2.6,0.084,-1.9,-0.3,-2.2,-0.1,3666667,1463.0
Jaylen Brown,SF,27.0,BOS,70.0,70.0,33.5,0.499,0.354,0.703,5.5,3.6,1.2,0.5,2.4,2.6,23.0,18.6,0.58,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,31830357,2345.0
Zion Williamson,PF,23.0,NOP,70.0,70.0,31.5,0.57,0.333,0.702,5.8,5.0,1.1,0.7,2.8,2.3,22.9,22.8,0.61,29.7,4.7,2.8,7.5,0.164,3.3,0.6,3.8,3.3,34005250,2205.0
Toumani Camara,PF,23.0,POR,70.0,49.0,24.8,0.45,0.337,0.758,4.9,1.2,0.9,0.5,1.2,2.5,7.5,10.6,0.547,13.8,0.6,1.4,2.0,0.055,-3.1,0.0,-3.1,-0.5,1119563,1736.0
Max Strus,SF,27.0,CLE,70.0,70.0,32.0,0.418,0.351,0.794,4.8,4.0,0.9,0.4,1.6,2.4,12.2,11.7,0.553,17.4,1.2,2.6,3.9,0.083,-1.1,0.5,-0.6,0.8,14487684,2240.0
Jaylin Williams,C,21.0,OKC,69.0,1.0,13.0,0.417,0.368,0.805,3.4,1.6,0.4,0.4,0.5,1.4,4.0,12.7,0.561,13.5,1.0,1.5,2.4,0.13,-0.8,1.9,1.1,0.7,2000000,897.0
Isaac Okoro,SF,23.0,CLE,69.0,42.0,27.3,0.49,0.391,0.679,3.0,1.9,0.8,0.5,0.8,2.0,9.4,11.4,0.599,13.9,2.1,2.0,4.2,0.106,-1.8,0.7,-1.1,0.4,8920795,1884.0
Tyrese Haliburton,PG,23.0,IND,69.0,68.0,32.2,0.477,0.364,0.855,3.9,10.9,1.2,0.7,2.3,1.1,20.1,23.3,0.605,24.6,7.6,1.5,9.0,0.195,7.3,-0.4,6.9,5.0,5808435,2222.0
Keldon Johnson,SF,24.0,SAS,69.0,27.0,29.5,0.454,0.346,0.792,5.5,2.8,0.7,0.3,1.4,2.2,15.7,14.2,0.565,21.9,1.5,1.5,3.0,0.071,-0.3,-1.4,-1.7,0.2,20000000,2036.0
Miles Bridges,SF,25.0,CHO,69.0,67.0,37.4,0.462,0.349,0.825,7.3,3.3,0.9,0.5,2.0,1.7,21.0,15.4,0.556,24.7,0.7,1.4,2.2,0.04,0.2,-1.3,-1.1,0.6,7921301,2581.0
Kenrich Williams,PF,29.0,OKC,69.0,1.0,14.9,0.468,0.397,0.5,3.0,1.3,0.6,0.1,0.5,1.5,4.7,11.9,0.568,13.4,1.1,1.3,2.5,0.115,-1.1,0.3,-0.8,0.3,6175000,1028.0
Anthony Black,PG,20.0,ORL,69.0,33.0,16.9,0.466,0.394,0.613,2.0,1.3,0.5,0.3,0.8,1.6,4.6,8.4,0.56,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3.0,-0.3,7245480,1166.0
Malachi Flynn,PG,25.0,3TM,69.0,0.0,12.7,0.418,0.331,0.732,1.7,1.9,0.6,0.1,0.9,1.0,5.5,11.9,0.533,20.4,-0.1,0.6,0.5,0.029,-2.0,-0.2,-2.2,0.0,3873025,876.0
Zach Collins,C,26.0,SAS,69.0,29.0,22.1,0.484,0.32,0.753,5.4,2.8,0.5,0.8,1.9,3.0,11.2,14.3,0.565,22.7,0.4,1.5,1.8,0.057,-2.0,-0.1,-2.0,0.0,7700000,1525.0
Jrue Holiday,PG,33.0,BOS,69.0,69.0,32.8,0.48,0.429,0.833,5.4,4.8,0.9,0.8,1.8,1.6,12.5,14.4,0.597,16.3,3.3,3.0,6.3,0.133,1.0,1.1,2.1,2.4,36861707,2263.0
Joe Ingles,SF,36.0,ORL,68.0,0.0,17.2,0.436,0.435,0.824,2.1,3.0,0.6,0.1,1.0,1.3,4.4,10.6,0.612,11.6,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5,11000000,1170.0
Kawhi Leonard,SF,32.0,LAC,68.0,68.0,34.3,0.525,0.417,0.885,6.1,3.6,1.6,0.9,1.8,1.4,23.7,23.2,0.626,26.5,6.0,2.9,8.9,0.184,4.8,0.6,5.5,4.4,45640084,2332.0
Rui Hachimura,PF,25.0,LAL,68.0,39.0,26.9,0.537,0.422,0.739,4.3,1.2,0.6,0.4,0.7,1.5,13.6,15.0,0.628,18.5,2.7,1.5,4.1,0.108,0.0,-0.9,-0.9,0.5,15740741,1829.0
Devin Vassell,SG,23.0,SAS,68.0,62.0,33.1,0.472,0.372,0.801,3.8,4.1,1.1,0.3,1.6,1.1,19.5,15.7,0.578,23.5,2.0,1.6,3.6,0.077,0.9,-0.9,0.0,1.1,5887899,2251.0
Trayce Jackson-Davis,PF,23.0,GSW,68.0,16.0,16.6,0.702,0.0,0.561,5.0,1.2,0.4,1.1,0.7,1.6,7.9,21.6,0.692,16.4,3.2,1.6,4.8,0.205,1.5,1.2,2.8,1.4,1119563,1129.0
Immanuel Quickley,SG,24.0,2TM,68.0,38.0,29.2,0.434,0.395,0.853,3.8,4.9,0.7,0.1,1.5,1.8,17.0,16.7,0.577,23.8,3.5,1.2,4.7,0.115,2.2,-0.9,1.3,1.7,4171548,1986.0
Ivica Zubac,C,26.0,LAC,68.0,68.0,26.4,0.649,,0.723,9.2,1.4,0.3,1.2,1.2,2.6,11.7,19.3,0.671,16.4,4.5,2.3,6.8,0.182,0.8,0.0,0.8,1.3,10933333,1795.0
Duncan Robinson,SF,29.0,MIA,68.0,36.0,28.0,0.45,0.395,0.889,2.5,2.8,0.7,0.2,1.4,2.4,12.9,12.2,0.612,19.0,1.6,2.0,3.6,0.091,-0.5,-0.4,-0.9,0.6,18154000,1904.0
Kelly Oubre Jr.,SF,28.0,PHI,68.0,52.0,30.2,0.441,0.311,0.75,5.0,1.5,1.1,0.7,1.3,2.9,15.4,13.5,0.535,22.4,0.6,2.4,3.0,0.07,-1.5,-0.7,-2.3,-0.1,2019706,2054.0
Andrew Nembhard,PG,24.0,IND,68.0,47.0,25.0,0.498,0.357,0.804,2.1,4.1,0.9,0.1,1.5,2.1,9.2,11.3,0.573,16.0,1.3,0.7,2.0,0.057,-1.6,-0.5,-2.2,-0.1,2131905,1700.0
Duop Reath,C,27.0,POR,68.0,20.0,17.9,0.461,0.359,0.742,3.7,1.0,0.5,0.6,0.8,2.4,9.1,15.1,0.571,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3,1951220,1217.0
Dorian Finney-Smith,PF,30.0,BRK,68.0,56.0,28.4,0.421,0.348,0.717,4.7,1.6,0.8,0.6,0.9,2.2,8.5,10.1,0.546,13.2,1.0,1.6,2.6,0.065,-2.0,-0.1,-2.0,0.0,13932008,1931.0
Miles McBride,PG,23.0,NYK,68.0,14.0,19.5,0.452,0.41,0.86,1.5,1.7,0.7,0.1,0.4,1.6,8.3,13.1,0.59,16.4,2.4,1.3,3.6,0.131,-0.4,0.4,-0.1,0.6,1836096,1326.0
John Collins,PF,26.0,UTA,68.0,66.0,28.0,0.532,0.371,0.795,8.5,1.1,0.6,0.9,1.4,2.8,15.1,17.5,0.621,20.4,3.1,1.3,4.4,0.11,0.5,-1.4,-0.9,0.5,25340000,1904.0
Devin Booker,PG,27.0,PHO,68.0,68.0,36.0,0.492,0.364,0.886,4.5,6.9,0.9,0.4,2.6,3.0,27.1,21.9,0.611,29.8,7.2,2.0,9.2,0.181,4.0,-1.0,3.0,3.1,36016200,2448.0
Eric Gordon,SG,35.0,PHO,68.0,24.0,27.8,0.443,0.378,0.797,1.8,2.0,1.0,0.4,1.1,1.2,11.0,10.8,0.58,16.5,1.0,1.5,2.5,0.063,-1.3,-0.5,-1.7,0.1,3196448,1890.0
Caris LeVert,SG,29.0,CLE,68.0,10.0,28.8,0.421,0.325,0.766,4.1,5.1,1.1,0.5,1.7,1.8,14.0,14.6,0.524,23.1,1.0,2.6,3.6,0.088,-0.6,0.8,0.2,1.1,15384616,1958.0
Russell Westbrook,PG,35.0,LAC,68.0,11.0,22.5,0.454,0.273,0.688,5.0,4.5,1.1,0.3,2.1,1.8,11.1,16.2,0.514,25.2,0.2,1.9,2.1,0.066,-0.2,0.7,0.5,1.0,3835738,1530.0
Max Christie,SG,20.0,LAL,67.0,7.0,14.1,0.427,0.356,0.783,2.1,0.9,0.3,0.3,0.5,0.9,4.2,8.4,0.544,13.6,-0.1,0.8,0.7,0.036,-3.2,-0.4,-3.6,-0.4,1719864,945.0
Jordan Hawkins,SG,21.0,NOP,67.0,10.0,17.3,0.382,0.366,0.838,2.2,1.0,0.3,0.1,0.6,1.1,7.8,10.2,0.533,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,4310160,1159.0
Nick Richards,C,26.0,CHO,67.0,51.0,26.3,0.691,0.0,0.737,8.0,0.8,0.4,1.1,1.1,2.6,9.7,16.7,0.717,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,5000000,1762.0
Bruce Brown,SG,27.0,2TM,67.0,44.0,27.9,0.478,0.323,0.824,4.2,2.9,0.9,0.3,1.3,2.2,10.8,11.6,0.563,16.5,1.2,1.0,2.2,0.058,-2.4,-1.0,-3.3,-0.6,22000000,1869.0
Garrison Mathews,SG,27.0,ATL,66.0,5.0,15.0,0.456,0.44,0.81,1.4,0.6,0.3,0.1,0.3,1.7,4.9,8.9,0.665,11.1,1.4,0.2,1.6,0.077,-2.1,-0.9,-3.0,-0.2,2000000,990.0
Tyus Jones,PG,27.0,WAS,66.0,66.0,29.3,0.489,0.414,0.8,2.7,7.3,1.1,0.3,1.0,0.7,12.0,16.5,0.578,16.3,3.9,0.7,4.5,0.113,1.5,-0.9,0.7,1.3,14000000,1934.0
Simone Fontecchio,SF,28.0,2TM,66.0,43.0,24.9,0.46,0.401,0.818,3.7,1.5,0.7,0.3,1.0,1.7,10.5,12.1,0.6,16.5,1.5,0.6,2.1,0.061,0.0,-1.0,-1.0,0.4,3044872,1643.0
Alec Burks,SG,32.0,2TM,66.0,1.0,18.4,0.369,0.376,0.868,2.3,1.3,0.4,0.2,0.7,1.1,10.4,12.9,0.536,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1,10489600,1214.0
Haywood Highsmith,PF,27.0,MIA,66.0,26.0,20.7,0.465,0.396,0.639,3.2,1.1,0.8,0.5,0.5,1.8,6.1,11.1,0.587,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,1902137,1366.0
Kris Dunn,PG,29.0,UTA,66.0,32.0,18.9,0.47,0.369,0.688,2.9,3.8,1.0,0.4,1.2,2.0,5.4,12.8,0.546,13.6,1.1,0.9,2.0,0.076,-1.5,1.4,-0.1,0.6,2586665,1247.0
Jaren Jackson Jr.,C,24.0,MEM,66.0,66.0,32.2,0.444,0.32,0.808,5.5,2.3,1.2,1.6,2.4,3.6,22.5,17.4,0.552,30.4,0.2,2.8,3.0,0.067,0.0,0.4,0.4,1.3,27102202,2125.0
Cam Thomas,SG,22.0,BRK,66.0,51.0,31.4,0.442,0.364,0.856,3.2,2.9,0.7,0.2,1.9,2.1,22.5,16.1,0.554,30.5,1.3,1.2,2.5,0.058,0.7,-1.9,-1.2,0.4,2240160,2072.0
Moses Moody,SG,21.0,GSW,66.0,9.0,17.5,0.462,0.36,0.785,3.0,0.9,0.6,0.4,0.7,1.4,8.1,13.7,0.578,18.4,1.2,1.2,2.4,0.101,-0.2,0.1,-0.1,0.6,3918480,1155.0
CJ McCollum,PG,32.0,NOP,66.0,66.0,32.7,0.459,0.429,0.827,4.3,4.6,0.9,0.6,1.7,1.9,20.0,17.9,0.592,24.7,3.5,2.4,5.9,0.132,3.3,-0.3,3.1,2.8,35802469,2158.0
Naji Marshall,SF,26.0,NOP,66.0,1.0,19.0,0.463,0.387,0.791,3.6,1.9,0.7,0.2,1.0,1.4,7.1,12.7,0.576,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4,1930681,1254.0
David Roddy,PF,22.0,2TM,65.0,13.0,18.1,0.403,0.293,0.691,3.2,1.2,0.4,0.2,0.9,1.1,6.5,8.7,0.484,18.1,-0.9,1.0,0.1,0.004,-4.0,-1.0,-5.0,-0.9,2718240,1176.0
Jae'Sean Tate,SF,28.0,HOU,65.0,9.0,15.9,0.472,0.299,0.667,3.0,1.0,0.6,0.2,0.6,2.1,4.1,9.3,0.538,11.7,0.4,1.3,1.8,0.082,-3.7,1.5,-2.3,-0.1,6500000,1034.0
Al Horford,C,37.0,BOS,65.0,33.0,26.8,0.511,0.419,0.867,6.4,2.6,0.6,1.0,0.7,1.4,8.6,15.0,0.65,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,10000000,1742.0
Matisse Thybulle,SF,26.0,POR,65.0,19.0,22.9,0.397,0.346,0.759,2.1,1.4,1.7,0.8,0.6,1.4,5.4,10.4,0.537,10.6,0.4,1.8,2.2,0.072,-2.8,3.4,0.6,0.9,10500000,1488.0
Walker Kessler,C,22.0,UTA,64.0,22.0,23.3,0.654,0.211,0.602,7.5,0.9,0.5,2.4,1.0,2.1,8.1,18.0,0.663,12.8,2.4,1.7,4.1,0.131,-0.4,1.3,0.9,1.1,2831160,1491.0
Dario Šarić,C,29.0,GSW,64.0,9.0,17.2,0.466,0.376,0.849,4.4,2.3,0.5,0.2,1.2,1.8,8.0,15.3,0.6,19.5,1.6,1.2,2.8,0.123,0.6,0.4,1.0,0.9,2019706,1101.0
Caleb Martin,SF,28.0,MIA,64.0,23.0,27.4,0.431,0.349,0.778,4.4,2.2,0.7,0.5,1.2,2.0,10.0,10.8,0.531,17.3,0.2,2.2,2.4,0.066,-2.2,0.2,-2.0,0.0,6802950,1754.0
Brandon Ingram,SF,26.0,NOP,64.0,64.0,32.9,0.492,0.355,0.801,5.1,5.7,0.8,0.6,2.5,2.3,20.8,18.2,0.578,27.2,2.7,2.4,5.1,0.117,1.4,-0.3,1.2,1.7,33833400,2106.0
Doug McDermott,SF,32.0,2TM,64.0,0.0,14.1,0.433,0.41,0.579,0.9,1.1,0.3,0.0,0.4,1.0,5.5,9.1,0.6,14.9,0.6,0.3,0.9,0.046,-1.5,-1.9,-3.4,-0.3,13750000,902.0
Kevin Huerter,SG,25.0,SAC,64.0,59.0,24.4,0.443,0.361,0.766,3.5,2.6,0.7,0.4,0.8,2.1,10.2,12.4,0.564,17.3,1.5,1.4,2.9,0.089,-0.5,-0.4,-0.8,0.5,15669643,1562.0
Alperen Şengün,C,21.0,HOU,63.0,63.0,32.5,0.537,0.297,0.693,9.3,5.0,1.2,0.7,2.6,3.3,21.1,22.0,0.585,27.0,3.8,3.1,6.9,0.163,3.1,1.7,4.9,3.5,3536280,2048.0
Dwight Powell,C,32.0,DAL,63.0,9.0,13.3,0.679,0.333,0.708,3.4,1.3,0.4,0.3,0.5,1.8,3.3,14.5,0.716,9.1,2.2,0.9,3.1,0.181,-1.1,0.8,-0.3,0.4,4000000,838.0
JT Thor,PF,21.0,CHO,63.0,3.0,12.4,0.437,0.346,0.55,2.3,0.5,0.2,0.4,0.2,1.0,3.2,9.1,0.519,11.7,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,1836096,781.0
Saddiq Bey,SF,24.0,ATL,63.0,51.0,32.7,0.416,0.316,0.837,6.5,1.5,0.8,0.2,0.9,1.4,13.7,13.1,0.549,17.0,2.8,0.7,3.5,0.081,0.1,-2.0,-1.8,0.1,4556983,2060.0
Luke Kornet,C,28.0,BOS,63.0,7.0,15.6,0.7,1.0,0.907,4.1,1.1,0.4,1.0,0.3,1.2,5.3,19.8,0.736,11.0,3.5,1.6,5.1,0.248,1.6,1.8,3.4,1.3,2413304,983.0
Ausar Thompson,SF,21.0,DET,63.0,38.0,25.1,0.483,0.186,0.597,6.4,1.9,1.1,0.9,1.3,2.8,8.8,12.8,0.522,16.6,0.1,1.7,1.8,0.053,-2.8,0.6,-2.2,-0.1,7977480,1581.0
Trendon Watford,PF,23.0,BRK,63.0,2.0,13.6,0.527,0.397,0.794,3.1,1.3,0.4,0.3,1.0,1.7,6.9,15.7,0.611,21.1,0.9,0.9,1.8,0.1,-0.9,0.4,-0.5,0.3,2019706,857.0
Bilal Coulibaly,SF,19.0,WAS,63.0,15.0,27.2,0.435,0.346,0.702,4.1,1.7,0.9,0.8,1.4,2.2,8.4,8.9,0.543,14.2,-0.5,0.9,0.4,0.013,-3.6,-0.5,-4.2,-0.9,6614280,1714.0
James Wiseman,C,22.0,DET,63.0,6.0,17.3,0.613,0.0,0.706,5.3,0.9,0.2,0.6,1.0,2.2,7.1,14.8,0.637,16.3,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4,12119400,1090.0
Goga Bitadze,C,24.0,ORL,62.0,33.0,15.4,0.603,0.143,0.655,4.6,1.3,0.5,1.2,0.7,1.7,5.0,17.8,0.629,13.3,1.8,1.9,3.7,0.186,-0.7,2.8,2.1,1.0,2062585,955.0
Cade Cunningham,PG,22.0,DET,62.0,62.0,33.5,0.449,0.355,0.869,4.3,7.5,0.9,0.4,3.4,2.5,22.7,17.1,0.546,30.8,0.7,1.0,1.8,0.041,2.0,-1.6,0.3,1.2,11055240,2077.0
Scoot Henderson,PG,19.0,POR,62.0,32.0,28.5,0.385,0.325,0.819,3.1,5.4,0.8,0.2,3.4,3.1,14.0,9.5,0.489,26.5,-2.5,0.9,-1.7,-0.045,-3.5,-2.3,-5.8,-1.7,9770880,1767.0
Amen Thompson,SF,21.0,HOU,62.0,23.0,22.4,0.536,0.138,0.684,6.6,2.6,1.3,0.6,1.5,2.3,9.5,18.2,0.576,18.5,1.9,2.4,4.3,0.149,-0.1,1.9,1.8,1.3,8809320,1389.0
Karl-Anthony Towns,PF,28.0,MIN,62.0,62.0,32.7,0.504,0.416,0.873,8.3,3.0,0.7,0.7,2.9,3.3,21.8,18.8,0.625,27.4,2.6,3.6,6.3,0.148,1.6,0.9,2.5,2.3,36016200,2027.0
Kris Murray,SF,23.0,POR,62.0,29.0,21.7,0.396,0.268,0.661,3.6,1.3,0.9,0.3,0.9,1.5,6.1,9.0,0.481,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6,2847480,1345.0
Terry Rozier,SG,29.0,2TM,61.0,60.0,33.4,0.443,0.363,0.869,4.0,5.6,1.0,0.3,1.7,1.7,19.8,17.3,0.555,25.9,2.3,1.6,3.9,0.091,2.2,-0.7,1.5,1.8,22205221,2037.0
Santi Aldama,PF,23.0,MEM,61.0,35.0,26.5,0.435,0.349,0.621,5.8,2.3,0.7,0.9,1.1,1.5,10.7,13.1,0.539,17.9,0.4,2.0,2.4,0.07,-0.7,0.4,-0.2,0.7,2194200,1616.0
Blake Wesley,SG,20.0,SAS,61.0,3.0,14.4,0.474,0.218,0.667,1.5,2.7,0.5,0.1,0.9,1.5,4.4,10.1,0.537,14.7,0.3,0.6,0.9,0.05,-4.0,0.1,-4.0,-0.4,2504640,878.0
Day'Ron Sharpe,C,22.0,BRK,61.0,1.0,15.1,0.571,0.267,0.61,6.4,1.4,0.4,0.7,1.1,2.1,6.8,20.0,0.596,19.7,1.6,1.3,2.9,0.152,-0.4,0.4,0.0,0.5,2210040,921.0
Sam Merrill,SG,27.0,CLE,61.0,1.0,17.5,0.402,0.404,0.929,2.0,1.8,0.3,0.1,0.3,1.2,8.0,13.1,0.598,17.5,1.9,0.9,2.8,0.125,1.3,-0.8,0.5,0.7,1997238,1068.0
Dyson Daniels,PG,20.0,NOP,61.0,16.0,22.3,0.447,0.311,0.642,3.9,2.7,1.4,0.4,1.0,1.7,5.8,12.0,0.529,12.6,0.7,2.2,2.9,0.103,-1.9,2.5,0.6,0.9,5784120,1360.0
Jalen Duren,C,20.0,DET,61.0,60.0,29.1,0.619,0.0,0.79,11.6,2.4,0.5,0.8,2.1,3.1,13.8,18.7,0.653,18.5,3.0,1.8,4.8,0.13,-0.2,0.1,-0.1,0.9,4330680,1775.0
Larry Nance Jr.,C,31.0,NOP,61.0,0.0,19.9,0.573,0.415,0.77,5.0,1.9,1.0,0.3,0.8,1.6,5.7,14.9,0.653,11.3,2.1,1.9,4.1,0.16,-0.2,2.2,2.0,1.2,10375000,1214.0
Jalen Smith,C,23.0,IND,61.0,14.0,17.2,0.592,0.424,0.692,5.5,1.0,0.3,0.6,0.7,2.0,9.9,20.7,0.682,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2,5604192,1049.0
Gradey Dick,SG,20.0,TOR,60.0,17.0,21.1,0.425,0.365,0.863,2.2,1.1,0.6,0.0,0.8,1.5,8.5,8.9,0.546,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,4536720,1266.0
KJ Martin,SF,23.0,2TM,60.0,2.0,12.4,0.536,0.286,0.537,2.2,0.9,0.4,0.2,0.5,1.7,3.7,9.9,0.563,13.4,0.3,0.8,1.1,0.071,-4.0,-0.1,-4.1,-0.4,1930681,744.0
Jimmy Butler,PF,34.0,MIA,60.0,60.0,34.0,0.499,0.414,0.858,5.3,5.0,1.3,0.3,1.7,1.1,20.8,22.0,0.626,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,45183960,2040.0
Josh Okogie,SG,25.0,PHO,60.0,11.0,16.0,0.417,0.309,0.745,2.6,1.1,0.8,0.4,0.6,1.1,4.6,12.0,0.552,13.0,1.0,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,2815937,960.0
