Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Landry Shamet,SG,24.0,PHO,69.0,14.0,20.8,0.394,0.368,0.84,1.8,1.6,0.4,0.1,0.6,1.3,8.3,10.2,0.55,16.8,1.1,1.5,2.6,0.085,-0.9,-0.4,-1.2,0.3,3768342,1435.0
Al Horford,C,35.0,BOS,69.0,69.0,29.1,0.467,0.336,0.842,7.7,3.4,0.7,1.3,0.9,1.9,10.2,16.7,0.574,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,27000000,2008.0
Bones Hyland,SG,21.0,DEN,69.0,4.0,19.0,0.403,0.366,0.856,2.7,2.8,0.6,0.3,1.2,2.2,10.1,14.4,0.558,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,2096880,1311.0
Bojan Bogdanović,PF,32.0,UTA,69.0,69.0,30.9,0.455,0.387,0.858,4.3,1.7,0.5,0.0,1.7,1.7,18.1,15.7,0.599,23.7,3.6,1.6,5.2,0.118,1.6,-1.6,0.0,1.1,18700000,2132.0
Evan Mobley,PF,20.0,CLE,69.0,69.0,33.8,0.508,0.25,0.663,8.3,2.5,0.8,1.7,1.9,2.1,15.0,16.1,0.549,20.4,1.5,3.7,5.2,0.107,-0.9,1.5,0.6,1.5,8075160,2332.0
Darius Bazley,PF,21.0,OKC,69.0,53.0,27.9,0.422,0.297,0.688,6.3,1.4,0.8,1.0,1.3,1.0,10.8,12.6,0.515,18.3,-0.5,2.2,1.8,0.044,-2.1,0.3,-1.8,0.1,2513040,1925.0
Kyle Anderson,PF,28.0,MEM,69.0,11.0,21.5,0.446,0.33,0.638,5.3,2.7,1.1,0.7,1.0,1.6,7.6,14.4,0.506,16.2,1.0,2.5,3.5,0.113,-0.9,2.1,1.2,1.2,9937150,1484.0
Tre Jones,PG,22.0,SAS,69.0,11.0,16.6,0.49,0.196,0.78,2.2,3.4,0.6,0.1,0.7,1.1,6.0,15.0,0.545,15.6,1.9,0.9,2.9,0.121,-0.9,0.4,-0.5,0.4,1517981,1145.0
Taurean Prince,PF,27.0,MIN,69.0,8.0,17.1,0.454,0.376,0.756,2.5,1.0,0.7,0.3,0.8,1.7,7.3,12.4,0.589,17.0,1.0,1.2,2.2,0.09,-1.0,0.0,-0.9,0.3,13000000,1180.0
Carmelo Anthony,PF,37.0,LAL,69.0,3.0,26.0,0.441,0.375,0.83,4.2,1.0,0.7,0.8,0.9,2.4,13.3,14.8,0.579,20.4,2.2,1.4,3.6,0.097,0.4,-0.8,-0.5,0.7,1669178,1794.0
Darius Garland,PG,22.0,CLE,68.0,68.0,35.7,0.462,0.383,0.892,3.3,8.6,1.3,0.1,3.6,1.7,21.7,19.0,0.576,27.8,3.8,2.5,6.3,0.125,3.4,-0.8,2.6,2.8,7040880,2428.0
Pascal Siakam,PF,27.0,TOR,68.0,68.0,37.9,0.494,0.344,0.749,8.5,5.3,1.3,0.6,2.7,3.3,22.8,20.3,0.565,25.8,4.9,3.2,8.1,0.151,2.7,0.8,3.5,3.6,33003936,2577.0
Gabe Vincent,PG,25.0,MIA,68.0,27.0,23.4,0.417,0.368,0.815,1.9,3.1,0.9,0.2,1.4,2.3,8.7,10.6,0.551,17.8,0.7,1.9,2.5,0.076,-1.9,0.5,-1.4,0.2,1669178,1591.0
Max Strus,SF,25.0,MIA,68.0,16.0,23.3,0.441,0.41,0.792,3.0,1.4,0.4,0.2,0.8,1.7,10.6,12.7,0.614,18.1,2.0,1.7,3.6,0.11,1.4,-0.4,0.9,1.2,1669178,1584.0
Christian Wood,C,26.0,HOU,68.0,67.0,30.8,0.501,0.39,0.623,10.1,2.3,0.8,1.0,1.9,2.5,17.9,19.1,0.595,23.3,2.9,2.0,4.9,0.112,2.1,-0.4,1.6,1.9,13666667,2094.0
Isaiah Hartenstein,C,23.0,LAC,68.0,0.0,17.9,0.626,0.467,0.689,4.9,2.4,0.7,1.1,1.2,2.5,8.3,22.0,0.664,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,1669178,1217.0
Reggie Bullock,SF,30.0,DAL,68.0,37.0,28.0,0.401,0.36,0.833,3.5,1.2,0.6,0.2,0.6,1.6,8.6,9.2,0.558,13.3,1.2,2.0,3.2,0.08,-1.4,0.0,-1.4,0.3,9536000,1904.0
Dejounte Murray,PG,25.0,SAS,68.0,68.0,34.8,0.462,0.327,0.794,8.3,9.2,2.0,0.3,2.6,2.0,21.1,22.3,0.533,27.3,3.9,3.4,7.3,0.149,3.7,1.7,5.4,4.4,15428880,2366.0
Joel Embiid,C,27.0,PHI,68.0,68.0,33.8,0.499,0.371,0.814,11.7,4.2,1.1,1.5,3.1,2.7,30.6,31.2,0.616,37.2,7.9,4.1,12.0,0.252,7.2,2.0,9.2,6.5,31579390,2298.0
Jakob Poeltl,C,26.0,SAS,68.0,67.0,29.0,0.618,1.0,0.495,9.3,2.8,0.7,1.7,1.6,3.1,13.5,20.8,0.613,18.3,4.4,2.5,6.9,0.168,0.9,0.7,1.6,1.7,8750000,1972.0
Devin Booker,SG,25.0,PHO,68.0,68.0,34.5,0.466,0.383,0.868,5.0,4.8,1.1,0.4,2.4,2.6,26.8,21.3,0.576,32.0,4.3,3.3,7.6,0.156,3.9,0.2,4.1,3.6,31650600,2346.0
Giannis Antetokounmpo,PF,27.0,MIL,67.0,67.0,32.9,0.553,0.293,0.722,11.6,5.8,1.1,1.4,3.3,3.2,29.9,32.1,0.633,34.9,9.2,3.7,12.9,0.281,7.6,3.5,11.2,7.4,39344970,2204.0
Josh Green,SG,21.0,DAL,67.0,3.0,15.5,0.508,0.359,0.689,2.4,1.2,0.7,0.2,0.7,1.7,4.8,11.9,0.578,13.9,1.0,1.4,2.4,0.111,-2.4,1.4,-1.0,0.3,2957520,1038.0
Cam Thomas,SG,20.0,BRK,67.0,2.0,17.6,0.433,0.27,0.829,2.4,1.2,0.5,0.1,0.8,1.0,8.5,11.7,0.519,22.1,0.0,0.8,0.8,0.033,-2.0,-1.4,-3.4,-0.4,2036280,1179.0
Jrue Holiday,PG,31.0,MIL,67.0,64.0,33.0,0.501,0.411,0.761,4.5,6.8,1.6,0.4,2.7,2.0,18.3,19.8,0.593,23.5,4.5,2.4,6.9,0.15,2.9,0.3,3.2,2.9,32413333,2211.0
Isaac Okoro,SF,21.0,CLE,67.0,61.0,29.6,0.48,0.35,0.768,3.0,1.8,0.8,0.3,0.9,2.4,8.8,10.4,0.589,12.4,2.4,1.9,4.2,0.103,-2.4,0.7,-1.7,0.1,6720720,1983.0
Oshae Brissett,SF,23.0,IND,67.0,25.0,23.3,0.411,0.35,0.695,5.3,1.1,0.7,0.4,0.8,1.7,9.1,12.9,0.53,17.3,1.4,0.9,2.2,0.069,-0.5,-1.7,-2.2,-0.1,1701593,1561.0
Jae Crowder,PF,31.0,PHO,67.0,67.0,28.1,0.399,0.348,0.789,5.3,1.9,1.4,0.4,0.8,2.6,9.4,11.3,0.541,14.6,0.9,3.4,4.3,0.11,-1.3,2.4,1.1,1.5,9720900,1883.0
Dewayne Dedmon,C,32.0,MIA,67.0,15.0,15.9,0.566,0.404,0.75,5.8,0.7,0.4,0.6,1.0,2.6,6.3,15.9,0.632,16.9,1.5,2.0,3.5,0.157,-2.2,1.1,-1.0,0.3,1669178,1065.0
Zach LaVine,SG,26.0,CHI,67.0,67.0,34.7,0.476,0.389,0.853,4.6,4.5,0.6,0.3,2.6,1.8,24.4,20.0,0.605,28.8,4.5,1.3,5.8,0.12,3.9,-1.5,2.4,2.6,19500000,2325.0
Jalen Green,SG,19.0,HOU,67.0,67.0,31.9,0.426,0.343,0.797,3.4,2.6,0.7,0.3,2.0,1.5,17.3,12.5,0.547,23.7,0.5,0.2,0.7,0.015,-0.5,-2.4,-2.9,-0.5,8992200,2137.0
JaMychal Green,PF,31.0,DEN,67.0,8.0,16.2,0.486,0.266,0.871,4.2,0.9,0.6,0.4,0.9,2.4,6.4,14.1,0.587,17.2,1.2,1.4,2.7,0.118,-2.0,0.1,-1.8,0.0,8200000,1085.0
Donovan Mitchell,SG,25.0,UTA,67.0,67.0,33.8,0.448,0.355,0.853,4.2,5.3,1.5,0.2,3.0,2.4,25.9,21.6,0.572,32.9,4.7,2.5,7.2,0.152,4.6,-0.3,4.3,3.6,28103500,2265.0
Spencer Dinwiddie,PG,28.0,2TM,67.0,51.0,29.6,0.416,0.339,0.774,4.2,5.2,0.7,0.2,1.6,2.2,13.7,15.1,0.543,21.4,2.7,1.4,4.1,0.098,0.8,-0.4,0.3,1.1,17142857,1983.0
Austin Rivers,SG,29.0,DEN,67.0,18.0,22.1,0.417,0.342,0.727,1.7,1.3,0.8,0.1,0.8,1.8,6.0,7.2,0.546,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,1669178,1481.0
Furkan Korkmaz,SG,24.0,PHI,67.0,19.0,21.1,0.387,0.289,0.81,2.6,1.9,0.5,0.1,0.7,0.9,7.6,10.2,0.502,17.6,0.1,1.1,1.2,0.041,-2.0,-1.1,-3.1,-0.4,4629630,1414.0
Jaylen Brown,SF,25.0,BOS,66.0,66.0,33.6,0.473,0.358,0.758,6.1,3.5,1.1,0.3,2.7,2.5,23.6,18.9,0.574,30.5,2.3,3.4,5.8,0.124,1.9,0.1,2.1,2.2,26758928,2218.0
Jevon Carter,PG,26.0,2TM,66.0,3.0,13.7,0.387,0.388,0.833,1.7,1.5,0.4,0.2,0.5,1.0,4.2,9.6,0.531,14.0,0.5,0.7,1.2,0.062,-1.8,-0.4,-2.2,-0.1,441277,904.0
Troy Brown Jr.,SF,22.0,CHI,66.0,7.0,16.0,0.419,0.353,0.769,3.1,1.0,0.5,0.1,0.4,0.9,4.3,10.1,0.525,12.3,0.5,0.9,1.4,0.065,-1.7,-0.2,-1.8,0.1,5170564,1056.0
Khris Middleton,SF,30.0,MIL,66.0,66.0,32.4,0.443,0.373,0.89,5.4,5.4,1.2,0.3,2.9,2.4,20.1,18.1,0.577,26.7,3.2,2.2,5.3,0.119,1.9,-0.3,1.6,1.9,35500000,2138.0
Rudy Gobert,C,29.0,UTA,66.0,66.0,32.1,0.713,0.0,0.69,14.7,1.1,0.7,2.1,1.8,2.7,15.6,24.7,0.732,16.9,7.3,4.3,11.7,0.264,2.9,1.7,4.6,3.6,35344828,2119.0
Killian Hayes,PG,20.0,DET,66.0,40.0,25.0,0.383,0.263,0.77,3.2,4.2,1.2,0.5,1.7,2.8,6.9,9.3,0.461,15.7,-1.0,1.5,0.5,0.014,-4.3,0.8,-3.5,-0.6,5572680,1650.0
Tyler Herro,SG,22.0,MIA,66.0,10.0,32.6,0.447,0.399,0.868,5.0,4.0,0.7,0.1,2.6,1.4,20.7,16.2,0.561,28.8,1.3,2.4,3.8,0.084,1.6,-0.9,0.7,1.5,4004280,2152.0
Cedi Osman,SF,26.0,CLE,66.0,3.0,22.2,0.432,0.357,0.664,2.2,2.0,0.8,0.2,1.0,1.9,10.7,13.3,0.563,21.1,1.3,1.6,2.9,0.094,-0.3,0.5,0.2,0.8,8133334,1465.0
Kyle Kuzma,PF,26.0,WAS,66.0,66.0,33.4,0.452,0.341,0.712,8.5,3.5,0.6,0.9,2.6,1.9,17.1,15.2,0.547,24.2,0.0,2.0,2.0,0.044,0.2,-0.4,-0.2,1.0,13000000,2204.0
Danilo Gallinari,PF,33.0,ATL,66.0,18.0,25.3,0.434,0.381,0.904,4.7,1.5,0.4,0.2,0.6,1.4,11.7,14.3,0.579,18.4,2.8,0.8,3.6,0.105,1.0,-1.2,-0.2,0.8,20475000,1670.0
Cameron Johnson,PF,25.0,PHO,66.0,16.0,26.2,0.46,0.425,0.86,4.1,1.5,0.9,0.2,0.7,1.7,12.5,15.2,0.625,17.5,3.2,2.4,5.6,0.156,2.0,0.7,2.7,2.1,4437000,1729.0
Grayson Allen,SG,26.0,MIL,66.0,61.0,27.3,0.448,0.409,0.865,3.4,1.5,0.7,0.3,0.7,1.5,11.1,12.7,0.609,15.2,2.8,1.4,4.2,0.11,0.6,-0.2,0.4,1.1,4054695,1802.0
Matisse Thybulle,SG,24.0,PHI,66.0,50.0,25.5,0.5,0.313,0.791,2.3,1.1,1.7,1.1,0.6,2.4,5.7,11.2,0.594,9.5,1.2,2.5,3.7,0.107,-2.2,3.3,1.1,1.3,2840160,1683.0
D'Angelo Russell,PG,25.0,MIN,65.0,65.0,32.0,0.411,0.34,0.825,3.3,7.1,1.0,0.3,2.5,2.0,18.1,16.3,0.544,25.1,2.9,1.5,4.4,0.101,2.2,-1.5,0.8,1.4,30013500,2080.0
James Harden,PG,32.0,2TM,65.0,65.0,37.2,0.41,0.33,0.877,7.7,10.3,1.3,0.6,4.4,2.4,22.0,20.9,0.583,27.2,4.9,2.7,7.6,0.152,3.7,0.3,4.0,3.7,44310840,2418.0
Cory Joseph,PG,30.0,DET,65.0,39.0,24.6,0.445,0.414,0.885,2.7,3.6,0.6,0.3,1.3,2.3,8.0,11.4,0.579,14.3,1.7,0.8,2.5,0.075,-2.0,-0.1,-2.1,0.0,4910000,1599.0
Cole Anthony,PG,21.0,ORL,65.0,65.0,31.7,0.391,0.338,0.854,5.4,5.7,0.7,0.3,2.6,2.6,16.3,13.5,0.519,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4,3449400,2060.0
Chris Paul,PG,36.0,PHO,65.0,65.0,32.9,0.493,0.317,0.837,4.4,10.8,1.9,0.3,2.4,2.1,14.7,20.8,0.581,19.7,5.8,3.6,9.4,0.21,3.1,2.3,5.4,4.0,30000000,2138.0
Hassan Whiteside,C,32.0,UTA,65.0,8.0,17.9,0.652,,0.623,7.6,0.4,0.3,1.6,0.8,2.8,8.2,22.9,0.662,17.1,3.4,2.3,5.8,0.238,0.6,1.4,2.1,1.2,1669178,1164.0
Nickeil Alexander-Walker,SG,23.0,2TM,65.0,21.0,22.6,0.372,0.311,0.743,2.9,2.4,0.7,0.4,1.4,1.6,10.6,10.5,0.475,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,3261480,1469.0
Josh Richardson,SG,28.0,2TM,65.0,7.0,24.6,0.438,0.415,0.889,2.8,1.8,0.9,0.4,1.0,1.8,10.2,12.8,0.573,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.1,0.9,11615328,1599.0
Javonte Green,SF,28.0,CHI,65.0,45.0,23.4,0.542,0.356,0.833,4.2,0.9,1.0,0.5,0.5,2.0,7.2,14.0,0.637,11.5,2.9,1.5,4.4,0.139,-0.6,0.7,0.1,0.8,1669178,1521.0
Pat Connaughton,SF,29.0,MIL,65.0,19.0,26.0,0.458,0.395,0.833,4.2,1.3,0.9,0.2,0.5,1.3,9.9,13.4,0.62,14.0,2.8,1.6,4.4,0.125,0.8,0.3,1.2,1.4,5333334,1690.0
P.J. Washington,C,23.0,CHO,65.0,28.0,27.2,0.47,0.365,0.716,5.2,2.3,0.9,0.9,1.3,2.3,10.3,13.6,0.588,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9,4215120,1768.0
Fred VanVleet,PG,27.0,TOR,65.0,65.0,37.9,0.403,0.377,0.874,4.4,6.7,1.7,0.5,2.6,2.5,20.3,17.3,0.552,23.7,3.9,2.8,6.7,0.131,3.1,0.5,3.6,3.5,19675926,2464.0
Garrison Mathews,SG,25.0,HOU,65.0,33.0,26.3,0.399,0.36,0.794,2.9,1.0,0.9,0.4,0.6,2.6,10.0,11.0,0.602,14.4,2.2,0.5,2.8,0.077,-1.3,-1.0,-2.3,-0.1,2000000,1710.0
Luka Dončić,PG,22.0,DAL,65.0,65.0,35.4,0.457,0.353,0.744,9.1,8.7,1.2,0.6,4.5,2.2,28.4,25.1,0.571,37.4,3.8,3.8,7.6,0.159,6.4,1.8,8.2,5.9,10174391,2301.0
Ish Smith,PG,33.0,2TM,65.0,1.0,17.3,0.43,0.373,0.625,2.2,3.8,0.7,0.4,1.2,1.2,6.3,12.5,0.465,20.1,-0.3,0.9,0.5,0.023,-2.2,-0.6,-2.9,-0.2,4500000,1124.0
R.J. Hampton,SG,20.0,ORL,64.0,14.0,21.9,0.383,0.35,0.641,3.0,2.5,0.7,0.2,1.4,1.6,7.6,8.5,0.481,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,2303040,1402.0
Dalano Banton,PG,22.0,TOR,64.0,1.0,10.9,0.411,0.255,0.591,1.9,1.5,0.4,0.2,0.8,1.1,3.2,10.0,0.463,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,925258,698.0
Dennis Schröder,PG,28.0,2TM,64.0,29.0,28.7,0.431,0.344,0.853,3.3,4.6,0.8,0.1,2.2,2.4,13.5,13.0,0.539,22.6,1.0,1.9,2.9,0.076,-1.5,-0.4,-1.9,0.0,5890000,1837.0
Stephen Curry,PG,33.0,GSW,64.0,64.0,34.5,0.437,0.38,0.923,5.2,6.3,1.3,0.4,3.2,2.0,25.5,21.4,0.601,30.8,4.6,3.4,8.0,0.173,5.4,0.4,5.8,4.4,45780966,2208.0
Brandon Clarke,PF,25.0,MEM,64.0,1.0,19.5,0.644,0.227,0.654,5.3,1.3,0.6,1.1,0.5,1.9,10.4,23.7,0.66,17.7,4.4,1.9,6.3,0.241,3.1,1.1,4.2,2.0,2726880,1248.0
Seth Curry,SG,31.0,2TM,64.0,64.0,33.4,0.487,0.422,0.872,3.1,3.6,0.8,0.2,1.7,2.3,15.0,13.7,0.615,18.5,2.7,1.5,4.2,0.095,0.3,-0.9,-0.6,0.8,8207518,2138.0
Cade Cunningham,SG,20.0,DET,64.0,64.0,32.6,0.416,0.314,0.845,5.5,5.6,1.2,0.7,3.7,3.1,17.4,13.1,0.504,27.5,-2.4,1.9,-0.5,-0.011,-1.1,-0.5,-1.6,0.2,10050120,2086.0
Ben McLemore,SG,28.0,POR,64.0,6.0,20.1,0.401,0.362,0.818,1.6,0.9,0.6,0.2,0.9,1.6,10.2,11.7,0.567,21.3,0.7,0.2,0.8,0.031,-0.7,-2.5,-3.2,-0.4,1669178,1286.0
Otto Porter Jr.,PF,28.0,GSW,63.0,15.0,22.2,0.464,0.37,0.803,5.7,1.5,1.1,0.5,0.6,1.3,8.2,15.9,0.581,15.0,2.2,2.7,4.9,0.168,1.0,2.1,3.1,1.8,1669178,1399.0
Lamar Stevens,PF,24.0,CLE,63.0,13.0,16.1,0.489,0.277,0.707,2.6,0.7,0.5,0.3,0.7,1.7,6.1,11.3,0.544,17.1,0.4,1.2,1.6,0.078,-3.2,0.3,-2.9,-0.2,1517981,1014.0
Moritz Wagner,C,24.0,ORL,63.0,3.0,15.2,0.497,0.328,0.806,3.7,1.4,0.3,0.2,0.9,2.0,9.0,18.1,0.623,22.9,1.8,1.0,2.8,0.138,1.5,0.1,1.6,0.9,1729217,958.0
Aaron Holiday,PG,25.0,2TM,63.0,15.0,16.2,0.447,0.379,0.868,1.9,2.4,0.7,0.1,1.1,1.5,6.3,12.6,0.544,18.7,0.5,0.9,1.5,0.068,-1.9,0.3,-1.7,0.1,3980551,1021.0
Terrence Ross,SG,30.0,ORL,63.0,0.0,23.0,0.397,0.292,0.862,2.6,1.8,0.4,0.2,1.2,1.1,10.0,10.0,0.515,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,12500000,1449.0
Kyle Lowry,PG,35.0,MIA,63.0,63.0,33.9,0.44,0.377,0.851,4.5,7.5,1.1,0.3,2.7,2.8,13.4,15.0,0.6,18.2,3.7,2.7,6.4,0.143,1.1,0.8,2.0,2.1,26894128,2136.0
Damion Lee,SG,29.0,GSW,63.0,5.0,19.9,0.441,0.337,0.88,3.2,1.0,0.6,0.1,0.6,1.5,7.4,10.9,0.561,15.8,0.9,1.8,2.7,0.102,-2.4,0.4,-2.0,0.0,1910860,1254.0
Bogdan Bogdanović,SG,29.0,ATL,63.0,27.0,29.3,0.431,0.368,0.843,4.0,3.1,1.1,0.2,1.1,2.1,15.1,15.4,0.562,21.6,2.5,1.2,3.7,0.095,1.5,-0.2,1.3,1.5,18000000,1846.0
CJ McCollum,PG,30.0,2TM,62.0,62.0,34.6,0.46,0.388,0.682,4.3,5.1,1.1,0.4,2.0,2.0,22.1,18.3,0.553,27.5,2.6,1.0,3.6,0.081,3.2,-1.3,1.9,2.1,30864198,2145.0
Danny Green,SF,34.0,PHI,62.0,28.0,21.8,0.394,0.38,0.786,2.5,1.0,1.0,0.6,0.7,1.7,5.9,9.5,0.561,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5,10000000,1352.0
Jordan McLaughlin,PG,25.0,MIN,62.0,3.0,14.5,0.44,0.318,0.75,1.5,2.9,0.9,0.2,0.6,0.9,3.8,13.4,0.535,11.8,1.3,1.0,2.3,0.123,-1.2,1.6,0.4,0.6,2000000,899.0
Avery Bradley,SG,31.0,LAL,62.0,45.0,22.7,0.423,0.39,0.889,2.2,0.8,0.9,0.1,0.6,1.9,6.4,7.8,0.55,12.1,0.3,0.9,1.2,0.04,-3.5,-0.1,-3.6,-0.6,1669178,1407.0
Ziaire Williams,SF,20.0,MEM,62.0,31.0,21.7,0.45,0.314,0.782,2.1,1.0,0.6,0.2,0.7,1.8,8.1,9.7,0.559,14.9,1.1,1.1,2.2,0.08,-2.4,-0.6,-3.0,-0.3,4373040,1345.0
Trey Murphy III,SF,21.0,NOP,62.0,1.0,13.9,0.394,0.382,0.882,2.4,0.6,0.4,0.1,0.3,1.0,5.4,12.5,0.558,15.7,1.3,0.6,1.9,0.104,0.2,-1.4,-1.2,0.2,3053760,862.0
Wendell Carter Jr.,PF,22.0,ORL,62.0,61.0,29.9,0.525,0.327,0.691,10.5,2.8,0.6,0.7,1.9,2.7,15.0,18.4,0.601,20.9,2.6,2.4,5.0,0.129,1.0,0.6,1.6,1.7,6920027,1854.0
Jaylen Nowell,SG,22.0,MIN,62.0,1.0,15.7,0.475,0.394,0.783,2.0,2.1,0.4,0.2,0.6,1.2,8.5,16.8,0.581,21.0,2.1,0.7,2.8,0.138,1.5,-0.7,0.8,0.7,1782621,973.0
Jordan Nwora,SF,23.0,MIL,62.0,13.0,19.1,0.403,0.348,0.837,3.6,1.0,0.4,0.3,0.9,1.3,7.9,9.9,0.506,19.4,-0.4,1.1,0.6,0.025,-2.7,-1.5,-4.1,-0.6,1517981,1184.0
Domantas Sabonis,PF,25.0,2TM,62.0,61.0,34.5,0.573,0.312,0.741,12.1,5.2,1.0,0.4,3.1,3.3,18.9,21.9,0.637,22.3,5.3,1.8,7.1,0.159,3.2,0.9,4.1,3.2,19800000,2139.0
James Johnson,PF,34.0,BRK,62.0,10.0,19.2,0.469,0.271,0.527,3.5,2.1,0.5,0.5,0.8,2.6,5.5,10.3,0.513,13.7,0.6,1.1,1.7,0.068,-2.7,0.6,-2.2,-0.1,1669178,1190.0
Robert Williams,C,24.0,BOS,61.0,61.0,29.6,0.736,0.0,0.722,9.6,2.0,0.9,2.2,1.0,2.2,10.0,22.1,0.745,11.5,6.0,3.9,9.9,0.262,2.4,3.1,5.5,3.4,3661976,1806.0
Austin Reaves,SG,23.0,LAL,61.0,19.0,23.2,0.459,0.317,0.839,3.2,1.8,0.5,0.3,0.7,1.4,7.3,11.5,0.6,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,925258,1415.0
Lauri Markkanen,SF,24.0,CLE,61.0,61.0,30.8,0.445,0.358,0.868,5.7,1.3,0.7,0.5,0.9,2.1,14.8,14.7,0.582,19.5,2.7,2.3,5.0,0.127,0.4,-0.1,0.4,1.1,15690909,1879.0
Kevin Porter Jr.,PG,21.0,HOU,61.0,61.0,31.3,0.415,0.375,0.642,4.4,6.2,1.1,0.4,3.1,2.6,15.6,13.5,0.531,24.1,0.0,0.8,0.8,0.021,-0.1,-1.6,-1.6,0.2,1782621,1909.0
Coby White,PG,21.0,CHI,61.0,17.0,27.5,0.433,0.385,0.857,3.0,2.9,0.5,0.2,1.1,2.2,12.7,12.6,0.564,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0.0,5837760,1678.0
Aleksej Pokusevski,PF,20.0,OKC,61.0,12.0,20.2,0.408,0.289,0.7,5.2,2.1,0.6,0.6,1.5,1.4,7.6,12.0,0.485,20.0,-1.1,1.5,0.4,0.014,-2.7,0.1,-2.6,-0.2,3113160,1232.0
Gary Harris,SG,27.0,ORL,61.0,30.0,28.4,0.434,0.384,0.874,2.0,1.8,1.0,0.1,1.0,1.8,11.1,10.9,0.571,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,20482143,1732.0
Tre Mann,PG,20.0,OKC,60.0,26.0,22.8,0.393,0.36,0.793,2.9,1.5,0.8,0.2,1.2,1.7,10.4,10.2,0.501,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,2901240,1368.0
Talen Horton-Tucker,SG,21.0,LAL,60.0,19.0,25.2,0.416,0.269,0.8,3.2,2.7,1.0,0.5,1.4,2.5,10.0,11.0,0.503,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,9500000,1512.0
Caleb Martin,SF,26.0,MIA,60.0,12.0,22.9,0.507,0.413,0.763,3.8,1.1,1.0,0.5,0.9,1.7,9.2,14.8,0.611,16.3,1.9,2.1,4.0,0.139,0.1,0.9,1.1,1.1,1782621,1374.0
Dwight Howard,C,36.0,LAL,60.0,27.0,16.2,0.612,0.533,0.658,5.9,0.6,0.6,0.6,0.8,1.9,6.2,18.2,0.657,14.6,2.2,1.3,3.5,0.174,-0.2,0.0,-0.2,0.4,1669178,972.0
Chimezie Metu,C,24.0,SAC,60.0,20.0,21.3,0.452,0.306,0.78,5.6,1.0,0.9,0.5,1.0,1.6,8.9,13.4,0.546,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2,1762796,1278.0
Garrett Temple,SG,35.0,NOP,59.0,16.0,18.6,0.376,0.319,0.683,2.4,1.3,0.7,0.4,0.7,1.4,5.2,8.6,0.494,13.9,-0.1,1.0,0.8,0.037,-2.8,0.3,-2.5,-0.1,4910000,1097.0
Maxi Kleber,PF,30.0,DAL,59.0,21.0,24.6,0.398,0.325,0.708,5.9,1.2,0.5,1.0,0.8,2.3,7.0,11.0,0.537,13.3,0.7,2.3,3.0,0.098,-1.6,1.2,-0.4,0.6,8975000,1451.0
De'Aaron Fox,PG,24.0,SAC,59.0,59.0,35.3,0.473,0.297,0.75,3.9,5.6,1.2,0.4,2.8,2.9,23.2,17.4,0.549,29.1,1.5,1.0,2.5,0.058,0.6,-1.2,-0.6,0.7,28103550,2083.0
Keita Bates-Diop,SF,26.0,SAS,59.0,14.0,16.2,0.517,0.309,0.754,3.9,0.7,0.5,0.2,0.8,1.0,5.7,12.4,0.578,14.8,0.6,1.0,1.6,0.08,-2.1,-0.5,-2.6,-0.1,1729217,956.0
Nicolas Batum,PF,33.0,LAC,59.0,54.0,24.8,0.463,0.4,0.658,4.3,1.7,1.0,0.7,0.7,1.4,8.3,13.5,0.608,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6,3170029,1463.0
Deandre Ayton,C,23.0,PHO,58.0,58.0,29.5,0.634,0.368,0.746,10.2,1.4,0.7,0.7,1.6,2.4,17.2,21.9,0.656,21.4,4.1,3.1,7.3,0.203,2.2,0.6,2.8,2.1,12632950,1711.0
