Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Jarrett Culver,SG,20.0,MIN,63.0,35.0,23.9,0.404,0.299,0.462,3.4,1.7,0.9,0.6,1.3,2.0,9.2,9.6,0.467,19.2,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4.0,-0.8,5813640,1506.0
Terry Rozier,PG,25.0,CHO,63.0,63.0,34.3,0.423,0.407,0.874,4.4,4.1,1.0,0.2,2.2,2.0,18.0,14.8,0.553,23.7,1.9,1.1,3.0,0.066,0.8,-1.2,-0.4,0.8,19894737,2161.0
JaMychal Green,PF,29.0,LAC,63.0,1.0,20.7,0.429,0.387,0.75,6.2,0.8,0.5,0.4,0.9,2.8,6.8,11.1,0.576,13.7,1.1,2.0,3.1,0.115,-1.2,0.7,-0.5,0.5,4767000,1304.0
Devonte' Graham,PG,24.0,CHO,63.0,53.0,35.1,0.382,0.373,0.82,3.4,7.5,1.0,0.2,2.9,1.8,18.2,15.8,0.537,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4,1416852,2211.0
Ersan İlyasova,PF,32.0,MIL,63.0,8.0,15.7,0.466,0.365,0.828,4.8,0.8,0.4,0.3,0.5,1.5,6.6,14.9,0.589,16.1,1.6,2.0,3.6,0.174,-0.3,0.8,0.4,0.6,7000000,989.0
Gorgui Dieng,C,30.0,2TM,63.0,17.0,17.4,0.456,0.355,0.772,5.6,1.2,0.8,0.9,1.0,2.0,7.4,17.1,0.568,17.6,1.3,1.7,2.9,0.129,-0.2,1.8,1.5,1.0,16229213,1096.0
Steven Adams,C,26.0,OKC,63.0,63.0,26.7,0.592,0.333,0.582,9.3,2.3,0.8,1.1,1.5,1.9,10.9,20.5,0.604,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1,25842697,1682.0
Bojan Bogdanović,SF,30.0,UTA,63.0,63.0,33.1,0.447,0.414,0.903,4.1,2.1,0.5,0.1,2.5,1.7,20.2,15.6,0.603,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1,17000000,2085.0
Danuel House Jr.,SF,26.0,HOU,63.0,52.0,30.4,0.427,0.363,0.811,4.2,1.3,1.1,0.5,0.9,2.1,10.5,11.3,0.572,13.7,1.9,1.8,3.6,0.091,-0.8,0.0,-0.7,0.6,3540000,1915.0
Bryn Forbes,SG,26.0,SAS,63.0,62.0,25.1,0.417,0.388,0.833,2.0,1.7,0.5,0.0,0.9,1.8,11.2,11.1,0.57,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3,2875000,1581.0
Lonzo Ball,PG,22.0,NOP,63.0,54.0,32.1,0.403,0.375,0.566,6.1,7.0,1.4,0.6,3.1,2.0,11.8,13.1,0.517,18.5,0.4,2.0,2.4,0.058,0.1,0.6,0.6,1.3,8719320,2022.0
De'Andre Hunter,SF,22.0,ATL,63.0,62.0,32.0,0.41,0.355,0.764,4.5,1.8,0.7,0.3,1.6,2.9,12.3,8.6,0.521,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,7068360,2016.0
Giannis Antetokounmpo,PF,25.0,MIL,63.0,63.0,30.4,0.553,0.304,0.633,13.6,5.6,1.0,1.0,3.7,3.1,29.5,31.9,0.613,37.5,6.1,5.0,11.1,0.279,7.4,4.1,11.5,6.6,25842697,1915.0
Taj Gibson,C,34.0,NYK,62.0,56.0,16.5,0.584,0.286,0.732,4.3,0.8,0.4,0.5,0.8,2.0,6.1,16.1,0.61,14.8,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2,9000000,1023.0
Maurice Harkless,PF,26.0,2TM,62.0,48.0,23.0,0.502,0.347,0.591,3.9,1.1,0.9,0.5,0.9,2.4,5.8,9.8,0.572,10.7,0.8,1.9,2.7,0.09,-2.6,1.9,-0.7,0.5,11011234,1426.0
Mo Bamba,C,21.0,ORL,62.0,0.0,14.2,0.462,0.346,0.674,4.9,0.7,0.4,1.4,0.7,1.9,5.4,17.5,0.542,17.1,0.8,1.7,2.5,0.135,-1.2,1.6,0.4,0.5,5697600,880.0
Marcus Morris,PF,30.0,2TM,62.0,62.0,31.2,0.438,0.408,0.823,5.0,1.4,0.8,0.5,1.6,2.9,16.7,14.3,0.57,21.9,2.1,1.5,3.6,0.088,0.6,-0.7,-0.1,0.9,15000000,1934.0
Glenn Robinson III,SF,26.0,2TM,62.0,52.0,28.8,0.486,0.391,0.86,4.4,1.5,0.9,0.3,0.9,1.6,11.7,13.3,0.577,16.4,2.0,0.9,2.9,0.078,-0.5,-1.2,-1.7,0.1,1620564,1786.0
Myles Turner,C,23.0,IND,62.0,62.0,29.5,0.457,0.344,0.751,6.6,1.2,0.7,2.1,1.4,2.7,12.1,14.8,0.566,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0,18000000,1829.0
Aaron Gordon,PF,24.0,ORL,62.0,62.0,32.5,0.437,0.308,0.674,7.7,3.7,0.8,0.6,1.6,2.0,14.4,15.1,0.516,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0.0,1.0,19863636,2015.0
Brandon Ingram,PF,22.0,NOP,62.0,62.0,33.9,0.463,0.391,0.851,6.1,4.2,1.0,0.6,3.0,2.9,23.8,18.8,0.587,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,7265485,2102.0
Anthony Davis,PF,26.0,LAL,62.0,62.0,34.4,0.503,0.33,0.846,9.3,3.2,1.5,2.3,2.5,2.5,26.1,27.4,0.61,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8.0,5.4,27093018,2133.0
Garrett Temple,SG,33.0,BRK,62.0,35.0,27.9,0.378,0.329,0.805,3.5,2.5,0.8,0.5,1.0,1.7,10.3,10.5,0.513,16.6,0.7,1.7,2.4,0.066,-1.4,0.3,-1.1,0.4,4767000,1730.0
Nikola Vučević,C,29.0,ORL,62.0,62.0,32.2,0.477,0.339,0.784,10.9,3.6,0.9,0.8,1.4,2.2,19.6,21.9,0.549,25.8,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1,28000000,1996.0
Khris Middleton,SF,28.0,MIL,62.0,59.0,29.9,0.497,0.415,0.916,6.2,4.3,0.9,0.1,2.2,2.3,20.9,21.1,0.619,26.4,4.6,3.3,7.9,0.205,3.4,0.7,4.1,2.9,30603448,1854.0
Domantas Sabonis,PF,23.0,IND,62.0,62.0,34.8,0.54,0.254,0.723,12.4,5.0,0.8,0.5,2.7,3.1,18.5,20.7,0.586,23.3,4.1,3.4,7.5,0.168,2.0,1.2,3.2,2.9,3529555,2158.0
Josh Okogie,SG,21.0,MIN,62.0,28.0,25.0,0.427,0.266,0.796,4.3,1.6,1.1,0.4,1.4,2.2,8.6,11.5,0.553,15.1,0.9,1.2,2.2,0.068,-2.4,0.0,-2.4,-0.2,2530680,1550.0
Danilo Gallinari,PF,31.0,OKC,62.0,62.0,29.6,0.438,0.405,0.893,5.2,1.9,0.7,0.1,1.2,1.2,18.7,19.5,0.612,24.6,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4,22615559,1835.0
Christian Wood,PF,24.0,DET,62.0,12.0,21.4,0.567,0.386,0.744,6.3,1.0,0.5,0.9,1.4,1.6,13.1,23.2,0.659,23.0,3.6,1.5,5.1,0.183,3.5,-0.3,3.1,1.7,1645357,1327.0
Chris Boucher,C,27.0,TOR,62.0,0.0,13.2,0.472,0.322,0.784,4.5,0.4,0.4,1.0,0.5,1.8,6.6,20.7,0.587,19.7,2.1,1.8,3.8,0.224,1.0,1.0,2.0,0.8,1588231,818.0
Darius Bazley,PF,19.0,OKC,61.0,9.0,18.5,0.394,0.348,0.694,4.0,0.7,0.4,0.7,0.7,0.9,5.6,9.6,0.497,15.1,-0.5,1.5,1.0,0.041,-2.1,0.5,-1.6,0.1,2284800,1128.0
Nerlens Noel,C,25.0,OKC,61.0,7.0,18.5,0.684,0.333,0.755,4.9,0.9,1.0,1.5,1.1,2.7,7.4,20.4,0.711,14.9,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5,1620564,1128.0
Eric Bledsoe,PG,30.0,MIL,61.0,61.0,27.0,0.475,0.344,0.79,4.6,5.4,0.9,0.4,2.4,2.1,14.9,17.6,0.571,23.7,2.4,3.0,5.4,0.157,0.8,1.0,1.8,1.6,15625000,1647.0
Mitchell Robinson,C,21.0,NYK,61.0,7.0,23.1,0.742,,0.568,7.0,0.6,0.9,2.0,0.6,3.2,9.7,23.5,0.726,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8,1599712,1409.0
Lonnie Walker IV,SG,21.0,SAS,61.0,12.0,16.2,0.426,0.406,0.721,2.3,1.1,0.5,0.2,0.7,1.3,6.4,10.5,0.507,18.7,-0.2,0.6,0.3,0.016,-2.5,-1.0,-3.5,-0.4,2689920,988.0
Kyle Kuzma,PF,24.0,LAL,61.0,9.0,25.0,0.436,0.316,0.735,4.5,1.3,0.5,0.4,1.5,2.1,12.8,12.2,0.531,22.9,0.1,1.9,2.0,0.063,-1.6,-1.0,-2.6,-0.2,1974600,1525.0
Gary Trent Jr.,SF,21.0,POR,61.0,8.0,21.8,0.444,0.418,0.822,1.6,1.0,0.8,0.3,0.3,1.5,8.9,12.9,0.587,15.3,2.2,0.3,2.5,0.089,0.5,-0.8,-0.3,0.6,1416852,1330.0
Bogdan Bogdanović,SG,27.0,SAC,61.0,28.0,29.0,0.44,0.372,0.741,3.4,3.4,1.0,0.2,1.7,2.2,15.1,15.2,0.565,22.6,1.8,1.3,3.1,0.084,1.2,-0.5,0.6,1.2,8529386,1769.0
Jrue Holiday,SG,29.0,NOP,61.0,61.0,34.7,0.455,0.353,0.709,4.8,6.7,1.6,0.8,3.0,2.4,19.1,17.0,0.537,24.5,2.0,1.9,3.9,0.088,1.6,0.2,1.8,2.0,26231111,2117.0
Luka Dončić,PG,20.0,DAL,61.0,61.0,33.6,0.463,0.316,0.758,9.4,8.8,1.0,0.2,4.3,2.5,28.8,27.6,0.585,36.8,6.5,2.3,8.8,0.207,7.4,1.0,8.4,5.4,7683360,2050.0
Mason Plumlee,C,29.0,DEN,61.0,1.0,17.3,0.615,0.0,0.535,5.2,2.5,0.5,0.6,1.3,2.3,7.2,18.8,0.613,18.0,2.0,1.4,3.4,0.153,0.3,1.7,2.0,1.1,14041096,1055.0
De'Anthony Melton,PG,21.0,MEM,60.0,8.0,19.5,0.401,0.286,0.769,3.7,2.9,1.3,0.3,1.4,1.8,7.6,13.5,0.501,19.2,0.1,1.7,1.7,0.072,-2.2,2.0,-0.2,0.5,1416852,1170.0
Zach LaVine,SF,24.0,CHI,60.0,60.0,34.8,0.45,0.38,0.802,4.8,4.2,1.5,0.5,3.4,2.2,25.5,19.4,0.568,31.7,1.8,2.2,4.0,0.091,3.3,-0.8,2.5,2.4,19500000,2088.0
Pascal Siakam,PF,25.0,TOR,60.0,60.0,35.2,0.453,0.359,0.792,7.3,3.5,1.0,0.9,2.5,2.8,22.9,17.9,0.554,28.1,1.8,3.6,5.4,0.123,1.3,0.5,1.8,2.0,2351839,2112.0
JJ Redick,SG,35.0,NOP,60.0,36.0,26.4,0.453,0.453,0.892,2.5,2.0,0.3,0.2,1.3,1.6,15.3,15.4,0.644,20.4,3.6,0.6,4.1,0.125,2.3,-1.7,0.7,1.1,13486300,1584.0
Thon Maker,C,22.0,DET,60.0,14.0,12.9,0.482,0.344,0.664,2.8,0.7,0.4,0.7,0.8,1.7,4.7,13.7,0.582,16.1,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,3569643,774.0
Vince Carter,PF,43.0,ATL,60.0,0.0,14.6,0.352,0.302,0.793,2.1,0.8,0.4,0.4,0.6,1.5,5.0,7.5,0.47,16.6,-0.6,0.4,-0.2,-0.011,-3.1,-1.2,-4.3,-0.5,1620564,876.0
Trae Young,PG,21.0,ATL,60.0,60.0,35.3,0.437,0.361,0.86,4.3,9.3,1.1,0.1,4.8,1.7,29.6,23.9,0.595,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1,6273000,2118.0
Nicolò Melli,C,29.0,NOP,60.0,8.0,17.4,0.421,0.335,0.74,3.0,1.4,0.6,0.4,0.8,2.1,6.6,11.4,0.556,15.7,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,4102564,1044.0
Eric Paschall,PF,23.0,GSW,60.0,26.0,27.6,0.497,0.287,0.774,4.6,2.1,0.5,0.2,1.6,2.1,14.0,14.5,0.571,21.4,1.6,0.5,2.1,0.062,-0.7,-2.0,-2.7,-0.3,898310,1656.0
Marcus Smart,SG,25.0,BOS,60.0,40.0,32.0,0.375,0.347,0.836,3.8,4.9,1.7,0.5,1.7,2.7,12.9,13.8,0.518,18.9,1.7,2.8,4.5,0.112,0.0,1.4,1.4,1.6,12553571,1920.0
Jeff Teague,PG,31.0,2TM,59.0,17.0,24.8,0.436,0.368,0.873,2.4,5.2,0.7,0.3,2.0,1.8,10.9,14.6,0.557,19.5,1.9,0.6,2.5,0.082,-0.2,-1.3,-1.5,0.2,19000000,1463.0
Goran Dragić,PG,33.0,MIA,59.0,3.0,28.2,0.441,0.367,0.776,3.2,5.1,0.7,0.2,2.4,2.1,16.2,16.3,0.573,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,19217900,1664.0
Tony Snell,SF,28.0,DET,59.0,57.0,27.8,0.445,0.402,1.0,1.9,2.2,0.5,0.3,0.5,1.7,8.0,9.7,0.598,11.4,2.1,0.5,2.6,0.076,-1.2,-0.6,-1.8,0.1,11392857,1640.0
Derrick Jones Jr.,SF,22.0,MIA,59.0,16.0,23.3,0.527,0.28,0.772,3.9,1.1,1.0,0.6,0.5,2.2,8.5,14.9,0.62,13.9,2.6,1.8,4.4,0.153,-0.3,1.1,0.7,1.0,1645357,1375.0
Jamal Murray,PG,22.0,DEN,59.0,59.0,32.3,0.456,0.346,0.881,4.0,4.8,1.1,0.3,2.2,1.7,18.5,17.7,0.559,25.2,2.8,1.5,4.3,0.107,2.0,-0.8,1.2,1.5,4444746,1906.0
Solomon Hill,PF,28.0,2TM,59.0,4.0,18.4,0.396,0.368,0.741,2.8,1.8,0.7,0.2,0.9,1.4,5.5,9.8,0.535,13.6,0.4,1.1,1.4,0.064,-2.0,0.3,-1.7,0.1,12758781,1086.0
Patrick Patterson,PF,30.0,LAC,59.0,18.0,13.2,0.408,0.39,0.814,2.6,0.7,0.1,0.1,0.4,0.9,4.9,11.5,0.58,14.7,1.1,0.8,1.9,0.118,0.8,-0.5,0.3,0.5,1620564,779.0
Frank Jackson,PG,21.0,NOP,59.0,2.0,13.5,0.405,0.326,0.747,1.4,1.0,0.3,0.1,0.8,1.3,6.3,9.1,0.51,21.2,-0.2,0.3,0.2,0.01,-3.3,-2.2,-5.5,-0.7,1618520,796.0
Marquese Chriss,PF,22.0,GSW,59.0,21.0,20.3,0.545,0.205,0.769,6.2,1.9,0.7,1.1,1.3,2.1,9.3,19.5,0.604,19.0,2.1,1.3,3.4,0.136,0.0,0.6,0.6,0.8,654469,1198.0
Darius Garland,SG,20.0,CLE,59.0,59.0,30.9,0.401,0.355,0.875,1.9,3.9,0.7,0.1,2.6,1.6,12.3,8.5,0.498,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.5,-1.7,6400920,1823.0
George Hill,PG,33.0,MIL,59.0,2.0,21.5,0.516,0.46,0.842,3.0,3.1,0.8,0.1,1.0,1.4,9.4,16.9,0.659,15.5,3.5,2.1,5.5,0.21,1.6,1.3,2.9,1.6,9133907,1268.0
Ryan Arcidiacono,PG,25.0,CHI,58.0,4.0,16.0,0.409,0.391,0.711,1.9,1.7,0.5,0.1,0.6,1.7,4.5,9.0,0.551,12.5,0.7,0.7,1.4,0.071,-2.7,-0.1,-2.8,-0.2,3000000,928.0
Will Barton,SF,29.0,DEN,58.0,58.0,33.0,0.45,0.375,0.767,6.3,3.7,1.1,0.5,1.5,2.1,15.1,15.6,0.549,20.1,2.4,1.8,4.2,0.106,1.2,-0.2,1.1,1.5,12776786,1914.0
Markieff Morris,PF,30.0,2TM,58.0,17.0,20.5,0.443,0.386,0.776,3.8,1.3,0.5,0.3,1.3,2.3,9.7,12.5,0.565,20.9,0.5,1.0,1.4,0.058,-1.1,-0.9,-2.0,0.0,1750000,1189.0
Cam Reddish,SF,20.0,ATL,58.0,34.0,26.7,0.384,0.332,0.802,3.7,1.5,1.1,0.5,1.7,2.3,10.5,9.0,0.5,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1.0,-4.2,-0.9,4245720,1549.0
Marvin Williams,PF,33.0,2TM,58.0,1.0,19.5,0.446,0.359,0.86,3.2,1.0,0.6,0.5,0.6,1.8,5.9,11.2,0.587,12.5,1.1,1.3,2.4,0.102,-1.6,1.0,-0.6,0.4,604278,1131.0
Jevon Carter,PG,24.0,PHO,58.0,2.0,16.3,0.416,0.425,0.852,2.0,1.4,0.8,0.3,0.6,1.5,4.9,11.3,0.563,12.9,0.8,1.0,1.8,0.093,-0.7,1.3,0.6,0.6,1416852,945.0
Carmelo Anthony,PF,35.0,POR,58.0,58.0,32.8,0.43,0.385,0.845,6.3,1.5,0.8,0.5,1.7,2.9,15.4,12.4,0.525,21.2,0.4,0.9,1.3,0.033,-1.8,-1.8,-3.6,-0.8,1364204,1902.0
Tony Bradley,C,22.0,UTA,58.0,3.0,11.4,0.667,1.0,0.652,4.6,0.4,0.2,0.6,0.5,2.0,4.9,21.7,0.681,15.8,2.2,1.1,3.3,0.236,1.0,0.3,1.3,0.6,1962360,661.0
Torrey Craig,SF,29.0,DEN,58.0,27.0,18.5,0.461,0.326,0.611,3.3,0.8,0.4,0.6,0.4,2.3,5.4,10.8,0.553,12.6,1.1,0.9,2.0,0.091,-2.0,-0.3,-2.3,-0.1,2000000,1073.0
Kyle Korver,SF,38.0,MIL,58.0,1.0,16.6,0.43,0.418,0.854,2.1,1.2,0.4,0.2,0.8,1.3,6.7,11.3,0.62,15.4,0.9,1.5,2.5,0.124,-0.6,0.7,0.1,0.5,1620564,963.0
Cody Zeller,C,27.0,CHO,58.0,39.0,23.1,0.524,0.24,0.682,7.1,1.5,0.7,0.4,1.3,2.4,11.1,18.8,0.576,20.8,2.3,1.3,3.6,0.129,0.2,-0.8,-0.6,0.5,14471910,1340.0
Jimmy Butler,SF,30.0,MIA,58.0,58.0,33.8,0.455,0.244,0.834,6.7,6.0,1.8,0.6,2.2,1.4,19.9,23.6,0.585,25.1,6.3,2.7,9.0,0.221,4.0,1.5,5.4,3.7,32742000,1960.0
Kyle Lowry,PG,33.0,TOR,58.0,58.0,36.2,0.416,0.352,0.857,5.0,7.5,1.4,0.4,3.1,3.3,19.4,17.7,0.59,23.1,4.2,3.3,7.5,0.171,2.2,1.0,3.2,2.8,34996296,2100.0
Bruce Brown,PG,23.0,DET,58.0,43.0,28.2,0.443,0.344,0.739,4.7,4.0,1.1,0.5,1.7,2.8,8.9,11.9,0.518,16.0,0.7,1.4,2.1,0.062,-2.0,0.8,-1.2,0.3,1416852,1636.0
P.J. Washington,PF,21.0,CHO,58.0,57.0,30.3,0.455,0.374,0.647,5.4,2.1,0.9,0.8,1.6,2.7,12.2,12.4,0.547,18.6,0.5,1.5,2.0,0.054,-1.7,0.1,-1.6,0.2,3831840,1757.0
Brandon Clarke,PF,23.0,MEM,58.0,4.0,22.4,0.618,0.359,0.759,5.9,1.4,0.6,0.8,0.9,1.7,12.1,20.9,0.663,18.7,3.4,1.6,5.0,0.183,2.4,0.7,3.1,1.7,2478840,1299.0
Enes Freedom,C,27.0,BOS,58.0,7.0,16.9,0.572,0.143,0.707,7.4,1.0,0.4,0.7,1.0,1.7,8.1,22.4,0.599,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9,4767000,980.0
Marco Belinelli,SG,33.0,SAS,57.0,0.0,15.5,0.392,0.376,0.828,1.7,1.2,0.2,0.0,0.3,0.8,6.3,10.8,0.532,17.5,0.7,0.2,0.8,0.046,-0.7,-2.0,-2.7,-0.2,5846154,884.0
Frank Ntilikina,PG,21.0,NYK,57.0,26.0,20.8,0.393,0.321,0.864,2.1,3.0,0.9,0.3,1.2,2.5,6.3,9.8,0.497,15.4,0.1,0.8,0.9,0.037,-3.6,0.4,-3.2,-0.4,4855800,1186.0
Matthew Dellavedova,PG,29.0,CLE,57.0,4.0,14.4,0.354,0.231,0.865,1.3,3.2,0.4,0.0,1.0,1.4,3.1,8.1,0.463,13.0,0.1,0.1,0.2,0.011,-3.6,-1.6,-5.2,-0.7,9607500,821.0
Tristan Thompson,C,28.0,CLE,57.0,51.0,30.2,0.512,0.391,0.615,10.1,2.1,0.6,0.9,1.8,2.2,12.0,16.8,0.54,18.3,2.0,1.1,3.1,0.085,-0.2,-1.3,-1.5,0.2,18539130,1721.0
Ben Simmons,PG,23.0,PHI,57.0,57.0,35.4,0.58,0.286,0.621,7.8,8.0,2.1,0.6,3.5,3.3,16.4,20.4,0.602,20.9,3.8,3.1,6.9,0.165,1.3,2.3,3.6,2.8,8113930,2018.0
Jordan Poole,SG,20.0,GSW,57.0,14.0,22.4,0.333,0.279,0.798,2.1,2.4,0.6,0.2,1.3,1.6,8.8,7.2,0.454,21.1,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5,1964760,1277.0
Jalen Brunson,PG,23.0,DAL,57.0,16.0,17.9,0.466,0.358,0.813,2.4,3.3,0.4,0.1,1.2,1.3,8.2,14.9,0.553,20.4,1.6,0.6,2.1,0.101,0.1,-1.0,-0.9,0.3,1416852,1020.0
Jaren Jackson Jr.,C,20.0,MEM,57.0,57.0,28.5,0.469,0.394,0.747,4.6,1.4,0.7,1.6,1.7,4.1,17.4,16.3,0.593,24.0,1.6,1.8,3.5,0.103,0.3,0.1,0.4,1.0,6927480,1624.0
Andre Drummond,C,26.0,2TM,57.0,56.0,33.0,0.533,0.143,0.575,15.2,2.7,1.9,1.6,3.6,3.5,17.7,22.0,0.553,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4,27093019,1881.0
Cameron Johnson,PF,23.0,PHO,57.0,9.0,22.0,0.435,0.39,0.807,3.3,1.2,0.6,0.4,0.6,1.5,8.8,12.9,0.586,15.7,1.7,1.0,2.7,0.102,0.8,-0.4,0.3,0.7,4033440,1254.0
Jaylen Brown,SG,23.0,BOS,57.0,57.0,33.9,0.481,0.382,0.724,6.4,2.1,1.1,0.4,2.2,2.9,20.3,16.9,0.583,24.7,2.3,2.6,4.9,0.123,1.0,-0.2,0.8,1.4,6534829,1932.0
Kristaps Porziņģis,C,24.0,DAL,57.0,57.0,31.8,0.427,0.352,0.799,9.5,1.8,0.7,2.0,1.6,3.2,20.4,20.2,0.551,27.0,2.6,2.6,5.2,0.138,1.8,0.1,1.9,1.8,27285000,1813.0
D.J. Augustin,PG,32.0,ORL,57.0,13.0,24.9,0.399,0.348,0.89,2.1,4.6,0.6,0.0,1.5,1.3,10.5,14.0,0.554,19.1,2.0,0.9,2.9,0.098,-0.3,-1.3,-1.6,0.2,7250000,1419.0
Kawhi Leonard,SF,28.0,LAC,57.0,57.0,32.4,0.47,0.378,0.886,7.1,4.9,1.8,0.6,2.6,2.0,27.1,26.9,0.589,33.0,5.4,3.3,8.7,0.226,6.5,2.4,8.9,5.1,32742000,1847.0
Russell Westbrook,PG,31.0,HOU,57.0,57.0,35.9,0.472,0.258,0.763,7.9,7.0,1.6,0.4,4.5,3.5,27.2,21.0,0.536,34.4,1.7,2.5,4.2,0.098,1.6,-0.1,1.5,1.8,38506482,2046.0
Bradley Beal,SG,26.0,WAS,57.0,57.0,36.0,0.455,0.353,0.842,4.2,6.1,1.2,0.4,3.4,2.2,30.5,23.2,0.579,34.4,4.5,0.6,5.1,0.118,5.3,-2.4,2.9,2.5,27093019,2052.0
Rodney McGruder,SG,28.0,LAC,56.0,4.0,15.6,0.398,0.27,0.559,2.7,0.6,0.5,0.1,0.4,1.3,3.3,6.7,0.477,10.6,-0.1,1.1,1.0,0.055,-3.7,0.8,-3.0,-0.2,4807693,874.0
Shabazz Napier,PG,28.0,2TM,56.0,32.0,24.0,0.412,0.317,0.824,2.8,4.7,1.2,0.2,2.3,1.8,10.3,13.8,0.552,20.0,0.8,0.9,1.7,0.059,-0.7,-0.4,-1.1,0.3,1845301,1344.0
Gary Harris,SG,25.0,DEN,56.0,55.0,31.8,0.42,0.333,0.815,2.9,2.1,1.4,0.3,1.1,2.1,10.4,9.7,0.519,15.1,0.5,1.4,1.9,0.052,-2.8,0.3,-2.5,-0.2,17839286,1781.0
Kemba Walker,PG,29.0,BOS,56.0,56.0,31.1,0.425,0.381,0.864,3.9,4.8,0.9,0.5,2.1,1.6,20.4,20.0,0.575,27.2,3.9,2.0,5.9,0.162,4.9,-0.3,4.6,2.9,32742000,1742.0
Larry Nance Jr.,PF,27.0,CLE,56.0,10.0,26.3,0.531,0.352,0.676,7.3,2.2,1.0,0.4,1.1,1.6,10.1,17.3,0.608,15.2,2.8,1.1,3.9,0.128,1.4,0.4,1.7,1.4,12727273,1473.0
Terrance Ferguson,SF,21.0,OKC,56.0,38.0,22.4,0.355,0.292,0.75,1.3,0.9,0.5,0.3,0.6,2.8,3.9,3.7,0.481,9.1,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,2475840,1254.0
Bruno Fernando,C,21.0,ATL,56.0,13.0,12.7,0.518,0.135,0.569,3.5,0.9,0.3,0.3,0.8,1.9,4.3,11.9,0.542,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4,1400000,711.0
Svi Mykhailiuk,SF,22.0,DET,56.0,27.0,22.6,0.41,0.404,0.814,1.9,1.9,0.7,0.1,1.1,1.6,9.0,11.2,0.578,17.1,1.0,0.6,1.6,0.06,-0.7,-1.2,-1.9,0.0,1416852,1266.0
RJ Barrett,SG,19.0,NYK,56.0,55.0,30.4,0.402,0.32,0.614,5.0,2.6,1.0,0.3,2.2,2.2,14.3,10.7,0.479,24.0,-1.6,1.1,-0.5,-0.015,-2.9,-1.5,-4.3,-1.0,7839960,1702.0
Kevin Huerter,SG,21.0,ATL,56.0,48.0,31.4,0.413,0.38,0.828,4.1,3.8,0.9,0.5,1.6,2.5,12.2,11.5,0.536,17.1,1.0,0.6,1.6,0.043,-0.7,-0.9,-1.6,0.2,2636280,1758.0
Kelly Oubre Jr.,SF,24.0,PHO,56.0,55.0,34.5,0.452,0.352,0.78,6.4,1.5,1.3,0.7,1.5,3.4,18.7,14.9,0.56,22.4,1.7,2.1,3.8,0.093,-0.3,-0.3,-0.5,0.7,15625000,1932.0
E'Twaun Moore,SG,30.0,NOP,56.0,6.0,18.2,0.426,0.377,0.689,2.3,1.4,0.6,0.2,0.7,1.4,8.3,11.3,0.51,19.9,0.3,0.7,0.9,0.043,-1.9,-0.8,-2.7,-0.2,8664928,1019.0
DeAndre Jordan,C,31.0,BRK,56.0,6.0,22.0,0.666,,0.68,10.0,1.9,0.3,0.9,1.3,2.0,8.3,19.9,0.682,14.1,3.0,2.2,5.2,0.2,1.2,1.8,3.0,1.5,9881598,1232.0
Kevin Love,PF,31.0,CLE,56.0,56.0,31.8,0.45,0.374,0.854,9.8,3.2,0.6,0.3,2.5,1.6,17.6,17.9,0.599,23.1,2.5,1.3,3.8,0.101,2.6,-0.5,2.0,1.8,28942830,1781.0
