Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Ja Morant,PG,21.0,MEM,63.0,63.0,32.6,0.449,0.303,0.728,4.0,7.4,0.9,0.2,3.2,1.4,19.1,16.7,0.537,27.2,1.6,1.6,3.2,0.074,1.3,-1.6,-0.4,0.8,9166800,2054.0
Dean Wade,PF,24.0,CLE,63.0,19.0,19.2,0.431,0.366,0.769,3.4,1.2,0.6,0.3,0.5,1.2,6.0,11.3,0.573,12.9,1.1,0.9,2.0,0.08,-1.1,-0.1,-1.3,0.2,1517981,1210.0
Jonas Valančiūnas,C,28.0,MEM,62.0,61.0,28.3,0.592,0.368,0.773,12.5,1.8,0.6,0.9,1.6,2.9,17.1,24.4,0.636,22.4,5.1,2.6,7.8,0.213,3.2,-0.3,3.0,2.2,15000000,1755.0
Devin Vassell,SF,20.0,SAS,62.0,7.0,17.0,0.406,0.347,0.843,2.8,0.9,0.7,0.3,0.4,1.4,5.5,10.6,0.524,14.3,0.4,1.1,1.5,0.069,-2.2,0.7,-1.5,0.1,4033440,1054.0
Denzel Valentine,SG,27.0,CHI,62.0,3.0,16.7,0.373,0.331,0.941,3.2,1.7,0.5,0.1,0.7,1.1,6.5,10.1,0.479,19.5,-0.4,1.1,0.7,0.032,-2.2,-0.4,-2.7,-0.2,4642800,1035.0
Trey Burke,PG,28.0,DAL,62.0,1.0,14.7,0.428,0.354,0.895,0.9,1.3,0.6,0.1,0.5,1.0,6.6,12.6,0.544,20.0,0.7,0.7,1.4,0.071,-1.4,-0.4,-1.8,0.0,3000000,911.0
Josh Jackson,SG,23.0,DET,62.0,25.0,25.2,0.419,0.3,0.729,4.1,2.3,0.9,0.8,2.3,2.9,13.4,12.0,0.516,26.5,-1.6,1.7,0.1,0.004,-2.5,-0.5,-3.0,-0.4,4767000,1562.0
Domantas Sabonis,PF,24.0,IND,62.0,62.0,36.0,0.535,0.321,0.732,12.0,6.7,1.2,0.5,3.4,3.3,20.3,20.6,0.601,24.1,4.0,3.0,6.9,0.149,2.3,1.6,3.8,3.3,19800000,2232.0
Tobias Harris,PF,28.0,PHI,62.0,62.0,32.5,0.512,0.394,0.892,6.8,3.5,0.9,0.8,1.7,1.9,19.5,20.0,0.597,23.9,4.1,3.1,7.1,0.17,2.9,0.8,3.7,2.9,34358850,2015.0
Obi Toppin,PF,22.0,NYK,62.0,0.0,11.0,0.498,0.306,0.731,2.2,0.5,0.3,0.2,0.4,0.9,4.1,12.7,0.574,15.9,0.5,1.0,1.5,0.109,-1.4,0.7,-0.7,0.2,4862040,682.0
Brandon Ingram,SF,23.0,NOP,61.0,61.0,34.3,0.466,0.381,0.878,4.9,4.9,0.7,0.6,2.5,2.0,23.8,19.2,0.584,28.0,3.9,1.3,5.3,0.12,3.3,-1.1,2.2,2.2,27285000,2092.0
Giannis Antetokounmpo,PF,26.0,MIL,61.0,61.0,33.0,0.569,0.303,0.685,11.0,5.9,1.2,1.2,3.4,2.8,28.1,29.2,0.633,32.5,6.9,3.3,10.2,0.244,6.2,2.8,9.0,5.6,27528090,2013.0
Zion Williamson,PF,20.0,NOP,61.0,61.0,33.2,0.611,0.294,0.698,7.2,3.7,0.9,0.6,2.7,2.2,27.0,27.1,0.649,29.8,7.1,1.6,8.7,0.205,6.1,-0.3,5.8,4.0,10245480,2025.0
Terence Davis,SG,23.0,2TM,61.0,4.0,17.6,0.428,0.367,0.818,2.5,1.4,0.7,0.2,1.0,1.6,8.7,12.7,0.555,21.8,0.1,0.8,0.8,0.038,-0.9,-0.9,-1.7,0.1,1517981,1074.0
Richaun Holmes,C,27.0,SAC,61.0,61.0,29.2,0.637,0.182,0.794,8.3,1.7,0.6,1.6,1.2,3.5,14.2,20.2,0.669,17.5,4.7,1.4,6.1,0.165,0.6,0.0,0.6,1.2,5005350,1781.0
Tyrese Maxey,SG,20.0,PHI,61.0,8.0,15.3,0.462,0.301,0.871,1.7,2.0,0.4,0.2,0.7,1.3,8.0,14.5,0.531,23.0,0.8,1.1,1.9,0.099,-1.0,-0.5,-1.5,0.1,2478840,933.0
Michael Porter Jr.,SF,22.0,DEN,61.0,54.0,31.3,0.542,0.445,0.791,7.3,1.1,0.7,0.9,1.3,2.1,19.0,20.6,0.663,21.7,4.8,2.1,6.9,0.173,4.0,-0.9,3.1,2.5,3550800,1909.0
Brad Wanamaker,PG,31.0,2TM,61.0,0.0,17.3,0.385,0.188,0.891,1.7,2.9,0.7,0.2,1.2,1.5,5.5,9.5,0.489,16.9,-0.2,1.0,0.9,0.039,-4.4,0.3,-4.0,-0.5,2250000,1055.0
Markieff Morris,PF,31.0,LAL,61.0,27.0,19.7,0.405,0.311,0.72,4.4,1.2,0.4,0.3,0.9,1.7,6.7,9.3,0.509,16.4,-0.2,1.8,1.6,0.062,-2.9,0.3,-2.6,-0.2,1620564,1202.0
Precious Achiuwa,PF,21.0,MIA,61.0,4.0,12.1,0.544,0.0,0.509,3.4,0.5,0.3,0.5,0.7,1.5,5.0,14.2,0.55,19.5,0.3,1.0,1.3,0.085,-3.6,-0.5,-4.1,-0.4,2582160,738.0
Kevon Looney,C,24.0,GSW,61.0,34.0,19.0,0.548,0.235,0.646,5.3,2.0,0.3,0.4,0.6,2.2,4.1,11.9,0.575,9.4,2.0,1.4,3.4,0.139,-1.8,1.0,-0.9,0.3,4464226,1159.0
Stanley Johnson,PF,24.0,TOR,61.0,13.0,16.5,0.382,0.328,0.8,2.5,1.5,0.9,0.3,0.9,1.9,4.4,8.8,0.519,13.4,-0.1,1.1,1.0,0.048,-3.8,1.2,-2.5,-0.1,3804150,1006.0
DeMar DeRozan,PF,31.0,SAS,61.0,61.0,33.7,0.495,0.257,0.88,4.2,6.9,0.9,0.2,2.0,2.1,21.6,22.0,0.591,26.1,5.9,1.5,7.4,0.172,3.2,-0.1,3.1,2.6,27739975,2056.0
Dennis Schröder,SG,27.0,LAL,61.0,61.0,32.1,0.437,0.335,0.848,3.5,5.8,1.1,0.2,2.7,2.6,15.4,13.8,0.543,22.9,1.0,2.7,3.8,0.093,-1.3,0.2,-1.1,0.4,16000000,1958.0
Isaiah Roby,PF,22.0,OKC,61.0,34.0,23.4,0.483,0.294,0.744,5.6,1.8,0.9,0.6,1.9,2.7,8.7,11.9,0.555,17.7,-0.3,1.5,1.3,0.043,-3.7,0.4,-3.3,-0.5,1517981,1427.0
Landry Shamet,SG,23.0,BRK,61.0,12.0,23.0,0.408,0.387,0.846,1.8,1.6,0.5,0.2,0.8,1.5,9.3,10.3,0.578,16.7,1.2,0.6,1.8,0.063,-0.9,-1.5,-2.4,-0.2,2090040,1403.0
Jae Crowder,PF,30.0,PHO,60.0,42.0,27.5,0.404,0.389,0.76,4.7,2.1,0.8,0.5,0.9,2.1,10.1,11.8,0.574,15.7,1.4,1.9,3.3,0.097,0.3,0.8,1.1,1.3,9258000,1650.0
Cameron Payne,PG,26.0,PHO,60.0,1.0,18.0,0.484,0.44,0.893,2.4,3.6,0.6,0.3,1.0,1.6,8.4,17.4,0.602,19.8,2.4,1.2,3.6,0.158,2.1,1.0,3.1,1.4,1977011,1080.0
Jaxson Hayes,C,20.0,NOP,60.0,3.0,16.1,0.625,0.429,0.775,4.3,0.6,0.4,0.6,0.7,1.7,7.5,19.1,0.675,16.2,2.6,1.0,3.5,0.176,0.6,0.0,0.6,0.6,5105160,966.0
Jevon Carter,PG,25.0,PHO,60.0,1.0,12.0,0.422,0.371,0.571,1.5,1.2,0.5,0.2,0.3,0.9,4.1,12.2,0.548,15.0,0.7,0.8,1.6,0.104,-0.4,0.9,0.5,0.5,3925000,720.0
Collin Sexton,SG,22.0,CLE,60.0,60.0,35.3,0.475,0.371,0.815,3.1,4.4,1.0,0.2,2.8,2.6,24.3,18.0,0.573,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1.0,4991880,2118.0
Mychal Mulder,PG,26.0,GSW,60.0,6.0,12.8,0.449,0.397,0.636,1.0,0.4,0.2,0.2,0.3,0.9,5.6,10.8,0.613,16.2,0.6,0.6,1.2,0.075,-0.6,-1.2,-1.8,0.0,1517981,768.0
Dorian Finney-Smith,PF,27.0,DAL,60.0,60.0,32.0,0.472,0.394,0.756,5.4,1.7,0.9,0.4,0.8,2.3,9.8,12.0,0.609,12.2,2.8,1.6,4.4,0.11,0.2,0.0,0.1,1.0,4000000,1920.0
Bradley Beal,SG,27.0,WAS,60.0,60.0,35.8,0.485,0.349,0.889,4.7,4.4,1.2,0.4,3.1,2.3,31.3,22.7,0.593,34.1,4.2,1.7,5.9,0.132,4.8,-1.4,3.4,2.9,28751775,2148.0
Lonnie Walker IV,SG,22.0,SAS,60.0,38.0,25.4,0.42,0.355,0.814,2.6,1.7,0.5,0.3,1.1,1.7,11.2,9.8,0.523,20.1,-0.5,0.9,0.4,0.012,-2.3,-1.4,-3.7,-0.7,2892000,1524.0
Cameron Johnson,PF,24.0,PHO,60.0,11.0,24.0,0.42,0.349,0.847,3.3,1.4,0.6,0.3,0.7,1.4,9.6,11.8,0.563,17.0,1.2,1.4,2.6,0.086,0.0,-0.2,-0.2,0.7,4033440,1440.0
Chris Boucher,C,28.0,TOR,60.0,14.0,24.2,0.514,0.383,0.788,6.7,1.1,0.6,1.9,0.8,2.8,13.6,21.9,0.634,20.5,4.0,2.1,6.1,0.201,2.7,0.6,3.3,2.0,6750000,1452.0
Josh Okogie,SG,22.0,MIN,59.0,37.0,20.3,0.402,0.269,0.769,2.6,1.1,0.9,0.5,0.7,2.1,5.4,9.1,0.524,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,2651040,1198.0
Xavier Tillman Sr.,PF,22.0,MEM,59.0,12.0,18.4,0.559,0.338,0.642,4.3,1.3,0.7,0.6,0.8,2.0,6.6,14.7,0.605,14.3,1.4,1.5,2.9,0.127,-1.3,1.1,-0.2,0.5,1300000,1086.0
Josh Richardson,SG,27.0,DAL,59.0,56.0,30.3,0.427,0.33,0.917,3.3,2.6,1.0,0.4,1.3,2.2,12.1,11.9,0.537,18.4,1.0,1.4,2.4,0.066,-1.5,-0.2,-1.7,0.1,10865952,1788.0
Brandon Clarke,PF,24.0,MEM,59.0,16.0,24.0,0.517,0.26,0.69,5.6,1.6,1.0,0.9,0.6,1.4,10.3,17.3,0.56,17.2,2.2,2.0,4.2,0.142,0.4,1.2,1.5,1.3,2602920,1416.0
Jrue Holiday,PG,30.0,MIL,59.0,56.0,32.3,0.503,0.392,0.787,4.5,6.1,1.6,0.6,2.2,1.7,17.7,20.0,0.592,22.2,4.3,2.2,6.6,0.165,2.8,0.6,3.4,2.6,26231111,1906.0
Cedi Osman,SF,25.0,CLE,59.0,26.0,25.6,0.374,0.306,0.8,3.4,2.9,0.9,0.2,1.4,2.0,10.4,10.3,0.488,20.4,-0.5,1.0,0.5,0.014,-2.3,-0.9,-3.2,-0.5,8840580,1510.0
Harrison Barnes,PF,28.0,SAC,58.0,58.0,36.2,0.497,0.391,0.83,6.6,3.5,0.7,0.2,1.6,1.3,16.1,15.4,0.626,17.2,4.0,0.5,4.5,0.103,1.5,-1.3,0.2,1.1,22215909,2100.0
Derrick Jones Jr.,SF,23.0,POR,58.0,43.0,22.7,0.484,0.316,0.648,3.5,0.8,0.6,0.9,0.6,2.2,6.8,11.9,0.576,12.3,1.6,0.8,2.4,0.089,-1.4,0.0,-1.4,0.2,9258000,1317.0
Tyrese Haliburton,PG,20.0,SAC,58.0,20.0,30.1,0.472,0.409,0.857,3.0,5.3,1.3,0.5,1.6,1.4,13.0,16.2,0.585,18.1,2.8,0.7,3.5,0.096,1.9,-0.5,1.4,1.5,3831840,1746.0
Alex Caruso,PG,26.0,LAL,58.0,6.0,21.0,0.436,0.401,0.645,2.9,2.8,1.1,0.3,1.3,1.9,6.4,11.1,0.547,14.8,0.3,2.1,2.4,0.095,-2.5,2.5,0.0,0.6,2750000,1218.0
Dwight Powell,C,29.0,DAL,58.0,19.0,16.7,0.619,0.238,0.782,4.0,1.1,0.6,0.5,0.7,2.3,5.9,16.8,0.688,13.2,2.6,1.2,3.8,0.188,-0.7,1.3,0.6,0.6,11080125,969.0
Jaylen Brown,SG,24.0,BOS,58.0,58.0,34.5,0.484,0.397,0.764,6.0,3.4,1.2,0.6,2.7,2.9,24.7,19.9,0.586,29.7,2.8,2.0,4.8,0.115,3.2,-0.7,2.5,2.3,23735118,2001.0
Wesley Matthews,SG,34.0,LAL,58.0,10.0,19.5,0.353,0.335,0.854,1.6,0.9,0.7,0.3,0.4,1.4,4.8,7.2,0.517,11.4,0.2,1.5,1.7,0.073,-3.1,1.4,-1.7,0.1,3623000,1131.0
Timothé Luwawu-Cabarrot,SF,25.0,BRK,58.0,7.0,18.1,0.365,0.314,0.814,2.2,1.2,0.6,0.1,0.7,1.7,6.4,7.8,0.493,17.4,-0.3,0.7,0.3,0.015,-3.2,-1.2,-4.4,-0.6,654469,1050.0
Zach LaVine,SG,25.0,CHI,58.0,58.0,35.1,0.507,0.419,0.849,5.0,4.9,0.8,0.5,3.5,2.4,27.4,21.5,0.634,31.0,4.0,1.8,5.9,0.138,4.9,-0.8,4.0,3.1,19500000,2036.0
De'Aaron Fox,PG,23.0,SAC,58.0,58.0,35.1,0.477,0.322,0.719,3.5,7.2,1.5,0.5,3.0,2.9,25.2,20.7,0.565,31.0,3.4,0.8,4.2,0.098,3.1,-1.3,1.8,2.0,8099627,2036.0
JaMychal Green,PF,30.0,DEN,58.0,5.0,19.3,0.463,0.399,0.807,4.8,0.9,0.4,0.4,0.9,2.5,8.1,13.6,0.59,17.6,1.4,1.2,2.6,0.11,-0.5,-1.0,-1.5,0.1,7199760,1119.0
Ben Simmons,PG,24.0,PHI,58.0,58.0,32.4,0.557,0.3,0.613,7.2,6.9,1.6,0.6,3.0,2.9,14.3,18.3,0.584,20.2,2.7,3.3,6.0,0.153,0.7,2.2,2.9,2.3,30559200,1879.0
Gary Trent Jr.,SG,22.0,2TM,58.0,38.0,31.1,0.408,0.385,0.783,2.6,1.4,1.0,0.2,0.7,1.6,15.3,12.1,0.534,20.9,1.0,0.7,1.7,0.045,-0.5,-1.7,-2.3,-0.1,1663861,1804.0
Tomáš Satoranský,SG,29.0,CHI,58.0,18.0,22.5,0.514,0.356,0.848,2.4,4.7,0.7,0.2,1.7,1.5,7.7,13.8,0.614,15.2,1.9,1.1,3.1,0.113,-0.6,0.1,-0.5,0.5,10000000,1305.0
Steven Adams,C,27.0,NOP,58.0,58.0,27.7,0.614,0.0,0.444,8.9,1.9,0.9,0.7,1.3,1.9,7.6,15.1,0.596,11.7,2.3,1.7,4.0,0.119,-0.4,0.1,-0.3,0.7,29592696,1607.0
Thanasis Antetokounmpo,SF,28.0,MIL,57.0,3.0,9.7,0.489,0.241,0.51,2.2,0.8,0.4,0.2,0.8,1.3,2.9,10.3,0.523,15.3,0.0,0.6,0.7,0.057,-3.7,0.2,-3.5,-0.2,1701593,553.0
Damion Lee,SG,28.0,GSW,57.0,1.0,18.9,0.467,0.397,0.909,3.2,1.3,0.7,0.1,0.5,1.6,6.5,11.8,0.636,12.8,1.4,1.3,2.7,0.119,-0.7,0.9,0.2,0.6,1762796,1077.0
DeAndre Jordan,C,32.0,BRK,57.0,43.0,21.9,0.763,0.0,0.5,7.5,1.6,0.3,1.1,1.5,2.0,7.5,17.1,0.736,13.1,2.4,1.5,3.9,0.152,0.1,1.0,1.0,0.9,10375678,1248.0
D.J. Augustin,PG,33.0,2TM,57.0,12.0,19.8,0.394,0.382,0.904,1.6,3.3,0.5,0.0,1.1,1.0,7.7,12.1,0.57,16.8,1.5,0.5,2.1,0.088,-0.6,-1.5,-2.1,0.0,6666667,1129.0
Rui Hachimura,PF,22.0,WAS,57.0,57.0,31.5,0.478,0.328,0.77,5.5,1.4,0.8,0.1,1.2,2.1,13.8,11.4,0.549,18.1,0.7,1.4,2.1,0.056,-2.2,-1.0,-3.1,-0.5,4692840,1796.0
Seth Curry,SG,30.0,PHI,57.0,57.0,28.7,0.467,0.45,0.896,2.4,2.7,0.8,0.1,1.1,1.7,12.5,12.9,0.607,17.1,2.3,1.7,4.0,0.118,0.1,-0.4,-0.3,0.7,7834449,1636.0
Marcus Morris,PF,31.0,LAC,57.0,29.0,26.4,0.473,0.473,0.82,4.1,1.0,0.6,0.3,1.0,2.1,13.4,14.5,0.614,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0.0,0.8,14888721,1505.0
Dāvis Bertāns,PF,28.0,WAS,57.0,7.0,25.7,0.404,0.395,0.87,2.9,0.9,0.6,0.2,0.6,2.4,11.5,11.4,0.62,15.9,2.1,1.0,3.1,0.101,0.3,-1.1,-0.8,0.4,15000000,1465.0
Sekou Doumbouya,PF,20.0,DET,56.0,11.0,15.5,0.379,0.226,0.703,2.6,0.8,0.4,0.2,0.8,1.7,5.1,6.9,0.459,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.3,-6.7,-1.0,3449400,868.0
Malcolm Brogdon,PG,28.0,IND,56.0,56.0,34.5,0.453,0.388,0.864,5.3,5.9,0.9,0.3,2.1,2.0,21.2,17.9,0.561,25.9,2.9,1.3,4.2,0.105,3.0,-0.9,2.1,2.0,20700000,1932.0
Semi Ojeleye,PF,26.0,BOS,56.0,15.0,17.0,0.403,0.367,0.75,2.6,0.7,0.3,0.0,0.4,1.0,4.6,8.3,0.553,11.6,0.7,0.6,1.2,0.063,-1.7,-0.7,-2.4,-0.1,1752950,952.0
Paul Millsap,PF,35.0,DEN,56.0,36.0,20.8,0.476,0.343,0.724,4.7,1.8,0.9,0.6,0.9,2.0,9.0,16.4,0.565,18.6,1.7,1.6,3.2,0.133,0.3,0.7,1.0,0.9,1000000,1165.0
Kendrick Nunn,PG,25.0,MIA,56.0,44.0,29.5,0.485,0.381,0.933,3.2,2.6,0.9,0.3,1.4,1.9,14.6,14.2,0.596,20.9,1.4,1.5,2.9,0.084,-0.1,-0.4,-0.5,0.6,1663861,1652.0
Will Barton,SF,30.0,DEN,56.0,52.0,31.0,0.426,0.381,0.785,4.0,3.2,0.9,0.4,1.7,1.7,12.7,11.8,0.538,19.0,0.7,1.5,2.2,0.061,-1.0,-0.8,-1.9,0.1,13723214,1736.0
Pascal Siakam,PF,26.0,TOR,56.0,56.0,35.8,0.455,0.297,0.827,7.2,4.5,1.1,0.7,2.3,3.1,21.4,17.7,0.547,26.3,2.3,2.0,4.2,0.101,1.0,-0.3,0.8,1.4,30559200,2005.0
Mason Plumlee,C,30.0,DET,56.0,56.0,26.8,0.614,0.0,0.669,9.3,3.6,0.8,0.9,1.9,3.3,10.4,18.7,0.638,16.3,3.0,2.1,5.1,0.164,0.2,2.0,2.2,1.6,8000000,1501.0
Garrett Temple,SG,34.0,CHI,56.0,25.0,27.3,0.415,0.335,0.8,2.9,2.2,0.8,0.5,1.0,2.3,7.6,8.2,0.525,13.1,0.2,1.4,1.6,0.05,-3.3,0.3,-3.0,-0.4,4767000,1529.0
Kelly Oubre Jr.,SF,25.0,GSW,55.0,50.0,30.7,0.439,0.316,0.695,6.0,1.3,1.0,0.8,1.3,2.2,15.4,13.3,0.529,22.1,0.0,2.2,2.2,0.062,-1.4,-0.5,-1.9,0.0,14375000,1688.0
Lonzo Ball,PG,23.0,NOP,55.0,55.0,31.8,0.414,0.378,0.781,4.8,5.7,1.5,0.6,2.2,1.9,14.6,15.2,0.551,20.5,1.5,1.7,3.2,0.089,1.4,0.3,1.7,1.6,11003782,1749.0
Devonte' Graham,PG,25.0,CHO,55.0,44.0,30.2,0.377,0.375,0.842,2.7,5.4,0.9,0.1,1.5,1.4,14.8,14.6,0.552,21.4,2.5,0.9,3.4,0.099,1.8,-1.1,0.7,1.1,163861,1661.0
Rodney Hood,SF,28.0,2TM,55.0,5.0,17.1,0.362,0.301,0.857,1.9,1.0,0.4,0.1,0.7,1.3,4.5,5.6,0.452,14.1,-0.7,0.3,-0.4,-0.019,-4.9,-1.4,-6.4,-1.0,10047450,941.0
Jeff Teague,PG,32.0,2TM,55.0,7.0,17.3,0.433,0.439,0.848,1.6,2.4,0.6,0.2,1.2,1.0,6.7,12.3,0.562,17.7,0.8,0.8,1.6,0.079,-1.7,-0.5,-2.2,-0.1,510589,952.0
Darius Bazley,PF,20.0,OKC,55.0,55.0,31.2,0.396,0.29,0.702,7.2,1.8,0.5,0.5,2.2,1.1,13.7,9.7,0.491,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1.0,2339160,1716.0
Furkan Korkmaz,SG,23.0,PHI,55.0,11.0,19.3,0.401,0.375,0.732,2.1,1.5,0.9,0.2,0.8,1.2,9.1,12.8,0.544,20.5,0.6,1.5,2.0,0.092,-0.3,0.2,-0.1,0.5,1762796,1062.0
Paul George,SF,30.0,LAC,54.0,54.0,33.7,0.467,0.411,0.868,6.6,5.2,1.1,0.4,3.3,2.4,23.3,20.5,0.598,30.0,3.0,2.3,5.3,0.139,3.9,0.3,4.2,2.9,35450412,1820.0
Miye Oni,SG,23.0,UTA,54.0,0.0,9.6,0.354,0.341,0.833,1.6,0.5,0.2,0.1,0.3,1.1,1.9,6.4,0.517,9.8,0.2,0.7,0.9,0.081,-3.0,1.3,-1.7,0.0,1517981,518.0
Wendell Carter Jr.,C,21.0,2TM,54.0,44.0,25.5,0.503,0.294,0.732,8.2,1.9,0.6,0.8,1.4,2.7,11.2,16.7,0.566,19.3,1.7,1.7,3.4,0.118,-1.1,-0.2,-1.3,0.2,5448840,1377.0
Jerami Grant,SF,26.0,DET,54.0,54.0,33.9,0.429,0.35,0.845,4.6,2.8,0.6,1.1,2.0,2.3,22.3,16.9,0.556,28.5,1.6,1.6,3.2,0.083,1.9,-0.8,1.1,1.4,19050000,1831.0
Tyler Herro,SG,21.0,MIA,54.0,15.0,30.3,0.439,0.36,0.803,5.0,3.4,0.6,0.3,1.9,1.3,15.1,13.3,0.543,23.5,0.1,1.6,1.7,0.049,-0.3,-1.0,-1.3,0.3,2582160,1636.0
Tristan Thompson,C,29.0,BOS,54.0,43.0,23.8,0.518,0.0,0.592,8.1,1.2,0.4,0.6,1.1,2.2,7.6,14.2,0.54,14.8,1.5,1.4,2.9,0.107,-1.5,-1.0,-2.5,-0.2,9258000,1285.0
Daniel Gafford,C,22.0,2TM,54.0,11.0,14.6,0.684,,0.667,4.3,0.5,0.5,1.4,0.8,1.8,7.0,22.2,0.697,16.7,2.1,1.3,3.5,0.209,0.6,1.6,2.2,0.8,1517981,788.0
Deni Avdija,SF,20.0,WAS,54.0,32.0,23.3,0.417,0.315,0.644,4.9,1.2,0.6,0.3,0.6,2.6,6.3,7.6,0.515,12.0,0.0,1.2,1.2,0.046,-3.6,0.4,-3.1,-0.4,4469160,1258.0
Drew Eubanks,C,23.0,SAS,54.0,3.0,14.0,0.566,1.0,0.726,4.5,0.8,0.3,0.9,0.8,1.6,5.8,17.9,0.618,17.1,1.2,1.1,2.3,0.145,-1.0,1.0,0.0,0.4,1620564,756.0
Darius Garland,PG,21.0,CLE,54.0,50.0,33.1,0.451,0.395,0.848,2.4,6.1,1.2,0.1,3.0,2.0,17.4,14.2,0.547,24.9,0.3,0.9,1.2,0.033,0.0,-2.1,-2.1,-0.1,6720720,1787.0
Kira Lewis Jr.,PG,19.0,NOP,54.0,0.0,16.7,0.386,0.333,0.843,1.3,2.3,0.7,0.2,0.6,1.6,6.4,10.3,0.477,18.3,0.2,0.6,0.9,0.045,-3.2,-0.2,-3.4,-0.3,3640200,902.0
Kyrie Irving,PG,28.0,BRK,54.0,54.0,34.9,0.506,0.402,0.922,4.8,6.0,1.4,0.7,2.4,2.6,26.9,24.4,0.614,30.4,5.8,1.6,7.4,0.189,5.7,-0.2,5.5,3.6,31742000,1885.0
Aron Baynes,C,34.0,TOR,53.0,31.0,18.5,0.441,0.262,0.707,5.2,0.9,0.3,0.4,0.9,2.2,6.1,10.5,0.503,16.2,0.1,0.9,1.0,0.049,-3.4,-1.1,-4.5,-0.6,7000000,980.0
Caleb Martin,SF,25.0,CHO,53.0,3.0,15.4,0.375,0.248,0.641,2.7,1.3,0.7,0.2,0.6,1.2,5.0,9.5,0.465,16.7,-0.4,0.9,0.5,0.03,-3.6,0.2,-3.4,-0.3,1517981,816.0
Willie Cauley-Stein,C,27.0,DAL,53.0,16.0,17.1,0.632,0.091,0.628,4.5,0.7,0.4,0.8,0.5,2.4,5.3,14.3,0.647,12.0,1.6,1.2,2.8,0.147,-2.2,0.9,-1.3,0.2,4100000,906.0
Juan Toscano-Anderson,SG,27.0,GSW,53.0,16.0,20.9,0.579,0.402,0.71,4.4,2.8,0.8,0.5,1.2,2.1,5.7,12.6,0.676,11.0,1.4,1.6,3.0,0.13,-1.4,2.2,0.8,0.8,358295,1108.0
Edmond Sumner,SG,25.0,IND,53.0,24.0,16.2,0.525,0.398,0.819,1.8,0.9,0.6,0.2,1.0,1.7,7.5,12.7,0.626,18.3,0.7,0.7,1.4,0.077,-2.3,-0.5,-2.8,-0.2,2160000,859.0
Ben McLemore,SG,27.0,2TM,53.0,5.0,17.1,0.37,0.346,0.736,1.9,0.7,0.4,0.2,0.8,1.7,7.7,8.5,0.523,20.4,-0.5,0.7,0.2,0.013,-2.7,-1.2,-3.9,-0.4,2283034,906.0
Donovan Mitchell,PG,24.0,UTA,53.0,53.0,33.4,0.438,0.386,0.845,4.4,5.2,1.0,0.3,2.8,2.2,26.4,21.3,0.569,33.5,3.9,2.2,6.2,0.167,4.6,-0.2,4.3,2.8,5195501,1770.0
Cody Martin,SF,25.0,CHO,52.0,10.0,16.3,0.441,0.276,0.581,3.1,1.7,0.7,0.2,0.8,1.0,4.0,10.6,0.5,12.5,0.2,0.9,1.1,0.061,-2.7,0.7,-2.0,0.0,1517981,848.0
Kawhi Leonard,SF,29.0,LAC,52.0,52.0,34.1,0.512,0.398,0.885,6.5,5.2,1.6,0.4,2.0,1.6,24.8,26.0,0.622,28.6,6.4,2.4,8.8,0.238,6.0,1.3,7.3,4.2,34379100,1773.0
P.J. Tucker,PF,35.0,2TM,52.0,33.0,26.1,0.373,0.336,0.75,3.9,1.2,0.8,0.4,0.8,2.4,3.7,5.5,0.51,7.2,0.1,0.9,1.0,0.034,-4.6,0.5,-4.1,-0.7,7969537,1357.0
De'Anthony Melton,PG,22.0,MEM,52.0,1.0,20.1,0.438,0.412,0.804,3.1,2.5,1.2,0.6,1.3,1.6,9.1,15.2,0.568,19.5,0.7,1.5,2.2,0.103,0.6,1.7,2.3,1.1,9571712,1045.0
Jimmy Butler,SF,31.0,MIA,52.0,52.0,33.6,0.497,0.245,0.863,6.9,7.1,2.1,0.3,2.1,1.4,21.5,26.5,0.607,26.6,6.6,2.7,9.3,0.255,5.4,2.3,7.7,4.3,34379100,1747.0
Marc Gasol,C,36.0,LAL,52.0,42.0,19.1,0.454,0.41,0.72,4.1,2.1,0.5,1.1,1.0,2.2,5.0,12.2,0.606,11.8,0.8,1.9,2.8,0.133,-1.4,3.7,2.3,1.1,2564753,993.0
Hamidou Diallo,SF,22.0,2TM,52.0,9.0,23.6,0.477,0.341,0.64,5.2,1.9,0.8,0.5,1.5,2.6,11.6,14.3,0.541,22.2,0.3,1.3,1.6,0.063,-2.2,0.1,-2.1,0.0,1663861,1227.0
Juancho Hernangómez,PF,25.0,MIN,52.0,6.0,17.3,0.435,0.327,0.619,3.9,0.7,0.4,0.1,0.5,1.0,7.2,12.1,0.549,17.2,0.6,0.5,1.1,0.06,-1.1,-1.8,-2.9,-0.2,6493000,900.0
