Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Moussa Diabaté,C,23.0,CHO,71.0,8.0,17.5,0.596,0.0,0.595,6.2,0.8,0.6,0.6,0.9,1.5,5.7,16.5,0.609,13.4,1.8,1.5,3.2,0.125,-1.4,-0.4,-1.9,0.0,957763,1242.0
Jonathan Isaac,PF,27.0,ORL,71.0,1.0,15.4,0.414,0.258,0.682,4.4,0.6,0.9,1.1,0.5,1.3,5.4,16.6,0.512,16.2,0.8,2.5,3.4,0.148,-1.1,1.8,0.7,0.7,25000000,1093.0
Brice Sensabaugh,SF,21.0,UTA,71.0,15.0,20.2,0.459,0.422,0.89,3.0,1.5,0.6,0.1,1.5,1.6,10.9,13.4,0.612,21.5,0.9,0.3,1.2,0.042,0.4,-1.6,-1.2,0.3,2571480,1434.0
Luguentz Dort,SF,25.0,OKC,71.0,71.0,29.2,0.435,0.412,0.717,4.1,1.6,1.1,0.5,0.7,2.9,10.1,11.3,0.586,13.6,2.4,3.2,5.6,0.129,-0.6,0.8,0.2,1.2,16500000,2073.0
Evan Mobley,PF,23.0,CLE,71.0,71.0,30.5,0.557,0.37,0.725,9.3,3.2,0.9,1.6,2.0,2.0,18.5,22.3,0.633,23.2,5.3,3.8,9.0,0.2,3.1,1.5,4.6,3.6,11227809,2166.0
Isaiah Collier,PG,20.0,UTA,71.0,46.0,25.9,0.422,0.249,0.682,3.3,6.3,0.9,0.2,2.9,2.1,8.7,9.7,0.494,18.9,-1.3,0.5,-0.8,-0.021,-3.8,-1.5,-5.3,-1.6,2520120,1839.0
Sam Hauser,PF,27.0,BOS,71.0,19.0,21.7,0.451,0.416,1.0,3.2,0.9,0.6,0.2,0.3,1.2,8.5,12.8,0.632,14.3,2.6,1.8,4.4,0.136,0.9,-0.1,0.8,1.1,2092344,1541.0
Stephen Curry,PG,36.0,GSW,70.0,70.0,32.2,0.448,0.397,0.933,4.4,6.0,1.1,0.4,2.9,1.4,24.5,21.5,0.618,29.8,5.2,2.7,7.9,0.168,6.4,0.0,6.3,4.8,55761216,2254.0
LeBron James,SF,40.0,LAL,70.0,70.0,34.9,0.513,0.376,0.782,7.8,8.2,1.0,0.6,3.7,1.4,24.4,22.7,0.604,30.1,4.9,2.8,7.7,0.152,4.9,0.7,5.6,4.7,48728845,2443.0
Goga Bitadze,C,25.0,ORL,70.0,42.0,20.4,0.611,0.107,0.639,6.6,2.0,0.7,1.4,1.0,2.1,7.2,19.2,0.631,14.3,2.8,3.0,5.8,0.195,-0.3,2.8,2.5,1.6,9057971,1428.0
Domantas Sabonis,C,28.0,SAC,70.0,70.0,34.7,0.59,0.417,0.754,13.9,6.0,0.7,0.4,2.9,3.3,19.1,22.9,0.655,21.6,7.4,2.7,10.1,0.199,4.2,1.1,5.2,4.4,40500000,2429.0
Anfernee Simons,SG,25.0,POR,70.0,70.0,32.7,0.426,0.363,0.902,2.7,4.8,0.9,0.1,2.0,1.7,19.3,14.9,0.557,24.6,2.9,1.2,4.2,0.087,1.5,-1.5,-0.1,1.1,25892857,2289.0
Guerschon Yabusele,C,29.0,PHI,70.0,43.0,27.1,0.501,0.38,0.725,5.6,2.1,0.8,0.3,1.2,2.3,11.0,14.7,0.616,16.3,2.9,1.0,3.9,0.099,0.1,-1.1,-1.0,0.5,2087519,1897.0
Nic Claxton,C,25.0,BRK,70.0,62.0,26.9,0.563,0.238,0.513,7.4,2.2,0.9,1.4,1.2,2.1,10.3,16.5,0.569,16.8,1.8,2.5,4.3,0.11,-1.1,1.5,0.4,1.1,27556817,1883.0
Ty Jerome,SG,27.0,CLE,70.0,3.0,19.9,0.516,0.439,0.872,2.5,3.4,1.1,0.0,1.3,1.5,12.5,21.0,0.643,23.6,4.2,1.8,5.9,0.204,3.5,0.8,4.3,2.2,2560975,1393.0
Josh Giddey,PG,22.0,CHI,70.0,69.0,30.2,0.465,0.378,0.781,8.1,7.2,1.2,0.6,2.9,1.7,14.6,18.1,0.57,21.7,2.8,2.5,5.3,0.121,1.9,1.1,3.0,2.7,8352367,2114.0
Cade Cunningham,PG,23.0,DET,70.0,70.0,35.0,0.469,0.356,0.846,6.1,9.1,1.0,0.8,4.4,2.8,26.1,20.6,0.565,33.2,3.0,2.9,5.9,0.115,3.8,0.1,3.9,3.7,13940658,2450.0
Nikola Jokić,C,29.0,DEN,70.0,70.0,36.7,0.576,0.417,0.8,12.7,10.2,1.8,0.6,3.3,2.3,29.6,32.0,0.663,29.5,12.7,3.8,16.4,0.307,9.9,3.3,13.3,9.8,51415938,2569.0
Naji Marshall,SF,27.0,DAL,69.0,31.0,27.8,0.508,0.275,0.813,4.8,3.0,1.0,0.2,1.6,1.6,13.2,15.1,0.584,20.0,2.0,1.5,3.5,0.087,-0.3,-0.5,-0.8,0.6,8571429,1918.0
Amen Thompson,SF,22.0,HOU,69.0,42.0,32.2,0.557,0.275,0.684,8.2,3.8,1.4,1.3,2.0,2.4,14.1,18.7,0.602,17.5,4.1,3.9,8.0,0.172,1.4,2.6,4.1,3.4,9249960,2222.0
Kris Murray,SF,24.0,POR,69.0,6.0,15.1,0.419,0.225,0.456,2.6,1.0,0.5,0.2,0.6,1.0,4.2,9.1,0.472,13.9,-0.2,0.9,0.7,0.033,-3.1,0.1,-3.0,-0.3,2990040,1042.0
Kevin Huerter,SG,26.0,2TM,69.0,31.0,24.3,0.425,0.338,0.714,3.0,2.3,1.0,0.3,1.0,1.8,9.9,11.3,0.544,17.5,0.6,1.3,1.9,0.054,-1.8,-0.2,-2.0,0.0,16830357,1677.0
Desmond Bane,SG,26.0,MEM,69.0,68.0,32.0,0.484,0.392,0.894,6.1,5.3,1.2,0.4,2.4,2.4,19.2,17.9,0.6,23.3,4.0,2.6,6.5,0.142,2.6,0.6,3.2,2.9,34005250,2208.0
Julius Randle,PF,30.0,MIN,69.0,69.0,32.3,0.485,0.344,0.806,7.1,4.7,0.7,0.2,2.8,2.5,18.7,17.5,0.593,25.0,3.6,2.6,6.2,0.134,1.5,-0.2,1.3,1.8,33073920,2229.0
Trey Lyles,PF,29.0,SAC,69.0,5.0,19.6,0.42,0.34,0.7,4.6,1.2,0.6,0.3,0.6,1.2,6.5,12.3,0.551,14.3,1.3,1.2,2.6,0.091,-0.4,-0.3,-0.7,0.4,8000000,1352.0
Kenrich Williams,PF,30.0,OKC,69.0,7.0,16.4,0.483,0.386,0.718,3.5,1.4,0.6,0.1,0.6,1.6,6.3,13.7,0.587,15.4,1.6,1.9,3.6,0.151,-0.4,0.9,0.6,0.7,6669000,1132.0
Jalen Williams,SG,23.0,OKC,69.0,69.0,32.4,0.484,0.365,0.789,5.3,5.1,1.6,0.7,2.2,2.3,21.6,20.3,0.573,27.5,3.7,4.1,7.8,0.168,2.7,1.4,4.0,3.4,4775760,2236.0
Cason Wallace,SG,21.0,OKC,68.0,43.0,27.6,0.474,0.356,0.811,3.4,2.5,1.8,0.5,0.9,2.1,8.4,12.3,0.562,12.8,1.8,3.4,5.2,0.133,-1.5,2.6,1.0,1.5,5555880,1877.0
Jordan Poole,SG,25.0,WAS,68.0,68.0,29.4,0.432,0.378,0.883,3.0,4.5,1.3,0.4,3.0,3.0,20.5,16.6,0.591,29.0,1.2,0.8,2.0,0.047,2.0,-1.6,0.4,1.2,29651786,1999.0
Draymond Green,PF,34.0,GSW,68.0,66.0,29.2,0.424,0.325,0.687,6.1,5.6,1.5,1.0,2.6,3.2,9.0,12.4,0.534,15.9,0.3,3.4,3.7,0.088,-2.3,2.8,0.5,1.3,24107143,1986.0
Javonte Green,SG,31.0,2TM,68.0,19.0,18.5,0.429,0.326,0.724,3.2,0.8,1.0,0.5,0.5,1.4,5.1,10.7,0.541,11.8,0.7,0.9,1.6,0.063,-2.8,0.5,-2.3,-0.1,599862,1258.0
Wendell Carter Jr.,C,25.0,ORL,68.0,51.0,25.9,0.46,0.234,0.737,7.2,2.0,0.8,0.6,1.1,2.9,9.1,13.7,0.544,16.0,1.6,3.0,4.6,0.125,-2.2,0.9,-1.2,0.3,11950000,1761.0
Peyton Watson,SF,22.0,DEN,68.0,18.0,24.4,0.477,0.353,0.693,3.4,1.4,0.7,1.4,0.8,1.8,8.1,11.4,0.564,13.9,1.0,1.5,2.5,0.073,-2.1,0.3,-1.8,0.1,2413560,1659.0
Josh Green,SG,24.0,CHO,68.0,67.0,27.8,0.428,0.391,0.681,2.5,1.6,1.1,0.2,1.0,2.4,7.4,7.8,0.559,11.8,0.4,1.0,1.5,0.037,-4.5,0.2,-4.3,-1.1,12654321,1890.0
Kyshawn George,SG,21.0,WAS,68.0,38.0,26.5,0.372,0.322,0.753,4.2,2.5,1.0,0.7,1.4,3.0,8.7,8.8,0.503,15.9,-0.9,1.1,0.1,0.003,-3.8,-0.3,-4.1,-0.9,2825520,1802.0
Seth Curry,SG,34.0,CHO,68.0,14.0,15.6,0.478,0.456,0.846,1.7,0.9,0.4,0.1,0.5,0.9,6.5,12.2,0.616,15.7,1.3,0.5,1.8,0.08,-0.8,-0.9,-1.7,0.1,2087519,1061.0
Giannis Antetokounmpo,PF,30.0,MIL,67.0,67.0,34.2,0.601,0.222,0.617,11.9,6.5,0.9,1.2,3.1,2.3,30.4,30.5,0.625,35.2,7.8,3.7,11.5,0.241,6.9,2.5,9.5,6.6,48787676,2291.0
Jamal Murray,PG,27.0,DEN,67.0,67.0,36.1,0.474,0.393,0.886,3.9,6.0,1.4,0.5,2.1,1.9,21.4,17.8,0.584,24.0,4.6,1.6,6.2,0.123,1.8,-1.0,0.8,1.7,36016200,2419.0
Andre Jackson Jr.,SG,23.0,MIL,67.0,43.0,14.6,0.477,0.395,0.5,2.7,1.2,0.5,0.2,0.9,1.7,3.4,8.6,0.554,11.9,0.1,1.0,1.2,0.059,-3.6,0.2,-3.4,-0.3,1891857,978.0
Donovan Clingan,C,20.0,POR,67.0,37.0,19.8,0.539,0.286,0.596,7.9,1.1,0.5,1.6,1.1,2.8,6.5,17.4,0.574,14.2,1.8,2.2,4.0,0.144,-1.7,1.4,-0.3,0.6,6586440,1327.0
Dalano Banton,PG,25.0,POR,67.0,7.0,16.7,0.391,0.324,0.728,2.0,2.4,0.6,0.5,1.3,0.9,8.3,12.9,0.497,24.1,-0.3,1.1,0.8,0.033,-0.6,-0.2,-0.8,0.3,2196970,1119.0
Cole Anthony,PG,24.0,ORL,67.0,22.0,18.4,0.424,0.353,0.823,3.0,2.9,0.7,0.5,1.5,2.3,9.4,14.2,0.531,24.6,0.0,2.0,2.0,0.078,-0.8,0.9,0.1,0.7,12900000,1233.0
Keyonte George,PG,21.0,UTA,67.0,35.0,31.5,0.391,0.343,0.818,3.8,5.6,0.7,0.1,2.7,1.7,16.8,12.9,0.539,24.3,0.9,0.1,1.1,0.024,-0.2,-2.5,-2.7,-0.3,4084200,2110.0
Terance Mann,SG,28.0,2TM,67.0,13.0,21.1,0.496,0.368,0.691,3.0,1.8,0.7,0.2,0.7,1.9,7.7,12.0,0.584,14.7,1.7,1.3,3.0,0.101,-1.4,0.0,-1.3,0.2,11423077,1414.0
Alex Sarr,C,19.0,WAS,67.0,67.0,27.1,0.394,0.308,0.679,6.5,2.4,0.7,1.5,1.7,2.2,13.0,12.9,0.482,23.5,-1.6,1.3,-0.3,-0.007,-2.2,-1.0,-3.3,-0.6,11245680,1816.0
Thomas Bryant,C,27.0,2TM,66.0,8.0,14.6,0.508,0.324,0.859,3.8,0.8,0.4,0.6,0.5,1.2,6.5,17.2,0.614,17.1,1.8,1.2,3.1,0.152,0.7,0.0,0.6,0.6,2087519,964.0
Jake LaRavia,PF,23.0,2TM,66.0,0.0,20.4,0.475,0.423,0.678,3.9,2.4,0.9,0.3,1.3,2.0,6.9,12.6,0.591,14.4,1.4,1.5,2.9,0.104,-0.8,1.1,0.2,0.8,3352680,1346.0
Jeremiah Robinson-Earl,PF,24.0,NOP,66.0,9.0,18.8,0.455,0.341,0.836,4.8,1.3,0.6,0.1,0.8,1.2,6.3,12.9,0.563,14.4,1.3,0.5,1.7,0.067,-0.9,-1.6,-2.5,-0.2,2196970,1241.0
Scoot Henderson,PG,20.0,POR,66.0,10.0,26.7,0.419,0.354,0.767,3.0,5.1,1.0,0.2,2.7,2.7,12.7,12.5,0.54,22.5,0.4,1.4,1.8,0.049,-1.4,-0.8,-2.2,-0.1,10259160,1762.0
Jaime Jaquez Jr.,SF,23.0,MIA,66.0,17.0,20.7,0.461,0.311,0.754,4.4,2.5,0.9,0.2,1.5,1.2,8.6,14.3,0.543,20.2,0.5,1.8,2.3,0.081,-1.4,0.5,-0.9,0.4,3685800,1366.0
Zach Edey,C,22.0,MEM,66.0,55.0,21.5,0.58,0.346,0.709,8.3,1.0,0.5,1.3,1.3,2.8,9.2,18.2,0.624,16.4,2.7,2.2,4.9,0.165,-0.2,0.1,-0.1,0.7,5756880,1419.0
Kyle Kuzma,PF,29.0,2TM,65.0,62.0,29.8,0.436,0.307,0.634,5.7,2.3,0.6,0.3,2.2,1.8,14.8,10.6,0.514,24.0,-2.3,1.3,-0.9,-0.024,-2.9,-2.0,-4.9,-1.4,22410605,1937.0
Santi Aldama,PF,24.0,MEM,65.0,16.0,25.5,0.483,0.368,0.691,6.4,2.9,0.8,0.4,1.1,1.2,12.5,16.8,0.588,18.5,2.9,2.0,5.0,0.144,2.5,0.7,3.2,2.2,3960531,1658.0
Jalen Brunson,PG,28.0,NYK,65.0,65.0,35.4,0.488,0.383,0.821,2.9,7.3,0.9,0.1,2.5,2.1,26.0,21.6,0.605,29.5,6.8,1.4,8.3,0.172,4.7,-1.3,3.3,3.1,24960001,2301.0
Julian Strawther,SG,22.0,DEN,65.0,4.0,21.3,0.432,0.349,0.822,2.2,1.3,0.6,0.2,0.9,2.3,9.0,9.5,0.559,17.8,0.5,0.8,1.3,0.043,-3.1,-1.4,-4.5,-0.9,2552520,1384.0
Scottie Barnes,PF,23.0,TOR,65.0,65.0,32.8,0.446,0.271,0.755,7.7,5.8,1.4,1.0,2.8,1.7,19.3,17.8,0.523,27.0,0.6,2.9,3.5,0.078,1.5,0.9,2.4,2.3,10130980,2132.0
Luke Kennard,SG,28.0,MEM,65.0,11.0,22.6,0.478,0.433,0.895,2.8,3.3,0.8,0.1,1.1,0.9,8.9,13.6,0.631,14.5,2.6,1.3,3.9,0.127,0.9,0.2,1.1,1.2,9250000,1469.0
Andrew Nembhard,SG,25.0,IND,65.0,65.0,28.9,0.458,0.291,0.794,3.3,5.0,1.2,0.2,1.7,2.3,10.0,11.7,0.545,16.3,1.1,1.7,2.8,0.071,-2.6,0.3,-2.3,-0.1,2019699,1878.0
Malik Monk,SG,26.0,SAC,65.0,45.0,31.6,0.439,0.325,0.865,3.8,5.6,0.9,0.6,2.4,2.4,17.2,15.0,0.549,24.6,1.3,1.4,2.8,0.065,0.3,-1.1,-0.8,0.6,17405202,2054.0
Terry Rozier,PG,30.0,MIA,64.0,23.0,25.9,0.391,0.295,0.852,3.7,2.6,0.6,0.2,1.2,1.1,10.6,10.5,0.497,20.4,-0.5,1.5,1.0,0.029,-2.6,-1.0,-3.7,-0.7,24924126,1658.0
De'Andre Hunter,SF,27.0,2TM,64.0,9.0,27.2,0.47,0.405,0.846,4.0,1.4,0.8,0.2,1.3,2.4,17.0,15.9,0.623,22.8,3.0,1.4,4.4,0.122,1.2,-0.8,0.4,1.0,21696429,1741.0
Zach Collins,PF,27.0,2TM,64.0,12.0,15.3,0.507,0.302,0.885,4.5,1.7,0.5,0.5,0.9,2.1,6.4,16.0,0.605,17.1,1.7,1.0,2.7,0.132,-0.8,0.8,0.0,0.5,16741200,979.0
Brandin Podziemski,SG,21.0,GSW,64.0,33.0,26.8,0.445,0.372,0.758,5.1,3.4,1.1,0.2,1.2,1.5,11.7,14.4,0.557,18.3,1.9,2.3,4.2,0.117,-0.1,0.8,0.7,1.2,3519960,1715.0
Brandon Clarke,PF,28.0,MEM,64.0,18.0,18.9,0.621,0.059,0.701,5.1,1.0,0.8,0.6,0.6,2.3,8.3,17.6,0.638,15.3,2.7,1.7,4.4,0.174,0.0,0.8,0.8,0.9,12500000,1210.0
Johnny Juzang,SG,23.0,UTA,64.0,18.0,19.8,0.429,0.376,0.849,2.9,1.1,0.6,0.1,0.6,2.0,8.9,11.8,0.573,17.6,1.3,0.3,1.6,0.06,-0.9,-1.4,-2.3,-0.1,3087519,1267.0
Kel'el Ware,C,20.0,MIA,64.0,36.0,22.2,0.554,0.315,0.687,7.4,0.9,0.6,1.1,0.9,1.7,9.3,17.4,0.603,17.2,1.7,2.5,4.1,0.14,-0.7,0.6,-0.1,0.7,4231800,1421.0
Miles McBride,SG,24.0,NYK,64.0,10.0,24.9,0.406,0.369,0.813,2.5,2.9,1.0,0.3,0.6,1.7,9.5,12.6,0.531,16.8,1.8,1.4,3.2,0.098,-0.4,0.4,0.0,0.8,4710144,1594.0
Grayson Allen,SG,29.0,PHO,64.0,7.0,24.1,0.448,0.426,0.816,3.0,2.1,0.8,0.3,1.2,1.5,10.6,13.7,0.631,17.6,2.0,0.6,2.5,0.079,0.7,-1.0,-0.3,0.7,15625000,1542.0
Caris LeVert,SG,30.0,2TM,64.0,3.0,24.9,0.467,0.373,0.71,3.2,3.4,0.9,0.5,1.2,1.5,12.1,15.2,0.582,19.4,2.4,1.6,4.0,0.119,0.8,0.1,0.9,1.2,16615384,1594.0
Miles Bridges,PF,26.0,CHO,64.0,64.0,31.7,0.431,0.313,0.87,7.5,3.9,0.7,0.7,2.1,1.5,20.3,17.7,0.541,28.0,1.3,1.8,3.2,0.075,2.3,-0.5,1.8,2.0,27173913,2029.0
Ochai Agbaji,SG,24.0,TOR,64.0,45.0,27.2,0.498,0.399,0.708,3.8,1.5,0.9,0.5,0.8,2.0,10.4,12.0,0.601,14.6,1.6,1.5,3.1,0.087,-0.9,0.2,-0.7,0.5,4310280,1741.0
Devin Vassell,SG,24.0,SAS,64.0,53.0,31.0,0.443,0.368,0.792,4.0,2.9,1.3,0.5,1.4,1.7,16.3,14.2,0.553,22.1,0.9,1.3,2.2,0.054,-0.3,-0.8,-1.1,0.4,29347826,1984.0
Jay Huff,C,26.0,MEM,64.0,2.0,11.7,0.515,0.405,0.786,2.0,0.6,0.3,0.9,0.5,1.2,6.9,18.2,0.666,19.6,1.6,1.0,2.5,0.162,2.5,1.0,3.5,1.1,2088033,749.0
Jalen Smith,C,24.0,CHI,64.0,2.0,15.0,0.466,0.324,0.809,5.6,1.0,0.3,0.7,0.6,1.5,8.2,18.7,0.586,21.0,1.7,1.3,2.9,0.146,1.5,-0.6,0.9,0.7,8571429,960.0
Collin Sexton,SG,26.0,UTA,63.0,61.0,27.9,0.48,0.406,0.865,2.7,4.2,0.7,0.1,2.5,2.3,18.4,16.6,0.593,27.0,2.5,-0.1,2.4,0.066,1.7,-2.3,-0.6,0.6,18350000,1758.0
Jonathan Mogbo,PF,23.0,TOR,63.0,18.0,20.4,0.438,0.243,0.732,4.9,2.3,0.9,0.5,1.1,2.2,6.2,11.9,0.496,15.0,0.3,1.6,1.9,0.071,-2.9,1.0,-1.9,0.0,1862265,1285.0
Jaylen Brown,SF,28.0,BOS,63.0,63.0,34.3,0.463,0.324,0.764,5.8,4.5,1.2,0.3,2.6,2.4,22.2,17.8,0.555,28.9,2.3,2.9,5.2,0.115,0.4,-0.4,0.0,1.1,49205800,2161.0
Ben Sheppard,SG,23.0,IND,63.0,9.0,19.5,0.418,0.342,0.889,2.8,1.3,0.6,0.2,0.3,2.0,5.3,9.2,0.555,11.3,1.0,1.0,2.1,0.081,-2.2,0.2,-2.0,0.0,2663880,1228.0
Patrick Williams,PF,23.0,CHI,63.0,36.0,25.0,0.397,0.353,0.723,3.8,2.0,0.8,0.5,1.4,1.4,9.0,9.0,0.512,16.9,-0.9,1.3,0.4,0.012,-3.0,-0.7,-3.7,-0.7,18500000,1575.0
Ziaire Williams,SF,23.0,BRK,63.0,45.0,24.5,0.412,0.341,0.821,4.6,1.3,1.0,0.4,1.1,2.4,10.0,11.9,0.55,18.2,0.5,1.6,2.1,0.065,-2.2,-0.1,-2.3,-0.1,6133005,1544.0
Dorian Finney-Smith,PF,31.0,2TM,63.0,40.0,28.9,0.448,0.411,0.667,3.9,1.4,0.9,0.4,0.9,2.2,8.7,10.1,0.604,12.3,1.5,1.4,2.9,0.078,-1.1,0.1,-1.0,0.5,14924168,1821.0
Kevin Durant,PF,36.0,PHO,62.0,62.0,36.5,0.527,0.43,0.839,6.0,4.2,0.8,1.2,3.1,1.7,26.6,21.2,0.642,28.7,4.0,1.2,5.2,0.111,3.9,-0.7,3.2,3.0,51179021,2263.0
Trayce Jackson-Davis,C,24.0,GSW,62.0,37.0,15.6,0.576,0.0,0.578,5.0,1.7,0.4,0.6,0.7,1.2,6.6,18.5,0.587,17.1,1.9,1.4,3.4,0.167,0.3,0.9,1.2,0.8,1891857,967.0
Jrue Holiday,PG,34.0,BOS,62.0,62.0,30.6,0.443,0.353,0.909,4.3,3.9,1.1,0.4,1.2,1.6,11.1,13.5,0.565,15.8,2.8,2.4,5.1,0.13,-0.3,1.0,0.7,1.3,30000000,1897.0
De'Aaron Fox,PG,27.0,2TM,62.0,62.0,36.1,0.463,0.31,0.827,4.8,6.3,1.5,0.4,2.8,2.6,23.5,18.3,0.56,28.3,2.6,1.7,4.3,0.093,1.3,-1.0,0.4,1.3,34848340,2238.0
Gary Payton II,SG,32.0,GSW,62.0,11.0,15.0,0.574,0.326,0.711,3.0,1.3,0.8,0.3,0.6,1.7,6.5,16.2,0.635,16.1,1.5,1.5,3.0,0.155,-0.5,2.0,1.4,0.8,9130000,930.0
Justin Champagnie,SF,23.0,WAS,62.0,31.0,21.6,0.511,0.383,0.685,5.7,1.0,1.0,0.6,0.9,1.8,8.8,15.7,0.614,15.6,1.6,1.2,2.8,0.1,-0.3,-0.2,-0.5,0.5,1800000,1339.0
Aaron Holiday,PG,28.0,HOU,62.0,3.0,12.8,0.437,0.398,0.829,1.3,1.3,0.3,0.2,0.6,1.0,5.5,12.2,0.594,16.8,1.2,0.8,2.0,0.122,-0.4,0.1,-0.2,0.3,4668000,794.0
Neemias Queta,C,25.0,BOS,62.0,6.0,13.9,0.65,0.0,0.754,3.8,0.7,0.3,0.7,0.6,1.7,5.0,16.3,0.674,13.7,1.8,1.4,3.2,0.179,-1.7,1.0,-0.7,0.3,2162606,862.0
Donte DiVincenzo,SG,28.0,MIN,62.0,10.0,25.9,0.422,0.397,0.778,3.7,3.6,1.2,0.3,1.6,1.8,11.7,14.1,0.582,19.4,1.6,2.2,3.9,0.115,0.8,1.1,1.9,1.6,11445000,1606.0
Kyle Anderson,PF,31.0,2TM,61.0,4.0,16.4,0.469,0.357,0.738,3.4,2.4,0.7,0.5,0.6,1.3,5.9,15.1,0.538,15.9,1.3,1.5,2.8,0.135,-0.6,2.2,1.5,0.9,8780488,1000.0
Corey Kispert,SF,25.0,WAS,61.0,0.0,26.3,0.451,0.364,0.852,3.0,1.7,0.4,0.2,1.0,1.6,11.6,11.0,0.584,17.5,1.0,0.1,1.1,0.032,-1.4,-2.2,-3.7,-0.7,5705888,1604.0
Oso Ighodaro,PF,22.0,PHO,61.0,6.0,17.1,0.604,0.0,0.58,3.6,1.2,0.5,0.5,0.6,1.7,4.2,11.1,0.61,10.5,1.1,0.6,1.6,0.075,-2.9,0.3,-2.6,-0.2,1157153,1043.0
Sandro Mamukelashvili,PF,25.0,SAS,61.0,0.0,11.2,0.502,0.373,0.741,3.1,0.8,0.4,0.3,0.4,1.0,6.3,19.7,0.628,20.8,1.6,0.6,2.2,0.152,3.3,-1.0,2.3,0.7,2087519,683.0
Drew Eubanks,C,27.0,2TM,61.0,4.0,12.2,0.593,0.5,0.662,3.7,0.9,0.2,0.6,0.7,1.0,4.6,15.6,0.622,15.1,1.0,0.7,1.7,0.107,-1.2,0.6,-0.7,0.3,5000000,744.0
Jabari Walker,PF,22.0,POR,60.0,1.0,12.5,0.515,0.389,0.69,3.5,0.6,0.6,0.1,0.6,1.5,5.2,15.0,0.601,16.3,1.0,1.0,2.0,0.128,-1.2,0.5,-0.8,0.2,2019699,750.0
Norman Powell,SG,31.0,LAC,60.0,60.0,32.6,0.484,0.418,0.804,3.2,2.1,1.2,0.2,1.8,1.9,21.8,17.5,0.615,26.1,2.9,2.3,5.3,0.129,1.7,-0.2,1.5,1.8,19241379,1956.0
Jett Howard,SF,21.0,ORL,60.0,0.0,11.7,0.374,0.296,0.696,1.2,0.7,0.2,0.2,0.6,1.1,4.5,7.1,0.491,19.2,-0.6,0.8,0.1,0.01,-4.1,-1.2,-5.3,-0.6,5278320,702.0
Tyrese Martin,SG,25.0,BRK,60.0,11.0,21.9,0.406,0.351,0.793,3.7,2.0,0.6,0.2,1.2,1.3,8.7,10.9,0.533,18.8,0.0,0.9,0.9,0.033,-1.4,-1.2,-2.6,-0.2,635853,1314.0
Jared Butler,SG,24.0,2TM,60.0,17.0,17.4,0.448,0.355,0.824,1.8,3.7,0.7,0.2,1.3,1.6,9.0,15.6,0.549,23.6,1.0,0.4,1.4,0.063,0.5,-1.5,-1.0,0.3,745726,1044.0
Kelly Oubre Jr.,SF,29.0,PHI,60.0,57.0,34.6,0.47,0.293,0.751,6.1,1.8,1.5,0.5,1.3,3.0,15.1,13.5,0.551,18.9,1.2,1.4,2.6,0.061,-1.7,-0.6,-2.3,-0.1,7983000,2076.0
Fred VanVleet,PG,30.0,HOU,60.0,60.0,35.2,0.378,0.345,0.81,3.7,5.6,1.6,0.4,1.5,2.3,14.1,12.8,0.515,17.7,2.4,2.8,5.2,0.119,-0.4,1.3,0.9,1.5,42846615,2112.0
Franz Wagner,SF,23.0,ORL,60.0,60.0,33.7,0.463,0.295,0.871,5.7,4.7,1.3,0.4,2.3,2.5,24.2,20.1,0.558,31.0,2.6,3.1,5.6,0.133,2.6,0.5,3.1,2.6,7007092,2022.0
Tidjane Salaün,PF,19.0,CHO,60.0,10.0,20.7,0.33,0.283,0.713,4.7,1.2,0.5,0.2,1.0,1.4,5.9,7.7,0.457,15.2,-0.9,0.9,0.0,0.002,-4.3,-0.8,-5.2,-1.0,7488720,1242.0
Al Horford,C,38.0,BOS,60.0,42.0,27.7,0.423,0.363,0.895,6.2,2.1,0.6,0.9,0.8,1.4,9.0,12.9,0.563,13.8,2.0,2.4,4.4,0.129,0.1,1.1,1.2,1.3,9500000,1662.0
Nick Smith Jr.,SG,20.0,CHO,60.0,27.0,22.8,0.391,0.34,0.935,2.1,2.4,0.3,0.1,1.4,1.3,9.9,8.3,0.502,20.8,-0.9,0.3,-0.5,-0.019,-3.2,-2.6,-5.7,-1.3,2587200,1368.0
Andrew Wiggins,SF,29.0,2TM,60.0,60.0,30.7,0.448,0.374,0.763,4.5,2.6,1.0,0.8,1.7,1.7,18.0,16.4,0.566,24.5,1.9,2.1,4.0,0.104,1.2,-0.3,0.9,1.4,26276786,1842.0
Ausar Thompson,SF,22.0,DET,59.0,48.0,22.5,0.535,0.224,0.641,5.1,2.3,1.7,0.7,1.4,2.8,10.1,17.2,0.568,19.1,1.5,2.4,3.8,0.138,-0.8,2.5,1.7,1.2,8376000,1328.0
Jamison Battle,SF,23.0,TOR,59.0,10.0,17.7,0.429,0.405,0.889,2.7,0.9,0.3,0.2,0.5,1.6,7.1,10.7,0.59,15.3,1.0,0.7,1.7,0.079,-0.9,-1.3,-2.3,-0.1,1000000,1044.0
